energy,value
1200.0,0.0
1600.0,-201.33974359904096
2000.0,-422.5940616592343
2400.0,-580.96282082783
2800.0,-767.2917867998767
3200.0,-975.7025924923946
3600.0,-1163.4815783038503
4000.0,-1335.2437243485692
4400.0,-1529.5386779001055
4800.0,-1734.326273394894
5200.0,-1899.8447363897722
5600.0,-2140.6295409033264
6000.0,-2307.8972469990913
6400.0,-2521.406675595281
6800.0,-2712.015341467457
7200.0,-2862.571895352172
7600.0,-3048.4778175890024
8000.0,-3248.531026585646
8400.0,-3430.5015526011703
8800.0,-3634.740942084696
9200.0,-3838.513851877353
9600.0,-4034.609502567473
10000.0,-4184.331193665435
10400.0,-4355.759731634949
10800.0,-4520.1805645753775
