energy,value
1200.0,0.0
1600.0,-184.71308823083382
2000.0,-386.9243468264249
2400.0,-582.3612239708236
2800.0,-774.7811781065102
3200.0,-949.763590951392
3600.0,-1144.9868266547128
4000.0,-1352.7590710337608
4400.0,-1547.9815221786557
4800.0,-1734.7618618233246
5200.0,-1913.846046722967
5600.0,-2108.463668371827
6000.0,-2312.6937918499098
6400.0,-2499.9388665168517
6800.0,-2689.8518254000155
7200.0,-2880.419421370454
7600.0,-3061.600222252826
8000.0,-3254.1961559416523
8400.0,-3447.19882545562
8800.0,-3611.1318696791495
9200.0,-3813.9283211006186
9600.0,-3984.559346877817
10000.0,-4204.728439959741
10400.0,-4380.165221802308
10800.0,-4544.238655644789
