energy,value
1200.0,0.0
1600.0,-188.79999999999927
2000.0,-377.47552011232983
2400.0,-565.6744071045832
2800.0,-746.2256059215651
3200.0,-915.2550402820561
3600.0,-1080.4100094117857
4000.0,-1245.4322316340076
4400.0,-1405.8067822400626
4800.0,-1565.4476437686099
5200.0,-1724.639643768609
5600.0,-1883.4497359519628
6000.0,-2041.8857359519643
6400.0,-2200.170041617923
6800.0,-2358.3900416179204
7200.0,-2516.543844065982
7600.0,-2674.6547589863803
8000.0,-2832.658758986381
8400.0,-2990.49898766102
8800.0,-3148.10698766102
9200.0,-3305.626866663082
9600.0,-3463.090866663082
10000.0,-3620.4669079643936
10400.0,-3777.811833279997
10800.0,-3935.0238332799963
