energy,value
1200.0,0.0
1600.0,-179.7530224275033
2000.0,-371.6557725443563
2400.0,-567.5372651696889
2800.0,-770.4347752427857
3200.0,-966.1654290176593
3600.0,-1113.8600771036145
4000.0,-1345.1547427590995
4400.0,-1535.7546122433705
4800.0,-1726.7603791299698
5200.0,-1896.8993118828366
5600.0,-2108.508361098422
6000.0,-2287.2245852422493
6400.0,-2476.165887731833
6800.0,-2665.8233070379865
7200.0,-2870.2582066338073
7600.0,-3064.9901553992895
8000.0,-3250.1967388724006
8400.0,-3440.408949162229
8800.0,-3630.2050055766595
9200.0,-3821.103264855534
9600.0,-4003.640152617969
10000.0,-4191.399068551982
10400.0,-4359.487465723025
10800.0,-4504.248477482681
