energy,value
1200.0,0.0
1600.0,-192.53438138619822
2000.0,-383.27646757890034
2400.0,-575.744923371225
2800.0,-765.7697636814846
3200.0,-957.6391018281065
3600.0,-1148.0408775970354
4000.0,-1340.3506535692286
4400.0,-1529.7611466794842
4800.0,-1722.035972653619
5200.0,-1910.1619073608526
5600.0,-2100.907932403745
6000.0,-2291.960130852116
6400.0,-2480.0650497719544
6800.0,-2672.269540931811
7200.0,-2858.006214107816
7600.0,-3050.1425939162727
8000.0,-3239.0782801594105
8400.0,-3427.0101938259904
8800.0,-3614.8408366938093
9200.0,-3802.6707663626585
9600.0,-3995.0715710485892
10000.0,-4173.774738095359
10400.0,-4340.647191543365
10800.0,-4505.669413765587
