energy,value
1200.0,0.0
1600.0,-189.7472754199771
2000.0,-379.4806087533143
2400.0,-568.2992207118805
2800.0,-757.0739882935231
3200.0,-945.7406549601801
3600.0,-1132.2570260973735
4000.0,-1306.1318541807887
4400.0,-1471.2332820078918
4800.0,-1635.7077387972859
5200.0,-1795.5117387972896
5600.0,-1954.9596909880966
6000.0,-2114.151690988092
6400.0,-2272.8881913715704
6800.0,-2431.324191371572
7200.0,-2589.598386144902
7600.0,-2747.8183861449033
8000.0,-2905.976675671056
8400.0,-3064.120820698834
8800.0,-3222.124820698831
9200.0,-3380.0338572206383
9600.0,-3537.6418572206385
10000.0,-3695.2256117334146
10400.0,-3852.6896117334145
10800.0,-4010.13991354443
