energy,value
1200.0,0.0
1600.0,-191.60000000000582
2000.0,-383.20000000000437
2400.0,-574.3225633704133
2800.0,-765.5225633704104
3200.0,-956.995417609447
3600.0,-1148.1509731650003
4000.0,-1339.0487068516668
4400.0,-1529.8487068516697
4800.0,-1720.340366911667
5200.0,-1910.7449072344461
5600.0,-2100.9226850122213
6000.0,-2290.9637172591683
6400.0,-2480.8303839258297
6800.0,-2670.6716326269525
7200.0,-2860.4938548491627
7600.0,-3050.2534614758406
8000.0,-3239.9867948091705
8400.0,-3428.871393472509
8800.0,-3617.6630696616776
9200.0,-3806.329736328342
9600.0,-3992.5593064278655
10000.0,-4168.399749499011
10400.0,-4335.430125299288
10800.0,-4502.691299455175
