energy,value
1200.0,0.0
1600.0,-192.21331339143217
2000.0,-383.17945776974375
2400.0,-576.1467624116485
2800.0,-761.2217913862769
3200.0,-958.2205844648634
3600.0,-1147.7077949783124
4000.0,-1340.8694931974314
4400.0,-1532.160438274179
4800.0,-1720.435904740145
5200.0,-1911.910303822784
5600.0,-2102.0825514464304
6000.0,-2293.6459242665806
6400.0,-2475.626953920677
6800.0,-2669.07257903109
7200.0,-2859.5397604995596
7600.0,-3048.1118477013224
8000.0,-3239.8796457341377
8400.0,-3424.02040262596
8800.0,-3616.7582994169206
9200.0,-3803.3759320271565
9600.0,-3994.1496252110956
10000.0,-4173.984808206093
10400.0,-4340.968766059053
10800.0,-4505.990988281275
