energy,value
1200.0,0.0
1600.0,-189.74129072700816
2000.0,-379.3806362772375
2400.0,-568.1806362772404
2800.0,-756.9345831294158
3200.0,-945.6012497960837
3600.0,-1130.0370405736612
4000.0,-1306.3849761936071
4400.0,-1475.9759898504672
4800.0,-1641.148141978705
5200.0,-1806.170364200927
5600.0,-1966.489621493547
6000.0,-2125.899574773757
6400.0,-2284.8794777245566
6800.0,-2443.315477724558
7200.0,-2601.574901519074
7600.0,-2759.757849117246
8000.0,-2917.87013101676
8400.0,-3075.8741310167643
8800.0,-3233.5677050372615
9200.0,-3391.122411262979
9600.0,-3548.586411262979
10000.0,-3705.9426171247615
10400.0,-3863.204623213809
10800.0,-4020.398802030595
