energy,value
1200.0,0.0
1600.0,-164.01670822503365
2000.0,-364.8526732892715
2400.0,-541.78983223658
2800.0,-737.4366482633923
3200.0,-932.3336592647538
3600.0,-1149.4186919977728
4000.0,-1340.7877991378773
4400.0,-1526.1899456763713
4800.0,-1711.886986588106
5200.0,-1912.6002597594706
5600.0,-2102.796249248495
6000.0,-2293.4303940537284
6400.0,-2481.824716314979
6800.0,-2673.1434197361596
7200.0,-2840.3386171878155
7600.0,-3046.6904614469167
8000.0,-3228.8673014288725
8400.0,-3422.816615132382
8800.0,-3620.0269412201233
9200.0,-3792.147290346853
9600.0,-3995.095707726934
10000.0,-4179.85500172172
10400.0,-4347.141747973772
10800.0,-4512.173622575923
