energy,value
1200.0,0.0
1600.0,-194.59859374043663
2000.0,-385.69782541237873
2400.0,-574.7995242740981
2800.0,-763.548899741083
3200.0,-952.2155664077509
3600.0,-1124.5862253674532
4000.0,-1289.608447589675
4400.0,-1453.5073320247502
4800.0,-1613.311332024754
5200.0,-1772.6700047334853
5600.0,-1931.8542134663985
6000.0,-2090.2902134664
6400.0,-2248.6437924361635
6800.0,-2406.8637924361647
7200.0,-2565.029241985252
7600.0,-2723.1466220525836
8000.0,-2881.1506220525807
8400.0,-3038.964963049959
8800.0,-3196.558348683633
9200.0,-3354.0517804044357
9600.0,-3511.4877205756457
10000.0,-3668.8391234675873
10400.0,-3826.1507961381685
10800.0,-3983.3392657096156
