energy,value
1200.0,0.0
1600.0,-190.3839917941641
2000.0,-378.34015070377245
2400.0,-568.0267867509883
2800.0,-756.2813856828889
3200.0,-944.2720467869949
3600.0,-1115.5224645244798
4000.0,-1280.5446867467017
4400.0,-1443.626664973408
4800.0,-1603.591306822449
5200.0,-1763.2238065166239
5600.0,-1922.34968082651
6000.0,-2080.8007507970633
6400.0,-2239.09022052605
6800.0,-2397.2756133419953
7200.0,-2555.3829806668164
7600.0,-2713.372666264051
8000.0,-2870.9806662640513
8400.0,-3028.462844336549
8800.0,-3185.843138185088
9200.0,-3343.1004697920307
9600.0,-3500.2548886230725
10000.0,-3657.318592012807
10400.0,-3814.275885697005
10800.0,-3970.9843542981343
