energy,value
1200.0,0.0
1600.0,-203.40158808623528
2000.0,-383.93639622212504
2400.0,-574.335047009321
2800.0,-760.2355489504771
3200.0,-945.3694124702597
3600.0,-1132.153223945592
4000.0,-1330.756406962173
4400.0,-1511.0023069367671
4800.0,-1702.5746282179243
5200.0,-1934.393773920172
5600.0,-2124.8620800715653
6000.0,-2283.4600375275695
6400.0,-2505.270313475594
6800.0,-2659.758590481455
7200.0,-2886.598989786151
7600.0,-3076.6011278378937
8000.0,-3265.7126401953356
8400.0,-3418.2078525148027
8800.0,-3617.1717188191396
9200.0,-3833.171032168233
9600.0,-4020.562404626253
10000.0,-4176.929409811004
10400.0,-4373.38572617952
10800.0,-4516.842945314929
