date,total_fee,initial_plan_fee,increase_fee,refund,cancel_penalty,emergency_fee,emergency_kwh,unused_kwh,start_soc,end_soc,fallbacks
2025-02-01,24593.114184761118,28060.79403227067,0.0,6935.3596950191395,3467.6798475095698,2.912910979091521e-11,6.923350781562476e-12,9648.917360951946,1200.0,3953.4386432130905,0
2025-02-02,66319.49429878713,69655.62904586006,0.0,6672.269494145856,3336.134747072928,4.4825020584227104e-11,1.1037393221613456e-11,7354.29471432626,3953.4386432130905,3871.195761559597,0
2025-02-03,64324.62977163941,68076.92133189102,0.0,7504.583120503359,3752.2915602516796,1.0451841969683073e-10,2.2992718839986992e-11,1579.80805327552,3871.195761559597,2192.7366580310922,0
2025-02-04,67260.26861355099,71271.65523672829,0.0,8022.77324635467,4011.386623177335,8.515121707741714e-11,1.8718138150575214e-11,2182.496416834098,2192.7366580310922,2247.688426385602,0
2025-02-05,64278.588308871585,65862.33238053849,99.90404989979865,3367.296243133553,1683.6481215667766,6.962437107405073e-11,1.6184109608019526e-11,2006.2660799585985,2247.688426385602,2185.8285320906693,0
2025-02-06,66786.8809235912,71469.04568629715,0.0,9366.361535486398,4683.180767743199,1.016005037238518,0.14042916894015262,1969.280347720613,2185.8285320906693,2894.649479947725,0
2025-02-07,18350.42368492586,19371.91965872905,0.0,2042.9919476064492,1021.4959738032246,3.8204361230143035e-11,1.30376820450806e-11,6734.775731574881,2894.649479947725,1881.7469877349731,0
