date,total_cost_yuan_new,total_cost_yuan_baseline,saving_yuan
2025-08-07,44227.798543506025,45741.80676445711,1514.0082209510874
2025-08-08,23534.593507522848,24685.489531017745,1150.8960234948972
2025-08-09,25680.65508557609,26715.658885734763,1035.0038001586727
2025-08-10,46422.163412536545,47196.84533401163,774.6819214750867
2025-08-11,46045.72060777504,48044.18162124302,1998.4610134679824
2025-08-12,49976.7010539274,48419.19760717352,-1557.503446753879
2025-08-13,47039.61482682823,49193.42702544881,2153.8121986205806
2025-08-14,44713.50605565717,46149.112041755776,1435.605986098606
2025-08-15,23406.714452875985,24534.772323548947,1128.0578706729611
2025-08-16,25856.17145401737,27134.818579116,1278.6471250986287
2025-08-17,45291.90986786125,47560.344328923136,2268.4344610618864
2025-08-18,45072.69453930857,47310.83276401318,2238.138224704613
2025-08-19,45679.84591078148,47436.49584326543,1756.6499324839533
2025-08-20,67215.59076289508,53893.23428949395,-13322.35647340113
2025-08-21,44779.87160545328,46649.75920993192,1869.8876044786448
2025-08-22,26003.94483118382,24223.10538240834,-1780.8394487754813
2025-08-23,25594.525250444167,26888.68844204251,1294.1631915983417
2025-08-24,47039.641394972576,48657.1663887852,1617.5249938126217
2025-08-25,54246.92593022368,48555.05647262393,-5691.869457599751
2025-08-26,46788.92807756606,49138.50424307938,2349.5761655133174
2025-08-27,47141.499575769136,48955.01083003482,1813.5112542656861
2025-08-28,47250.34121449941,47938.557536029,688.216321529595
2025-08-29,23989.64968892108,24911.552893088723,921.9032041676437
2025-08-30,26289.91170057852,27039.785139295236,749.8734387167169
2025-08-31,47312.77239338389,49452.12828757108,2139.355894187189
2025-09-01,46042.25539764383,48383.992785613,2341.737387969173
2025-09-02,45263.12864317309,47941.64610985119,2678.517466678102
2025-09-03,45239.07149832588,47793.07037796163,2553.99887963575
2025-09-04,43308.596727847194,45434.41526939045,2125.8185415432526
2025-09-05,22194.550381785,22977.868206644485,783.317824859485
2025-09-06,21004.3132626163,21695.641886095927,691.3286234796287
2025-09-07,40164.715620126844,41541.18262842138,1376.4670082945377
2025-09-08,80915.79169841099,70012.89120907524,-10902.900489335749
