timestamp,date,interval_start,interval_end,evaluation,price_yuan_per_kwh,predicted_load_kwh,predicted_pv_kwh,load_kwh,pv_kwh,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,conversion_loss_kwh,total_energy_waste_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,solver_status,planner_fallback,dispatch_fallback
2025-08-08 08:10:00,2025-08-08,08:10,08:20,True,1.0956,606.8996166666667,846.7968833333333,617.0694833333333,853.7488,0.0,0.0,0.0,0.0,236.67931666666664,0.0,236.67931666666664,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 08:20:00,2025-08-08,08:20,08:30,True,1.0849,558.7733333333333,903.61875,558.2283333333334,901.65,0.0,0.0,0.0,0.0,343.4216666666666,0.0,343.4216666666666,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 08:30:00,2025-08-08,08:30,08:40,True,1.061,541.9613833333334,963.8239111111111,528.3352333333333,953.9297499999999,0.0,0.0,0.0,0.0,425.59451666666655,0.0,425.59451666666655,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 08:40:00,2025-08-08,08:40,08:50,True,1.043,581.6052666666667,1023.84065,595.6421,990.0645833333333,0.0,0.0,0.0,0.0,394.4224833333333,0.0,394.4224833333333,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 08:50:00,2025-08-08,08:50,09:00,True,1.036,640.0916666666667,1083.1229166666665,686.13,1019.96875,0.0,0.0,0.0,0.0,333.83875,0.0,333.83875,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 09:00:00,2025-08-08,09:00,09:10,True,1.0147,651.9852500000001,1142.3381055555556,660.3983833333333,1082.34165,0.0,0.0,0.0,0.0,421.9432666666668,0.0,421.9432666666668,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 09:10:00,2025-08-08,09:10,09:20,True,0.9922,660.75,1201.308261111111,660.0939999999999,1162.98305,0.0,0.0,0.0,0.0,502.8890500000001,0.0,502.8890500000001,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 09:20:00,2025-08-08,09:20,09:30,True,0.97,679.25,1255.7916666666667,713.62,1226.0874999999999,0.0,0.0,0.0,0.0,512.4674999999999,0.0,512.4674999999999,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 09:30:00,2025-08-08,09:30,09:40,True,0.9422,674.7284166666667,1294.7909666666667,706.2293833333333,1249.6608166666667,0.0,0.0,0.0,0.0,543.4314333333334,0.0,543.4314333333334,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
2025-08-08 09:40:00,2025-08-08,09:40,09:50,True,0.9569,665.0433166666667,1297.637511111111,687.7863333333333,1295.54435,0.0,0.0,0.0,0.0,607.7580166666665,0.0,607.7580166666665,1854.0067962962962,1854.0067962962962,0.0,0.0,Optimal,False,False
