date,plan_fee_yuan,emergency_fee_yuan,emergency_kwh,adjustment_abs_kwh,increase_fee_yuan,refund_yuan,decrease_penalty_yuan,base_plan_fee_yuan,final_contract_fee_yuan,bill_identity_error_yuan,total_fee_yuan,start_soc_kwh,end_soc_kwh,unused_kwh,conversion_loss_kwh
2025-03-24,42411.75706642004,4.304018674794463e-11,1.22371002220234e-11,3000.8486811645384,2270.6829477890333,-505.92450322476543,252.96225161238272,40394.03637024338,41401.90049887798,0.0,42411.75706642008,1560.607871058392,1578.0645263209128,5819.678599573798,3712.9128797412045
2025-03-25,43218.793695674285,380.01938840552134,83.45337161885796,6011.4108802304945,294.6857667918674,-3758.6474549882832,1879.3237274941416,44803.43165637656,41241.24137924952,0.0,43598.813084079804,1578.0645263209128,1388.799148673312,3539.8775263196167,3890.056708922236
2025-03-26,38991.69178781387,6.693343146402241e-11,1.8627321907160876e-11,1500.035161133932,508.8712236436532,-735.9061657546108,367.9530828773054,38850.77364704752,38454.11496372201,7.275957614183426e-12,38991.691787813936,1388.799148673312,1473.213208397639,3716.413494281679,3954.1102486317645
2025-03-27,40728.2719753137,6.072963765202389e-11,1.4693635197460253e-11,1695.7615076427962,482.8352015938056,-755.5694083129426,377.7847041564713,40623.22147787636,40189.54220395929,7.275957614183426e-12,40728.27197531376,1473.213208397639,1767.7887025091054,2619.5935162952646,3662.826273936601
2025-03-28,16295.067728112932,1.7180080469358927e-11,5.522693413695379e-12,571.4575891361649,802.95369989005,0.0,0.0,15492.114028222883,16027.41649481625,-1.8189894035458565e-12,16295.067728112948,1767.7887025091054,2116.5928450062,17407.387331398393,2779.041468557408
2025-03-29,15213.891624502541,4.303628775570445e-11,1.0052625398770942e-11,900.1428582588278,1244.7722159195114,0.0,0.0,13969.11940858303,14798.96755252937,1.8189894035458565e-12,15213.891624502585,2116.5928450062,1638.4866220862868,19104.506932613178,2700.280035431457
2025-03-30,38838.50617212529,5.081576492926842e-11,1.358491097391834e-11,4902.158471399567,291.6055171350278,-2668.1211971161897,1334.0605985580949,39880.96125354836,37407.24373452219,0.0,38838.506172125344,1638.4866220862868,1863.9382080171654,2474.8754380284404,3960.796271385497
2025-03-31,40245.47441912569,6.393903850820947e-11,1.418731798707995e-11,5780.1555423353275,4727.054433368339,-57.363983304229,28.6819916521145,35547.101977409475,38641.107616350804,-7.275957614183426e-12,40245.474419125756,1863.9382080171654,1964.516531990161,3777.313559499423,3910.9519941720114
2025-04-01,42820.80328733097,5.3383554465824536e-11,1.6417089909737115e-11,2930.638590815729,2285.6920034257814,-316.23395720902846,158.11697860451423,40693.22826250971,41900.7889742512,0.0,42820.80328733102,1964.516531990161,1938.0515596886514,5409.062166406006,3382.990978726377
2025-04-02,41984.30427011137,22.73078273773669,10.241397944454707,2541.1410674816866,2598.043999111181,-75.1647194898931,37.58235974494655,39423.84263074514,41080.70724399603,0.0,42007.03505284911,1938.0515596886514,1720.0433472933619,4333.859210157437,3859.1014632103042
2025-04-03,41054.89095038235,3.776877388617095e-11,1.1441514402577013e-11,3445.2671231857034,272.29563117966114,-2200.719739042039,1100.3598695210194,41882.95518872372,39863.765870468116,0.0,41054.89095038239,1720.0433472933619,1675.7070820747156,5462.784534305261,3619.6331506827564
2025-04-04,14548.494945924116,3.2107895370225847e-11,7.64466268066144e-12,694.6569509830179,962.965450131646,0.0,0.0,13585.52949579247,14227.506462546902,-1.8189894035458565e-12,14548.494945924149,1675.7070820747156,1749.1562752476996,19191.943705966587,2736.2550857179153
2025-04-05,14866.467706377034,2.6990238551072297e-11,6.708952837719551e-12,755.1339828612804,1016.5948189569074,0.0,0.0,13849.872887420126,14527.602766724729,1.8189894035458565e-12,14866.467706377061,1749.1562752476996,1611.0831758327533,14234.895574294846,2622.026354473484
2025-04-06,38987.23306755479,3.6785767099090094e-11,1.0863754340562082e-11,3179.95720436628,1282.9214674375758,-1223.6770412289873,611.8385206144936,38316.150120731705,37947.75405779443,7.275957614183426e-12,38987.23306755483,1611.0831758327533,1579.5311326714543,5127.825117924228,3776.4406627321323
2025-04-07,37372.75058061604,5.561926030850373e-11,1.492650447687538e-11,4238.761472973475,3748.189103555524,0.0,0.0,33624.56147706052,36123.3542127642,0.0,37372.7505806161,1579.5311326714543,1556.2443431563963,3677.935840116082,3771.170045875065
2025-04-08,39312.72421435848,5.579184714221697e-11,1.469169230716716e-11,3431.1761174020776,849.9846952970846,-1929.4241315867225,964.7120657933613,39427.45158485476,38064.683916799426,0.0,39312.72421435854,1556.2443431563963,1340.253408198087,5107.745425661042,3751.518151608518
2025-04-09,40861.84834653444,4.360940819569947e-11,1.053446219145826e-11,4035.389421270912,3178.7761935535227,-77.87465985761303,38.93732992880651,37722.00948290972,39763.31895208779,0.0,40861.84834653448,1340.253408198087,1568.614712424524,3336.774207377075,3999.2262130095587
2025-04-10,39879.51096453476,29.079690811160837,13.487797222234423,8158.163457978276,3676.833354730706,-1923.6068862158568,961.8034431079284,37164.481052911986,37692.09640318327,-7.275957614183426e-12,39908.59065534592,1568.614712424524,1720.0130872650705,4268.191018103609,3901.5360915902756
2025-04-11,13902.959885522068,2.1153053586520088e-11,5.7870375158586285e-12,445.69967436753575,700.8109904129021,0.0,0.0,13202.148895109167,13669.356222051101,0.0,13902.95988552209,1720.0130872650705,1484.4740161548748,19545.914666152275,2627.557222474359
2025-04-12,14554.228387182426,2.7764388788042994e-11,5.936140468065787e-12,446.5285424110626,433.3624280187529,-137.72620583384963,68.86310291692482,14189.729062080598,14340.911141592584,0.0,14554.228387182453,1484.4740161548748,1911.8825431819357,16434.366550817304,2500.9458987541047
2025-04-13,37945.334847642225,20.4147018211566,9.390387222232391,5649.270492660691,4971.094672054063,0.0,0.0,32974.24017558816,36288.30329029086,1.4551915228366852e-11,37965.749549463384,1911.8825431819357,1869.3267256473964,2679.4618876198347,3884.9307558081045
2025-04-14,36603.56104183021,199.7883848022766,28.63939002327212,6971.297857180238,675.1843120855312,-4722.804691879464,2361.402345939732,38289.779075684404,34017.09725852862,1.4551915228366852e-11,36803.349426632485,1869.3267256473964,1559.373239661458,1192.3376979929872,3855.2112851761894
2025-04-15,35830.94789548375,4.857952351500216e-11,1.1902479002401378e-11,2232.438578186231,2844.4196168223743,-40.69993930745385,20.349969653726927,33006.8782483151,34862.45805355589,0.0,35830.9478954838,1559.373239661458,1612.5289026340429,4419.643895315776,3647.7188900029732
2025-04-16,38390.05296962023,94.85891718753203,43.712633333342865,5062.934780981684,3865.3366639364094,-409.6231105670423,204.81155528352116,34729.52786096734,36896.79585969125,-1.4551915228366852e-11,38484.911886807764,1612.5289026340429,1547.4228157656278,2950.734761458031,3805.122098204196
2025-04-17,37069.01439072752,4.0060007477915605e-11,1.0829448449101164e-11,5265.501688021075,4035.25406460094,0.0,0.0,33033.760326126576,35723.929702527195,1.4551915228366852e-11,37069.01439072756,1547.4228157656278,1738.101704942141,2662.0718847439875,3850.6560398709594
2025-04-18,13410.58924703232,2.2160014268024496e-11,5.807576641814194e-12,383.5861658148892,530.2885425001369,0.0,0.0,12880.300704532183,13233.826399532274,0.0,13410.589247032342,1738.101704942141,1951.5590111836752,17656.417444402694,2511.140577905271
2025-04-19,13669.08658358843,2.0258199118217135e-11,5.3230753138677755e-12,950.1783796491549,1312.6624153675427,0.0,0.0,12356.424168220889,13231.532445132585,-1.8189894035458565e-12,13669.08658358845,1951.5590111836752,1799.9331559309408,17574.35059743112,2485.8210142313724
2025-04-20,36488.074345459274,4.758657973225056e-11,1.2947032335119957e-11,4355.478559281739,3731.3016034864436,0.0,0.0,32756.77274197283,35244.30714429713,0.0,36488.074345459325,1799.9331559309408,1868.8841216298333,3050.298628427547,3874.339870067811
2025-04-21,33435.28165833988,5.5097155421401924e-11,1.4602818954045915e-11,2780.2655914873094,529.4442167598846,-1404.6878338242477,702.3439169121239,33608.18135849212,32556.456335841125,7.275957614183426e-12,33435.28165833994,1868.8841216298333,1364.226347125956,2769.16470905369,3682.2468750517182
2025-04-22,36237.46831313708,6.477697794826653e-11,1.7203016788869263e-11,3900.0430790987675,3892.186126308182,0.0,0.0,32345.282186828892,34940.072937701014,0.0,36237.46831313714,1364.226347125956,1599.144258827478,2518.710720334399,3600.6281831749675
2025-04-23,36178.11005216244,3.512167956465362e-11,8.65441052155802e-12,6489.972320894753,5361.709988713929,-2.2443829854248984,1.1221914927124492,30817.52225494122,34389.75119776508,7.275957614183426e-12,36178.110052162476,1599.144258827478,1725.0610656743586,2822.039296934786,3640.9253080928347
2025-04-24,33688.4448935618,6.108942246507709e-11,1.7446599720472022e-11,2088.040970709437,2280.454845807528,0.0,0.0,31407.990047754272,32928.29327829262,0.0,33688.44489356186,1725.0610656743586,1567.5861969867676,3992.3655338443396,3648.2180824431707
2025-04-25,12821.816349016133,2.127629805670495e-11,4.382272322800418e-12,296.2243795366213,137.08371119855553,-164.4158038745616,82.2079019372808,12766.940539754858,12693.913876679333,1.8189894035458565e-12,12821.816349016155,1567.5861969867676,1533.0147558013336,21483.31656790291,2415.608513046615
2025-04-26,13266.182919852383,2.4797167208490124e-11,5.362321697788275e-12,661.9714921444306,915.9362722672577,0.0,0.0,12350.246647585125,12960.87082909663,0.0,13266.182919852408,1533.0147558013336,1450.7632837737017,23700.04266596293,2417.460543313731
2025-04-27,35288.632754057755,4.034832179478087e-11,1.0635936575909e-11,4026.322990265096,4059.2191712081717,0.0,0.0,31229.413582849586,33935.55969698836,0.0,35288.6327540578,1450.7632837737017,1543.1219239244647,4047.9149703736684,3701.847208550761
