date,interval,timestamp,purchase_kwh,adjusted_purchase_kwh,load_kwh,pv_kwh,price_yuan_per_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh
2025-04-07,15,2025-04-07 02:30:00,615.9558722222223,615.9558722222223,595.5436166666667,0.0,0.4348,20.412255555555827,0.0,2.3803181647963356e-13,0.0,9369.039882638886,9387.410912638887
2025-04-07,16,2025-04-07 02:40:00,608.484573611111,608.484573611111,603.07555,0.0,0.4335,5.409023611110671,0.0,0.0,3.5349501104064984e-13,9387.410912638887,9392.279033888886
2025-04-07,17,2025-04-07 02:50:00,620.6164388888889,620.6164388888889,617.0783333333333,0.0,0.4357,3.538105555556588,0.0,9.849898674474389e-13,0.0,9392.279033888886,9395.463328888887
2025-04-07,18,2025-04-07 03:00:00,608.3809083333333,608.3809083333333,597.1166166666667,0.0,0.4374,11.264291666666395,0.0,0.0,2.2737367544323206e-13,9395.463328888887,9405.601191388887
2025-04-07,19,2025-04-07 03:10:00,604.4335333333333,604.4335333333333,593.5332666666667,0.0,0.4371,10.900266666667449,0.0,7.958078640513122e-13,0.0,9405.601191388887,9415.411431388888
2025-04-07,20,2025-04-07 03:20:00,660.0989194444444,660.0989194444444,614.7016666666667,0.0,0.4356,45.3972527777781,0.0,4.192202140984591e-13,0.0,9415.411431388888,9456.268958888888
2025-04-07,21,2025-04-07 03:30:00,621.2000388888889,621.2000388888889,615.8982166666666,0.0,0.4353,5.3018222222231595,0.0,8.464340339742193e-13,0.0,9456.268958888888,9461.040598888889
2025-04-07,22,2025-04-07 03:40:00,603.5263402777779,603.5263402777779,601.7819666666667,0.0003,0.436,1.744673611111567,0.0,3.284039706841213e-13,0.0,9461.040598888889,9462.61080513889
2025-04-07,23,2025-04-07 03:50:00,606.087,606.087,599.6433333333333,0.0,0.4378,6.443666666667316,0.0,6.439293542825908e-13,0.0,9462.61080513889,9468.41010513889
2025-04-07,24,2025-04-07 04:00:00,614.6384972222223,614.6384972222223,627.7659333333334,0.0,0.4401,0.0,13.127436111111093,0.0,6.927791673660977e-14,9468.41010513889,9453.824065015433
2025-04-07,25,2025-04-07 04:10:00,609.837775,609.837775,633.1332666666666,0.0041,0.4389,0.0,23.291391666666822,0.0,1.8118839761882555e-13,9453.824065015433,9427.944740941359
2025-04-07,26,2025-04-07 04:20:00,628.4128166666665,628.4128166666665,612.9883333333333,0.0,0.4364,15.424483333333935,0.0,8.206768598029157e-13,0.0,9427.944740941359,9441.82677594136
2025-04-07,27,2025-04-07 04:30:00,617.8307722222221,617.8307722222221,613.3842,0.0,0.4393,4.44657222222304,0.0,9.094947017729282e-13,0.0,9441.82677594136,9445.82869094136
2025-04-07,28,2025-04-07 04:40:00,647.1965972222223,647.1965972222223,605.0800333333333,0.05711666666666667,0.4422,42.173680555556025,0.0,4.050093593832571e-13,0.0,9445.82869094136,9483.78500344136
2025-04-07,29,2025-04-07 04:50:00,642.1467972222223,642.1467972222223,589.875,0.0,0.4395,52.27179722222192,0.0,0.0,3.694822225952521e-13,9483.78500344136,9530.82962094136
2025-04-07,30,2025-04-07 05:00:00,623.8048555555555,623.8048555555555,604.9892,0.0,0.4333,0.0,0.0,0.0,18.81565555555551,9530.82962094136,9530.82962094136
2025-04-07,31,2025-04-07 05:10:00,635.0162305555556,635.0162305555556,626.9363666666667,0.7955333333333333,0.4439,0.0,0.0,0.0,8.875397222222205,9530.82962094136,9530.82962094136
2025-04-07,32,2025-04-07 05:20:00,1497.1087583333333,1497.1087583333333,617.8916666666667,0.0,0.4301,632.4115322873776,0.0,0.0,246.8055593792891,9530.82962094136,10100.0
2025-04-07,33,2025-04-07 05:30:00,1434.1425166666666,1434.1425166666666,578.1690166666666,0.0,0.3713,777.7777777777777,0.0,0.0,78.19572222222223,10100.0,10800.0
2025-04-07,34,2025-04-07 05:40:00,624.5461888888888,624.5461888888888,645.7910666666667,15.866166666666667,0.5708,0.0,5.378711111111989,0.0,7.736034035588091e-13,10800.0,10794.023654320987
2025-04-07,35,2025-04-07 05:50:00,0.0,0.0,782.3116666666666,62.71875,0.9099,0.0,719.5929166666668,0.0,2.2737367544323206e-13,10794.023654320987,9994.475969135801
2025-04-07,36,2025-04-07 06:00:00,0.0,0.0,805.3654333333334,112.87323333333335,0.9368,0.0,692.4922000000008,0.0,7.958078640513122e-13,9994.475969135801,9225.040191358023
2025-04-07,37,2025-04-07 06:10:00,0.0,0.0,796.1674166666667,161.41310000000001,0.8758,0.0,634.7543166666663,3.410605131648481e-13,0.0,9225.040191358023,8519.757617283949
2025-04-07,38,2025-04-07 06:20:00,0.0,0.0,807.105,211.36249999999998,0.8759,0.0,595.7425000000001,0.0,0.0,8519.757617283949,7857.821506172838
2025-04-07,39,2025-04-07 06:30:00,0.0,0.0,804.2639,265.4860333333333,0.8601,0.0,538.7778666666667,1.1368683772161603e-13,0.0,7857.821506172838,7259.179432098764
2025-04-07,40,2025-04-07 06:40:00,0.0,0.0,796.4187833333334,314.47285,0.8442,0.0,481.9459333333337,0.0,2.8421709430404007e-13,7259.179432098764,6723.683950617282
2025-04-07,41,2025-04-07 06:50:00,0.0,0.0,798.0616666666666,359.88124999999997,0.8334,0.0,438.18041666666676,0.0,1.1368683772161603e-13,6723.683950617282,6236.816820987652
2025-04-07,42,2025-04-07 07:00:00,0.0,0.0,809.8771666666667,410.5461666666667,0.8092,0.0,399.3310000000003,0.0,3.410605131648481e-13,6236.816820987652,5793.115709876541
2025-04-07,43,2025-04-07 07:10:00,0.0,0.0,802.5922333333333,450.20713333333333,0.7972,0.0,352.3850999999998,1.7053025658242404e-13,0.0,5793.115709876541,5401.576709876541
2025-04-07,44,2025-04-07 07:20:00,10.305408333334526,10.305408333334526,766.5183333333333,489.80625000000003,0.7644,0.0,266.4066749999989,0.0,1.7053025658242404e-13,5401.576709876541,5105.5692932098755
2025-04-07,45,2025-04-07 07:30:00,281.35731805555577,281.35731805555577,743.3561166666667,554.84105,0.6899,92.84225138888864,0.0,0.0,4.121147867408581e-13,5105.5692932098755,5189.127319459875
2025-04-07,46,2025-04-07 07:40:00,0.0,0.0,863.0027,598.1718166666667,0.86,0.0,264.830883333333,2.8421709430404007e-13,0.0,5189.127319459875,4894.870782422839
2025-04-07,47,2025-04-07 07:50:00,0.0,0.0,1064.855,637.36875,1.1617,0.0,427.4862500000002,0.0,1.7053025658242404e-13,4894.870782422839,4419.886060200616
2025-04-07,48,2025-04-07 08:00:00,0.0,0.0,1138.1186500000001,735.4585999999999,1.1683,0.0,402.66005000000024,0.0,5.684341886080802e-14,4419.886060200616,3972.4860046450603
2025-04-07,49,2025-04-07 08:10:00,0.0,0.0,1119.1053833333333,808.9234833333334,1.0956,0.0,310.1819,0.0,5.684341886080802e-14,3972.4860046450603,3627.839449089505
2025-04-07,50,2025-04-07 08:20:00,0.0,0.0,1082.335,840.9875000000001,1.0849,0.0,241.3474999999999,5.684341886080802e-14,0.0,3627.839449089505,3359.675560200616
2025-04-07,51,2025-04-07 08:30:00,0.0,0.0,1067.8651833333333,897.8518833333333,1.061,0.0,170.01329999999993,1.4210854715202004e-13,0.0,3359.675560200616,3170.7718935339494
2025-04-07,52,2025-04-07 08:40:00,0.0,0.0,1080.7905166666667,961.4005000000001,1.043,0.0,119.39001666666672,0.0,1.1368683772161603e-13,3170.7718935339494,3038.1163194598753
2025-04-07,53,2025-04-07 08:50:00,0.0,0.0,1101.4183333333333,1012.80625,1.036,0.0,88.61208333333347,0.0,1.5631940186722204e-13,3038.1163194598753,2939.6584490895048
2025-04-07,54,2025-04-07 09:00:00,0.0,0.0,1104.1562666666666,1060.4037833333334,1.0147,0.0,43.752483333333025,1.7763568394002505e-13,0.0,2939.6584490895048,2891.0445787191347
2025-04-07,55,2025-04-07 09:10:00,0.0,0.0,1104.0453333333332,1132.67925,0.9922,28.63391666666656,0.0,0.0,1.0302869668521453e-13,2891.0445787191347,2916.8151037191346
2025-04-07,56,2025-04-07 09:20:00,0.0,0.0,1101.615,1207.4624999999999,0.97,105.84749999999985,0.0,0.0,0.0,2916.8151037191346,3012.0778537191345
2025-04-07,57,2025-04-07 09:30:00,0.0,0.0,1084.58275,1233.1359166666666,0.9422,148.55316666666667,0.0,8.526512829121202e-14,0.0,3012.0778537191345,3145.7757037191345
2025-04-07,58,2025-04-07 09:40:00,0.0,0.0,1086.3013833333332,1260.1173666666666,0.9569,173.81598333333335,0.0,0.0,5.684341886080802e-14,3145.7757037191345,3302.2100887191345
2025-04-07,59,2025-04-07 09:50:00,0.0,0.0,1094.6033333333332,1319.3187500000001,0.9977,224.71541666666678,0.0,0.0,1.1368683772161603e-13,3302.2100887191345,3504.4539637191347
2025-04-07,60,2025-04-07 10:00:00,0.0,0.0,1065.9570833333335,1389.0426166666666,0.9919,323.08553333333293,0.0,0.0,2.2737367544323206e-13,3504.4539637191347,3795.2309437191343
