date,total_fee,initial_plan_fee,increase_fee,refund,cancel_penalty,emergency_fee,emergency_kwh,unused_kwh,start_soc,end_soc,fallbacks
2025-02-13,53160.05423232389,53737.089304696594,481.05031210014226,2720.899457795901,1360.4497288979505,302.3643444250806,62.720552975256034,178.1670033547439,1698.8880105089015,1457.0505520844702,0
2025-02-14,15624.073815663349,14745.421073301066,878.652742362258,0.0,0.0,2.904021956240399e-11,9.067413486718578e-12,2581.0693779340518,1457.0505520844702,1553.8413348422102,0
2025-02-15,16470.561640764205,15689.62622143817,319.107760369714,576.9959501338831,288.49797506694154,750.325634023264,194.18282617021475,2716.5784438100277,1553.8413348422102,1200.0,0
2025-02-16,59389.97399160722,59264.61549339019,2150.377679071403,5701.887157283691,2850.9435786418453,825.9243977874696,181.29826865033587,45.58212225288344,1200.0,1348.3017375092215,0
2025-02-17,55663.86644831322,58392.78559427191,302.3999899726739,7427.196823793563,3713.5984118967817,682.2792759654138,107.49349984639179,335.1780579059242,1348.3017375092215,1361.6105937654324,0
2025-02-18,52658.9242782618,51455.787411511374,1303.9998505598905,201.72596761909247,100.86298380954624,8.709822663099943e-11,2.1247448245276246e-11,110.59790501152678,1361.6105937654324,3029.0138011807016,0
2025-02-19,53194.83100823737,50482.53129177971,1638.9630614232578,545.0337528654578,272.5168764327289,1345.8535314671383,308.2135281045456,237.20416918976798,3029.0138011807016,1200.0,0
2025-02-20,53650.89739413392,54129.039013019144,565.0594784464735,2086.4021946634875,1043.2010973317438,5.781623058087604e-11,1.3280487820566123e-11,1714.1076062987238,1200.0,2180.4565431536294,0
2025-02-21,14432.09586586119,14247.847641522767,184.24822433839432,0.0,0.0,3.0071131251752096e-11,9.528600131147869e-12,5598.860868119143,2180.4565431536294,1274.2844733024674,0
2025-02-22,15655.11952583656,15170.834756343489,97.7918994181739,98.32432200159249,49.162161000796246,435.655031075694,103.4823163092135,3280.6756024851456,1274.2844733024674,1804.7962311431156,0
2025-02-23,52157.908507248874,52621.91958288806,541.8891526606018,2011.8004565997373,1005.9002282998687,7.084980402360941e-11,1.7255308293329108e-11,490.74375261896273,1804.7962311431156,1459.662799937115,0
2025-02-24,50015.832058082415,50653.01174774156,189.0176313376822,1652.3946419937931,826.1973209968966,6.492396392721034e-11,1.6941892333477426e-11,551.5288292670114,1459.662799937115,1834.5163985531515,0
2025-02-25,49325.790132858856,51708.61243656238,0.0,4846.2636493726895,2423.1318246863448,40.30952098284006,7.85454422892807,1500.876669974108,1834.5163985531515,1954.2826447722177,0
2025-02-26,49522.19599099523,47136.019090078524,2386.176900916615,0.0,0.0,6.493489557168885e-11,1.5867529512547662e-11,129.66171125924225,1954.2826447722177,2039.9292570904752,0
2025-02-27,47316.487575973966,46696.76265338027,1.3381509234022813e-12,163.06684668074752,81.53342334037376,701.2583459340775,138.37911901015588,478.73353205460984,2039.9292570904752,2239.779536764885,0
2025-02-28,13851.447390472358,13630.134548827478,289.48527900473243,150.81633023087934,75.40816511543967,7.235727755587992,5.097377777787381,6669.144613533193,2239.779536764885,1444.9389352941976,0
2025-03-01,14982.381507077205,15216.894624810298,2.8281074116480394,913.5093540623969,456.75467703119847,219.41345188646017,55.34671161667922,7468.006158316193,1444.9389352941976,1315.7881263033491,0
2025-03-02,53989.7117736635,55232.50467894585,443.3288310310346,3372.2434726269234,1686.1217363134617,7.467302343133752e-11,1.7235324278885855e-11,944.8951920351416,1315.7881263033491,2126.787566754325,0
2025-03-03,53689.41263590296,56239.86522262679,0.0,5100.905173447877,2550.4525867239386,8.711067717159793e-11,1.9824697439219108e-11,515.4990430361288,2126.787566754325,1447.8945814172457,0
2025-03-04,49691.72857716219,49407.20833674942,822.2449313616977,1075.4493818980254,537.7246909490127,6.94551244295738e-11,1.690936279885591e-11,309.36103281797585,1447.8945814172457,2170.5132455479625,0
2025-03-05,47846.09424520558,49732.818718214454,421.48664977652913,4616.422245570935,2308.2111227854675,6.410782110721769e-11,1.678135408411663e-11,1251.6951591152904,2170.5132455479625,1417.9513661510925,0
