date,total_cost_yuan_new,total_cost_yuan_baseline,saving_yuan
2025-06-27,21782.895398750352,23960.854663895923,2177.9592651455714
2025-06-28,22823.15825179218,22969.30856366716,146.1503118749788
2025-06-29,51602.12428145628,57097.02813857227,5494.903857115991
2025-06-30,56198.7660491755,52705.090517661854,-3493.675531513647
2025-07-01,78410.02585955591,81407.7635167802,2997.7376572242792
2025-07-02,79726.10190577441,81602.9764395913,1876.874533816881
2025-07-03,91585.64360164807,133769.27236934338,42183.62876769531
2025-07-04,54273.11004605003,65799.6211129587,11526.511066908672
2025-07-05,58416.79432569507,70230.71998265965,11813.92565696458
2025-07-06,105396.19288635993,131310.70800257998,25914.51511622005
2025-07-07,67243.29991463217,79784.80259125515,12541.502676622986
2025-07-08,58771.76933966476,69721.32705298137,10949.557713316615
2025-07-09,56681.627372634284,57172.70957217256,491.0821995382721
2025-07-10,52490.016913537664,55645.58934907066,3155.572435532995
2025-07-11,27141.15487264866,33101.536457989336,5960.381585340674
2025-07-12,27409.42587654527,31396.674947487896,3987.2490709426274
2025-07-13,51974.07785114844,53517.90176739177,1543.823916243331
2025-07-14,52498.02463092223,58832.107049066166,6334.082418143938
2025-07-15,50768.348845861314,66577.55687603877,15809.208030177455
2025-07-16,54718.030560592786,54463.80870396992,-254.22185662286938
2025-07-17,54799.58113538209,60637.22987533862,5837.64873995653
2025-07-18,25799.38162459313,30214.17586993547,4414.794245342338
2025-07-19,29970.235384508665,27822.009695744448,-2148.225688764218
2025-07-20,53593.76325023364,55523.55149850937,1929.7882482757268
2025-07-21,54941.792540748116,57982.73700831615,3040.944467568035
2025-07-22,54983.632512885466,56891.92642370101,1908.2939108155406
2025-07-23,57657.33085481328,59164.153491231205,1506.8226364179282
2025-07-24,54939.478606786266,59738.32207744618,4798.843470659915
2025-07-25,25295.19870932563,26573.934908104256,1278.736198778628
2025-07-26,27050.175175761386,27920.83382148145,870.6586457200647
2025-07-27,61284.95192461508,60369.94384199214,-915.0080826229387
2025-07-28,72230.53411661163,70977.56175734715,-1252.9723592644732
2025-07-29,58799.20372386831,55454.62913487973,-3344.57458898858
2025-07-30,59006.634353862166,58679.81004926949,-326.82430459267925
2025-07-31,57324.27395269266,63225.66304045943,5901.389087766773
2025-08-01,25164.328524638822,25949.302476051413,784.9739514125904
2025-08-02,26865.04002242445,30475.472300529036,3610.432278104585
2025-08-03,52285.544080265056,49785.2957169601,-2500.248363304956
2025-08-04,50824.690008495236,58906.479556507664,8081.789548012428
2025-08-05,49105.46433918948,47614.76615331187,-1490.6981858776053
2025-08-06,57751.67656406758,62035.6944257619,4284.017861694323
2025-08-07,47927.78597637971,51375.74448292823,3447.9585065485226
2025-08-08,23156.59113348693,25927.31531795941,2770.7241844724776
2025-08-09,25389.087127921455,31212.045323307306,5822.958195385851
2025-08-10,46960.91151815665,49306.44043128044,2345.528913123788
2025-08-11,51818.72430547154,51916.41920484701,97.69489937546314
2025-08-12,54618.97369213062,64124.07064983303,9505.096957702415
2025-08-13,50196.86187607725,51611.0604361882,1414.1985601109482
2025-08-14,52649.26861599659,56782.77785173787,4133.50923574128
2025-08-15,23548.006421060905,25948.30116777165,2400.294746710744
2025-08-16,25934.13507336214,29951.499447211278,4017.3643738491373
2025-08-17,49821.85623280303,53570.02620965894,3748.169976855912
2025-08-18,47928.53850182669,54664.76749245665,6736.228990629963
2025-08-19,46571.66196498631,49076.457124935376,2504.7951599490625
2025-08-20,67827.98686598992,72933.3634935627,5105.376627572783
2025-08-21,45082.62404944999,52364.34525062519,7281.721201175205
2025-08-22,26211.4790504025,33579.28911942708,7367.810069024577
2025-08-23,25900.753766456644,24955.27969448395,-945.4740719726942
2025-08-24,52906.67432675153,53684.90960073126,778.2352739797352
2025-08-25,60988.70720417744,81339.0799765256,20350.372772348157
2025-08-26,49326.183044559984,49900.90674177907,574.7236972190876
2025-08-27,49672.657732988046,57982.84455244971,8310.186819461662
2025-08-28,50897.67690882041,59824.23708968528,8926.560180864872
2025-08-29,23956.978030165348,27637.68048467828,3680.7024545129316
2025-08-30,26482.25895807879,28238.928593897712,1756.669635818922
2025-08-31,50576.58556582109,62057.373041897954,11480.787476076861
2025-09-01,46557.5133848157,45590.87078594533,-966.6425988703704
2025-09-02,49666.76375903053,50579.45611254477,912.6923535142414
2025-09-03,45824.400533317676,44851.433737862426,-972.9667954552497
2025-09-04,43337.40650144506,48945.58104336044,5608.174541915381
2025-09-05,22220.046255365596,23274.96519400074,1054.9189386351427
2025-09-06,21120.397137761516,23582.90648596173,2462.509348200212
2025-09-07,40652.74077233073,43559.54862592327,2906.807853592538
2025-09-08,76653.81365497064,56734.27666655759,-19919.53698841305
2025-09-09,61320.18444767177,43342.09669543638,-17978.087752235384
2025-09-10,84004.33798695213,74785.69230988328,-9218.645677068853
2025-09-11,58699.669166642016,43271.94988281645,-15427.719283825565
2025-09-12,22684.62133531378,21821.23469462279,-863.3866406909874
2025-09-13,24087.655923710536,20120.589001791748,-3967.0669219187876
2025-09-14,56273.71360657862,64906.20534573867,8632.491739160054
2025-09-15,47115.71760894728,46351.251863538375,-764.4657454089029
2025-09-16,49686.02447318792,57844.764814300695,8158.740341112774
2025-09-17,50391.220141183134,49018.9910338834,-1372.2291072997323
2025-09-18,47091.839219301095,45112.45736746124,-1979.3818518398548
2025-09-19,19490.48924294834,22422.7641554814,2932.2749125330593
2025-09-20,23834.021812167044,23954.85620979683,120.83439762978742
2025-09-21,46710.006948195005,44006.73480246959,-2703.2721457254156
2025-09-22,49885.58673916328,51315.13460506217,1429.547865898894
2025-09-23,53890.6218938758,52325.153404884666,-1565.4684889911368
2025-09-24,51205.760092923396,46947.82305141184,-4257.937041511555
2025-09-25,46841.073102741306,46990.0576045846,148.98450184329704
2025-09-26,17997.612581144658,19050.98364344883,1053.3710623041734
2025-09-27,25346.947685206207,32362.755537374367,7015.80785216816
2025-09-28,52399.63815976106,51572.49609048784,-827.1420692732208
2025-09-29,51998.90155310151,46808.12489697093,-5190.776656130583
2025-09-30,58979.720697236255,56894.74938856221,-2084.971308674045
2025-10-01,46832.10078231497,43784.71161278985,-3047.3891695251223
2025-10-02,42977.791339516334,40943.93297984739,-2033.8583596689423
2025-10-03,16124.68087854153,22815.709209233348,6691.028330691817
2025-10-04,19824.39005197129,20853.73661179563,1029.3465598243383
2025-10-05,45478.57105861732,40604.36177297555,-4874.209285641773
2025-10-06,45396.207264700264,45582.439594585885,186.23232988562086
2025-10-07,51188.83107165981,44210.68575782681,-6978.1453138330035
2025-10-08,49030.50173636837,41607.71905813586,-7422.782678232514
2025-10-09,55566.29034123866,43230.26179674484,-12336.02854449382
2025-10-10,24050.131316518953,19246.171573665302,-4803.959742853651
2025-10-11,24117.894893266788,21797.82210497168,-2320.072788295107
2025-10-12,50232.99180224806,44319.59988095699,-5913.391921291077
2025-10-13,51480.03169004729,41991.25803477896,-9488.773655268327
2025-10-14,58862.4007341665,59025.293561642015,162.89282747551624
2025-10-15,53815.25763973455,50124.57284962212,-3690.6847901124274
2025-10-16,59555.89506888803,50104.441022922176,-9451.454045965853
2025-10-17,16835.414411683614,18136.07964121148,1300.6652295278654
2025-10-18,18759.902910399855,20205.48003403887,1445.5771236390137
2025-10-19,58021.11691508979,52422.49067374288,-5598.6262413469085
2025-10-20,57687.03660626632,50838.68688386971,-6848.3497223966115
2025-10-21,53608.52795429331,54824.71769483592,1216.1897405426062
2025-10-22,57876.08714838658,52076.57695354862,-5799.51019483796
2025-10-23,48188.21818054231,47884.68453744168,-303.533643100629
2025-10-24,21025.799500704958,22830.334453633768,1804.5349529288105
2025-10-25,20876.21675616714,22755.01663979808,1878.799883630938
2025-10-26,49785.561389005175,46600.67245545729,-3184.888933547889
2025-10-27,53293.03243628603,49467.984874542526,-3825.0475617435004
2025-10-28,53347.57787895086,55597.02059131654,2249.4427123656787
2025-10-29,63258.29124603188,61779.6913594849,-1478.5998865469737
2025-10-30,50041.71259240275,48733.82282292479,-1307.889769477959
2025-10-31,18737.18438711043,28500.292372452743,9763.107985342314
2025-11-01,19129.532722966534,19477.985696265143,348.4529732986084
2025-11-02,58876.264105339025,53594.831885143045,-5281.43222019598
2025-11-03,52436.292085976886,50592.05668672314,-1844.2353992537464
2025-11-04,56398.436268854166,50945.80828120952,-5452.627987644642
2025-11-05,57744.49412772123,55730.59195813873,-2013.9021695824995
2025-11-06,62741.756606123214,59618.22790806192,-3123.5286980612946
2025-11-07,21465.593335645495,21050.54484527833,-415.04849036716405
2025-11-08,19098.852580607134,27836.53818708516,8737.685606478026
2025-11-09,59743.790800334944,57867.67315540573,-1876.1176449292107
2025-11-10,64482.408669863726,61252.16790199068,-3230.240767873045
2025-11-11,57578.82121809911,49736.468011927645,-7842.353206171465
2025-11-12,56873.55395841309,52785.67314565118,-4087.8808127619122
2025-11-13,54834.26840035457,59448.2962403552,4614.027840000628
2025-11-14,20093.368941223613,20852.049259689145,758.6803184655328
2025-11-15,21139.452369457867,21784.735211375,645.282841917131
2025-11-16,61402.43728880973,56368.960972403365,-5033.4763164063625
2025-11-17,55080.2174345866,52828.79686041804,-2251.4205741685582
2025-11-18,57456.481872259756,60598.032808018936,3141.55093575918
2025-11-19,61502.41898948183,60126.22279383428,-1376.1961956475498
2025-11-20,57935.91875876195,58945.722886881485,1009.8041281195328
