timestamp,date,interval_start,interval_end,evaluation,price_yuan_per_kwh,predicted_load_kwh,predicted_pv_kwh,safety_margin_kwh,load_kwh,pv_kwh,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,solver_status,planner_fallback,dispatch_fallback,load_model,pv_model
2025-02-01 00:00:00,2025-02-01,00:00,00:10,True,0.4248,449.518425,0.0,0.0,422.0303666666667,0.0,1282.8517583333335,833.3333333333333,0.0,0.0,27.488058333333584,1200.0,1950.0,544.95542694,0.0,Optimal,False,False,2,2
2025-02-01 00:10:00,2025-02-01,00:10,00:20,True,0.4245,453.3549916666667,0.0,0.0,415.4073166666667,0.0,1286.688325,833.3333333333333,0.0,0.0,37.94767500000012,1950.0,2700.0,546.1991939625,0.0,Optimal,False,False,2,2
2025-02-01 00:20:00,2025-02-01,00:20,00:30,True,0.4269,459.645,0.0,0.0,410.7166666666667,0.0,1292.9783333333332,833.3333333333333,0.0,0.0,48.928333333333285,2700.0,3450.0,551.9724504999999,0.0,Optimal,False,False,2,2
2025-02-01 00:30:00,2025-02-01,00:30,00:40,True,0.4272,453.1444916666667,0.0,0.0,430.29479999999995,0.0,1286.477825,833.3333333333333,0.0,0.0,22.849691666666786,3450.0,4200.0,549.58332684,0.0,Optimal,False,False,2,2
2025-02-01 00:40:00,2025-02-01,00:40,00:50,True,0.4271,462.8694333333334,0.0,0.0,424.4105833333333,0.0,1296.2027666666668,833.3333333333333,0.0,0.0,38.45885000000021,4200.0,4950.0,553.6082016433334,0.0,Optimal,False,False,2,2
2025-02-01 00:50:00,2025-02-01,00:50,01:00,True,0.4285,463.35833333333335,0.0,0.0,406.0516666666667,0.0,1296.6916666666666,833.3333333333333,0.0,0.0,57.306666666666615,4950.0,5700.0,555.6323791666666,0.0,Optimal,False,False,2,2
2025-02-01 01:00:00,2025-02-01,01:00,01:10,True,0.4311,487.7711833333333,0.0,0.0,436.7501833333333,0.0,1154.4378499999998,717.6876666666662,0.0,0.0,2.2737367544323206e-13,5700.0,6345.9189,497.6781571349999,0.0,Optimal,False,False,2,2
2025-02-01 01:10:00,2025-02-01,01:10,01:20,True,0.4302,489.62744166666664,0.0,0.0,451.7976833333333,0.0,1322.960775,833.3333333333333,0.0,0.0,37.82975833333353,6345.9189,7095.9189,569.1377254050001,0.0,Optimal,False,False,2,2
2025-02-01 01:20:00,2025-02-01,01:20,01:30,True,0.4279,463.7366666666667,0.0,0.0,446.08,0.0,1297.07,833.3333333333333,0.0,0.0,17.65666666666675,7095.9189,7845.9189,555.016253,0.0,Optimal,False,False,2,2
2025-02-01 01:30:00,2025-02-01,01:30,01:40,True,0.4312,487.1806416666667,0.0,0.0,471.7663333333333,0.0,487.1806416666667,15.414308333333286,0.0,0.0,1.0835776720341528e-13,7845.9189,7859.7917775,210.07229268666669,0.0,Optimal,False,False,2,2
2025-02-01 01:40:00,2025-02-01,01:40,01:50,True,0.4333,500.54769166666665,0.0,0.0,448.02596666666665,0.0,500.54769166666665,52.521724999999904,0.0,0.0,9.947598300641403e-14,7859.7917775,7907.0613299999995,216.88731479916666,0.0,Optimal,False,False,2,2
2025-02-01 01:50:00,2025-02-01,01:50,02:00,True,0.4311,502.0375,0.0,0.0,397.40333333333336,0.0,1335.3708333333334,833.3333333333343,0.0,0.0,104.63416666666569,7907.0613299999995,8657.06133,575.67836625,0.0,Optimal,False,False,2,2
2025-02-01 02:00:00,2025-02-01,02:00,02:10,True,0.4293,497.5202916666667,0.0,0.0,434.0906333333333,0.0,1330.853625,833.3333333333333,0.0,0.0,63.429658333333464,8657.06133,9407.06133,571.3354612125,0.0,Optimal,False,False,2,2
2025-02-01 02:10:00,2025-02-01,02:10,02:20,True,0.4324,504.83970833333336,0.0,0.0,490.5609166666666,0.0,504.83970833333336,14.278791666666722,0.0,0.0,1.2434497875801753e-14,9407.06133,9419.9122425,218.29268988333334,0.0,Optimal,False,False,2,2
2025-02-01 02:20:00,2025-02-01,02:20,02:30,True,0.4367,506.79583333333335,0.0,0.0,503.22,0.0,506.79583333333335,3.57583333333322,0.0,0.0,1.0125233984581428e-13,9419.9122425,9423.1304925,221.31774041666665,0.0,Optimal,False,False,2,2
2025-02-01 02:30:00,2025-02-01,02:30,02:40,True,0.4348,507.88863333333336,0.0,0.0,474.0728166666667,0.0,507.88863333333336,33.81581666666736,0.0,7.105427357601002e-13,0.0,9423.1304925,9453.564727500001,220.82997777333335,1.5447199075424578e-12,Optimal,False,False,2,2
2025-02-01 02:40:00,2025-02-01,02:40,02:50,True,0.4335,510.09543333333335,0.0,0.0,461.38439999999997,0.0,510.09543333333335,48.71103333333344,0.0,6.394884621840902e-14,0.0,9453.564727500001,9497.404657500001,221.12637035,1.3860912417840155e-13,Optimal,False,False,2,2
2025-02-01 02:50:00,2025-02-01,02:50,03:00,True,0.4357,517.3358333333333,0.0,0.0,476.94166666666666,0.0,517.3358333333333,40.39416666666713,0.0,4.831690603168681e-13,0.0,9497.404657500001,9533.759407500002,225.4032225833333,1.052583797900297e-12,Optimal,False,False,2,2
2025-02-01 03:00:00,2025-02-01,03:00,03:10,True,0.4374,519.8507166666666,0.0,0.0,483.39955000000003,0.0,519.8507166666666,36.45116666666581,0.0,0.0,7.389644451905042e-13,9533.759407500002,9566.5654575,227.38270346999997,0.0,Optimal,False,False,2,2
2025-02-01 03:10:00,2025-02-01,03:10,03:20,True,0.4371,524.2876166666667,0.0,0.0,486.6019166666667,0.0,524.2876166666667,37.68569999999979,0.0,0.0,2.6290081223123707e-13,9566.5654575,9600.4825875,229.16611724500004,0.0,Optimal,False,False,2,2
2025-02-01 03:20:00,2025-02-01,03:20,03:30,True,0.4356,524.6241666666667,0.0,0.0,498.84833333333336,0.0,524.6241666666667,25.775833333332734,0.0,0.0,6.323830348264892e-13,9600.4825875,9623.6808375,228.52628700000002,0.0,Optimal,False,False,2,2
2025-02-01 03:30:00,2025-02-01,03:30,03:40,True,0.4353,514.4537333333333,0.0,0.0,518.3097333333334,0.0,514.4537333333333,0.0,3.8560000000008587,0.0,7.505107646466058e-13,9623.6808375,9619.396393055555,223.94171011999998,0.0,Optimal,False,False,2,2
2025-02-01 03:40:00,2025-02-01,03:40,03:50,True,0.436,523.6317666666666,0.0,0.0,509.13346666666666,0.0,523.6317666666666,14.498299999999693,0.0,0.0,2.788880237858393e-13,9619.396393055555,9632.444863055554,228.30345026666666,0.0,Optimal,False,False,2,2
2025-02-01 03:50:00,2025-02-01,03:50,04:00,True,0.4378,538.5366666666666,0.0,0.0,483.6166666666666,0.0,538.5366666666666,54.91999999999987,0.0,0.0,1.4921397450962104e-13,9632.444863055554,9681.872863055554,235.77135266666667,0.0,Optimal,False,False,2,2
2025-02-01 04:00:00,2025-02-01,04:00,04:10,True,0.4401,527.7475916666666,0.0,0.0,491.1868,0.0,527.7475916666666,36.56079166666637,0.0,0.0,2.3447910280083306e-13,9681.872863055554,9714.777575555554,232.26171509249997,0.0,Optimal,False,False,2,2
2025-02-01 04:10:00,2025-02-01,04:10,04:20,True,0.4389,518.241075,0.0,0.0,504.64528333333334,0.0,518.241075,13.595791666666628,0.0,0.0,5.684341886080802e-14,9714.777575555554,9727.013788055554,227.45600781750002,0.0,Optimal,False,False,2,2
2025-02-01 04:20:00,2025-02-01,04:20,04:30,True,0.4364,530.8683333333333,0.0,0.0,505.5783333333333,0.0,530.8683333333333,25.290000000000468,0.0,4.476419235288631e-13,0.0,9727.013788055554,9749.774788055554,231.67094066666667,9.767546771399794e-13,Optimal,False,False,2,2
2025-02-01 04:30:00,2025-02-01,04:30,04:40,True,0.4393,542.5308166666666,0.0,0.0,503.2309666666667,0.0,542.5308166666666,39.29985000000064,0.0,7.034373084024992e-13,0.0,9749.774788055554,9785.144653055555,238.33378776166666,1.5451000479060896e-12,Optimal,False,False,2,2
2025-02-01 04:40:00,2025-02-01,04:40,04:50,True,0.4422,548.6892499999999,0.00023095238095238092,0.0,502.84698333333336,0.00023333333333333333,548.6890190476189,45.84226904761939,0.0,5.329070518200751e-13,0.0,9785.144653055555,9826.402695198412,242.63028422285706,1.178257491574186e-12,Optimal,False,False,2,2
2025-02-01 04:50:00,2025-02-01,04:50,05:00,True,0.4395,552.8666666666667,0.0,0.0,499.64166666666665,0.0,552.8666666666667,53.22500000000016,0.0,1.3500311979441904e-13,0.0,9826.402695198412,9874.305195198413,242.9849,2.966693557482358e-13,Optimal,False,False,2,2
2025-02-01 05:00:00,2025-02-01,05:00,05:10,True,0.4333,550.7459083333333,0.0,0.0,488.78358333333335,0.0,550.7459083333333,0.0,0.0,0.0,61.962324999999964,9874.305195198413,9874.305195198413,238.63820208083334,0.0,Optimal,False,False,2,2
2025-02-01 05:10:00,2025-02-01,05:10,05:20,True,0.4439,557.278975,0.003264285714285715,0.0,498.51875,0.003316666666666667,557.2757107142857,0.0,0.0,0.0,58.760277380952346,9874.305195198413,9874.305195198413,247.37468798607142,0.0,Optimal,False,False,2,2
2025-02-01 05:20:00,2025-02-01,05:20,05:30,True,0.4301,553.3558333333333,0.0,0.0,529.2233333333334,0.0,1386.6891666666666,361.88311644620825,0.0,0.0,495.58271688712495,9874.305195198413,10200.0,596.4150105833332,0.0,Optimal,False,False,2,2
2025-02-01 05:30:00,2025-02-01,05:30,05:40,True,0.3713,565.5153916666667,0.0,0.0,547.4103166666666,0.0,1398.8487249999998,666.6666666666666,0.0,0.0,184.77174166666657,10200.0,10800.0,519.3925315925,0.0,Optimal,False,False,2,2
2025-02-01 05:40:00,2025-02-01,05:40,05:50,True,0.5708,558.4324083333333,0.045430952380952384,0.0,531.2274,0.04623333333333333,0.0,0.0,0.0,531.1811666666666,0.0,10800.0,10800.0,0.0,1515.9910496666666,Optimal,False,False,2,2
2025-02-01 05:50:00,2025-02-01,05:50,06:00,True,0.9099,547.1358333333333,0.0,0.0,510.98333333333335,0.0,0.0,0.0,510.98333333333323,1.1368683772161603e-13,0.0,10800.0,10232.24074074074,0.0,5.172182682144921e-13,Optimal,False,False,2,2
2025-02-01 06:00:00,2025-02-01,06:00,06:10,True,0.9368,555.505975,0.0,0.0,535.1871833333333,0.0,0.0,0.0,535.1871833333333,0.0,0.0,10232.24074074074,9637.588314814815,0.0,0.0,Optimal,False,False,2,2
