date,evaluation,start_soc_kwh,end_soc_kwh,solver_status,planner_fallback,solver_gap,solve_seconds,controller_seconds,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,plan_cost_yuan,emergency_cost_yuan,dispatch_fallback,total_cost_yuan
2025-05-07,True,7545.082463558204,7988.5884375,Optimal,False,0.0,0.0823761000065133,0.04094730000360869,55779.868203027625,17072.210526601993,13429.33515,6089.557295238108,3158.704171663738,32843.86693566623,28075.618042431597,0,60919.484978097826
2025-05-08,True,7988.5884375,1970.1060672354497,Optimal,False,0.0,0.1810927000042284,0.04213960000197403,49236.554708171665,10982.90886452087,14312.790313500002,4119.643074595255,859.5668317460521,30418.152819665283,18524.639763206786,0,48942.79258287207
2025-05-09,True,1970.1060672354497,2411.9463130158733,Optimal,False,0.0,0.08182619999570306,0.04102880001300946,25998.273384758966,13713.477747192828,10710.26075402381,2015.8350281190524,16511.505569709003,12627.350635092835,10232.008753214235,0,22859.35938830707
2025-05-10,True,2411.9463130158733,8063.486493518519,Optimal,False,0.0,0.09172650000255089,0.04238600000098813,32117.776304409173,19165.217671472663,10437.440151440474,1965.154636654766,13234.108137698418,15138.042754831815,10328.68361654484,0,25466.726371376655
2025-05-11,True,8063.486493518519,8028.28397324074,Optimal,False,0.0,0.07603879999078345,0.03966140000557061,56044.114021796006,16551.586098868313,13438.467008333333,4755.815347619057,2202.731195546749,32923.19415046115,21805.70864428694,0,54728.90279474809
2025-05-12,True,8028.28397324074,8270.959373333333,Optimal,False,0.0,0.08213539999269415,0.04559280000103172,57231.14180096164,15537.839456893005,12367.242100000001,3315.638386869058,5444.987597604361,33582.33334783335,16051.888423139177,0,49634.22177097253
2025-05-13,True,8270.959373333333,8283.750195,Optimal,False,0.0,0.08597960000042804,0.04523370000242721,56098.28632435333,16554.52211103763,13397.65117044048,3711.4657724166855,3523.668389506194,33061.23106159168,17165.028914214992,0,50226.25997580667
2025-05-14,True,8283.750195,8082.906171203704,Optimal,False,0.0,0.08426420000614598,0.03987100000085775,56584.405603909465,16115.200735875951,13234.072217476189,3891.8997587142962,4581.028060890666,33230.31979845237,17903.503956980006,0,51133.82375543238
2025-05-15,True,8082.906171203704,1835.7847318915344,Optimal,False,0.0,0.13533770000503864,0.03920880000805482,49783.184785582016,9593.302493298062,13392.984314952382,4062.2430826078894,4880.051406510892,30795.91077394587,17031.210744910448,0,47827.12151885632
2025-05-16,True,1835.7847318915344,1649.2046066137568,Optimal,False,0.0,0.0790941000013845,0.04046970000490546,25776.508773927104,12627.810612933568,10396.44870922619,972.9613229166682,21802.601659803062,12738.474374923884,4638.458515673337,0,17376.93289059722
2025-05-17,True,1649.2046066137568,8181.270278518518,Optimal,False,0.0,0.07860280000022613,0.041391399994608946,33081.17155377719,19546.569458950617,9953.862157035715,1732.6804417738138,14772.345610302766,15766.81719529175,8804.905177934008,0,24571.722373225755
2025-05-18,True,8181.270278518518,8226.983176666665,Optimal,False,0.0,0.08100950000516605,0.040224900003522635,55207.966110875954,15695.816241784247,12672.469547511908,4267.303335821435,2775.7546524250533,32935.5855651258,17926.783545009406,0,50862.36911013521
2025-05-19,True,8226.983176666665,8229.79795769841,Optimal,False,0.0,0.08057980000739917,0.0409568000031868,55253.95955917108,15606.41381772487,12638.661889428575,3245.3755903333454,8016.366671208134,32864.445320055005,14367.75716067834,0,47232.202480733344
2025-05-20,True,8229.79795769841,7877.992257579365,Optimal,False,0.0,0.1361380000016652,0.03990380000323057,54197.582744929445,15987.610033215751,13266.589257011901,3403.528340342617,352.6954924015451,32358.12553064575,15862.200638428782,0,48220.32616907453
2025-05-21,True,7877.992257579365,7870.194134391539,Optimal,False,0.0,0.11080769999534823,0.03936779999639839,55096.367493474434,15536.683407907118,12591.73187127381,3761.0864370595377,4549.88711056733,32809.1128917857,16861.186464553295,0,49670.29935633899
2025-05-22,True,7870.194134391539,2019.3795559523815,Optimal,False,0.0,0.09041740000247955,0.04181559999415185,47935.74223186361,9431.737230276314,12905.440277119056,2657.386660976198,3250.2011230158832,30225.499773106465,11549.077639639934,0,41774.577412746396
