issue_date,target_time,virtual_next_day,forecast_load_kwh,forecast_pv_kwh,safety_margin_kwh,planned_purchase_kwh,planned_charge_kwh,planned_discharge_kwh,planned_unused_kwh,planned_soc_start_kwh,planned_soc_end_kwh
2025-02-01,2025-02-01 06:00:00,False,555.505975,0.0,14.899507619047569,0.0,0.0,570.4054826190476,0.0,9986.043281783066,9352.259412206347
2025-02-01,2025-02-01 06:10:00,False,561.9070333333334,0.6327857142857143,8.218298571428502,0.0,0.0,569.4925461904762,0.0,9352.259412206347,8719.489916439152
2025-02-01,2025-02-01 06:20:00,False,548.2950000000001,0.0,11.56233333333331,0.0,0.0,559.8573333333334,0.0,8719.489916439152,8097.426212735448
2025-02-01,2025-02-01 06:30:00,False,554.3158916666666,0.0,15.392295714285689,0.0,0.0,569.7081873809523,0.0,8097.426212735448,7464.4171156455
2025-02-01,2025-02-01 06:40:00,False,597.327675,10.585745238095237,17.57868142857149,0.0,0.0,604.3206111904763,0.0,7464.4171156455,6792.949769878304
2025-02-01,2025-02-01 06:50:00,False,641.665,46.049107142857146,15.085380952380868,0.0,0.0,610.7012738095237,0.0,6792.949769878304,6114.3927989788335
2025-02-01,2025-02-01 07:00:00,False,648.4088083333334,87.73469047619048,13.533470000000023,0.0,0.0,574.2075878571429,0.0,6114.3927989788335,5476.384368026453
2025-02-01,2025-02-01 07:10:00,False,645.9358666666667,132.30115714285714,10.086728095238033,0.0,0.0,523.7214376190476,0.0,5476.384368026453,4894.471659560844
2025-02-01,2025-02-01 07:20:00,False,633.5,178.89553571428573,20.99929761904769,0.0,0.0,475.6037619047619,0.0,4894.471659560844,4366.02303522222
2025-02-01,2025-02-01 07:30:00,False,638.9448500000001,226.37054047619048,15.567258571428614,0.0,0.0,428.1415680952382,0.0,4366.02303522222,3890.310181783066
2025-02-01,2025-02-01 07:40:00,False,634.1618333333333,275.2221238095238,5.976706190476245,0.0,0.0,364.91641571428573,0.0,3890.310181783066,3484.847497656082
2025-02-01,2025-02-01 07:50:00,False,635.6241666666667,325.6910714285715,15.61992857142873,0.0,0.0,325.553023809524,0.0,3484.847497656082,3123.1219156455
2025-02-01,2025-02-01 08:00:00,False,630.8832416666667,376.7973380952381,0.0,0.0,0.0,254.08590357142856,0.0,3123.1219156455,2840.8042450105795
2025-02-01,2025-02-01 08:10:00,False,637.5720833333332,425.62871666666666,1.9772661904761901,0.0,0.0,213.92063285714272,0.0,2840.8042450105795,2603.1146529470875
2025-02-01,2025-02-01 08:20:00,False,645.2524999999999,474.6285714285714,12.425440476190722,0.0,0.0,183.04936904761928,0.0,2603.1146529470875,2399.7264651163996
2025-02-01,2025-02-01 08:30:00,False,640.4283333333333,528.6532833333333,25.66370761904765,0.0,0.0,137.43875761904758,0.0,2399.7264651163996,2247.0167344285687
2025-02-01,2025-02-01 08:40:00,False,669.7043249999999,579.2791857142859,17.434918571428693,0.0,0.0,107.8600578571428,0.0,2247.0167344285687,2127.17222569841
2025-02-01,2025-02-01 08:50:00,False,724.3141666666667,623.63125,24.3217857142858,0.0,0.0,125.0047023809525,0.0,2127.17222569841,1988.278111941796
