date,total_cost_yuan_new,total_cost_yuan_baseline,saving_yuan
2025-03-20,39719.78418580444,51970.78517906361,12251.000993259171
2025-03-21,15736.772433428185,18079.341000147702,2342.5685667195175
2025-03-22,18226.259113979475,26173.028370039807,7946.769256060332
2025-03-23,41693.665230691935,43192.25760818759,1498.5923774956536
2025-03-24,40776.97367939312,48978.40858397055,8201.434904577429
2025-03-25,40584.341597524966,53285.86061308073,12701.519015555765
2025-03-26,40619.68195775936,41705.2500478455,1085.5680900861335
2025-03-27,38518.85994835605,53921.2819360329,15402.421987676855
2025-03-28,15601.433053579824,16101.847450518148,500.414396938324
2025-03-29,17084.068765854972,17069.16984430608,-14.89892154889094
2025-03-30,38921.38870439305,46238.07582935885,7316.6871249658
2025-03-31,39895.187892741305,53607.93077457158,13712.742881830272
2025-04-01,42078.16560822159,48529.29773215746,6451.132123935866
2025-04-02,46761.89658599271,52247.69608341176,5485.7994974190515
2025-04-03,38570.63286017584,46958.35679418658,8387.723934010734
2025-04-04,14871.967663004487,15213.546720573686,341.579057569199
2025-04-05,16968.125241515736,33066.297335981806,16098.17209446607
2025-04-06,39436.21584595577,40477.93609028318,1041.7202443274145
2025-04-07,39124.3647869333,42023.16709911122,2898.802312177919
2025-04-08,38543.6500130217,45629.55247445959,7085.902461437887
2025-04-09,39474.417622107765,61747.16006217593,22272.742440068163
2025-04-10,36170.68614727166,41530.38222055296,5359.696073281295
2025-04-11,14353.82083979788,16699.055021201562,2345.2341814036827
2025-04-12,16839.371096847197,25129.41750047424,8290.046403627042
2025-04-13,37328.01796001009,42956.95612111841,5628.938161108323
2025-04-14,36971.89209514392,37153.4315207171,181.53942557318078
2025-04-15,37361.298189479785,43972.22454820659,6610.926358726807
2025-04-16,36848.54692838522,60082.89859101621,23234.351662630987
2025-04-17,34218.31559600789,38533.67099853885,4315.355402530964
2025-04-18,13778.314564241296,14216.997294897204,438.682730655908
2025-04-19,16140.355304814288,14257.472068094856,-1882.8832367194318
2025-04-20,36066.448466887865,40245.79900777949,4179.350540891624
2025-04-21,35593.794199965974,35694.50879493593,100.71459496995521
2025-04-22,35814.226056602645,56301.91259099137,20487.686534388726
2025-04-23,35739.704256494224,34702.26975595945,-1037.4345005347714
2025-04-24,32588.458451507737,35328.46899468089,2740.01054317315
2025-04-25,13031.634796868699,14714.430877297302,1682.796080428603
2025-04-26,15734.193653709986,27686.45041237364,11952.256758663654
2025-04-27,35243.29253292893,45615.98366370376,10372.69113077483
2025-04-28,58078.13048598509,70350.223809583,12272.093323597903
2025-04-29,35476.38212149191,38771.57702674493,3295.1949052530254
2025-04-30,34006.07401140814,36661.69421607196,2655.620204663821
2025-05-01,41079.91951737941,57781.07066240578,16701.15114502637
2025-05-02,25806.005023632497,42317.16849074726,16511.163467114762
2025-05-03,23752.680638951373,24505.93326115056,753.2526221991866
2025-05-04,42810.992300835285,46598.58989480629,3787.5975939710042
2025-05-05,43738.81079166191,62514.72576499989,18775.914973337975
2025-05-06,41117.20840561323,48136.37827891065,7019.169873297418
2025-05-07,45298.278213151054,61870.30581427057,16572.027601119516
2025-05-08,37058.659741170406,48238.76918179775,11180.10944062734
2025-05-09,16373.282743733034,18693.038684323237,2319.755940590203
2025-05-10,18403.438611782098,25020.246152868327,6616.807541086229
2025-05-11,40372.223531617776,42218.516471090414,1846.292939472638
2025-05-12,39059.39761969553,40985.18263881447,1925.7850191189427
2025-05-13,38086.23916997929,44526.15545963425,6439.916289654953
2025-05-14,38101.62446122378,38950.94647620666,849.3220149828776
2025-05-15,35741.26335823726,43263.20404757415,7521.940689336894
2025-05-16,15051.349893528588,15940.18116387492,888.8312703463325
2025-05-17,17986.45139920896,32290.687137814683,14304.235738605723
2025-05-18,37691.20144475328,44438.6199961381,6747.418551384821
2025-05-19,38068.45415253864,39007.406147007765,938.9519944691274
2025-05-20,37330.80454742099,70319.37998020122,32988.575432780235
2025-05-21,37710.743876660854,38818.26630445394,1107.522427793083
2025-05-22,35089.7376020163,42373.6412789266,7283.903676910304
2025-05-23,15240.342077424355,22687.167191891287,7446.825114466932
2025-05-24,18570.87861188025,15156.20989192302,-3414.6687199572298
2025-05-25,37828.255092757965,38430.163699025885,601.9086062679198
2025-05-26,37346.30113873352,67763.0610330981,30416.75989436458
2025-05-27,38009.94382190109,37692.02424285388,-317.91957904721494
2025-05-28,37786.66117460769,47991.04322944421,10204.382054836518
2025-05-29,34755.013692055436,49075.70734349361,14320.693651438174
2025-05-30,15403.431264017667,24352.05193886953,8948.620674851862
2025-05-31,18609.02229177317,16460.864073771292,-2148.1582180018777
2025-06-01,92823.02341591401,114280.85377835928,21457.830362445267
2025-06-02,72142.53496985046,86384.0072361728,14241.472266322337
2025-06-03,62069.91773861754,73008.16885138187,10938.251112764323
2025-06-04,49357.86601969311,87927.0885652655,38569.22254557239
2025-06-05,49953.39921891506,80607.55412102427,30654.154902109207
2025-06-06,36198.70829132749,70942.67108098707,34743.96278965958
2025-06-07,26906.505906096594,42930.69993480925,16024.194028712656
2025-06-08,53287.53909658866,52580.91908226476,-706.6200143239039
2025-06-09,54797.68495112866,75233.59787943207,20435.912928303413
2025-06-10,57921.2088899575,54743.47236145892,-3177.7365284985863
2025-06-11,63009.0856229621,70739.88661953522,7730.800996573118
2025-06-12,54772.97619442118,52786.86359594972,-1986.11259847146
2025-06-13,25235.89415512914,23177.00560625721,-2058.888548871928
2025-06-14,27212.885533738317,25048.40864455812,-2164.4768891801978
2025-06-15,56343.97014145205,57404.3924924735,1060.4223510214433
2025-06-16,55627.56966104989,59537.409435021706,3909.839773971813
2025-06-17,54373.26063541593,64074.329600757046,9701.068965341117
2025-06-18,56414.181565675186,52645.75713130292,-3768.4244343722676
2025-06-19,54022.37235205062,53834.27983697684,-188.09251507377485
2025-06-20,22933.876404745562,23486.376883410736,552.5004786651734
2025-06-21,25525.666271143546,21056.4688685853,-4469.197402558246
2025-06-22,51628.72610226015,62736.09868871653,11107.372586456375
2025-06-23,52071.11980486394,54513.17719476556,2442.0573899016163
2025-06-24,61925.806942339696,87625.62099544032,25699.81405310062
2025-06-25,54167.552057495515,51632.9426467863,-2534.609410709214
2025-06-26,53394.47692237841,52424.66370304166,-969.8132193367492
2025-06-27,22539.441898624595,23960.854663895923,1421.4127652713287
2025-06-28,23440.20734445559,22969.30856366716,-470.8987807884296
2025-06-29,52799.57167961467,57097.02813857227,4297.456458957597
2025-06-30,52553.18922676097,52705.090517661854,151.90129090088158
2025-07-01,58406.61356997352,81407.7635167802,23001.149946806676
2025-07-02,60166.253964346215,81602.9764395913,21436.72247524508
2025-07-03,64767.048214221235,133769.27236934338,69002.22415512215
2025-07-04,36989.83439992735,65799.6211129587,28809.786713031353
2025-07-05,42867.38679456391,70230.71998265965,27363.33318809574
2025-07-06,81838.02838490906,131310.70800257998,49472.67961767092
2025-07-07,53972.14818607743,79784.80259125515,25812.654405177724
2025-07-08,63229.13798387542,69721.32705298137,6492.1890691059525
2025-07-09,61674.746124228805,57172.70957217256,-4502.036552056248
2025-07-10,59537.82408413041,55645.58934907066,-3892.2347350597483
2025-07-11,31233.710210578178,33101.536457989336,1867.826247411158
