date,evaluation,start_soc_kwh,end_soc_kwh,solver_status,planner_fallback,solver_gap,solve_seconds,controller_seconds,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,plan_cost_yuan,emergency_cost_yuan,dispatch_fallback,total_cost_yuan
2025-02-13,True,9048.266767306875,7798.242903269401,Optimal,False,0.0,0.10926549999567214,0.07903660000010859,81248.83062437341,19157.679427939936,16642.74181426508,18.165519822238885,7422.579513854127,50897.16633711743,84.7603154905484,0,50981.92665260798
2025-02-14,True,7798.242903269401,7503.187198361111,Optimal,False,0.0,0.1432721000019228,0.0779908999975305,35578.4036153591,18569.207227982555,15306.607989083332,2.1106571865204566,2516.113216979731,18530.39685660143,12.902447381172761,0,18543.299303982603
2025-02-15,True,7503.187198361111,8419.19853755247,Optimal,False,0.0,0.07798000000184402,0.07400580000830814,36930.92223147462,19524.34350035126,14990.308030012298,125.85724288453571,3242.652904020198,19022.938280222246,577.6592253559724,0,19600.59750557822
2025-02-16,True,8419.19853755247,8592.240942280865,Optimal,False,0.0,0.06718949999776669,0.07724730001064017,79703.95137137345,23877.380277414264,19184.93986045,784.9656650230366,419.09751943221744,49067.91695098733,4195.972461677729,0,53263.88941266506
2025-02-17,True,8592.240942280865,8650.490552373456,Optimal,False,0.0,0.06855720000748988,0.08065730000089388,81001.69446725652,20959.07499818244,16924.42609944445,32.20328761905793,5815.385689470909,49881.90229752761,224.65013443051308,0,50106.55243195812
2025-02-18,True,8650.490552373456,8813.254627432538,Optimal,False,0.0,0.07193700000061654,0.07372440000472125,79676.79920607682,22346.939605640797,17954.533413015874,33.37927361112915,3226.384503729694,49109.381641750566,151.8590052938158,0,49261.24064704438
2025-02-19,True,8813.254627432538,8340.925457327161,Optimal,False,0.0,0.06852660000731703,0.07417510000232141,78714.55170740353,23794.01864803845,19698.251358005986,150.30302572419106,1889.760059761923,48510.567006899495,773.1666963231548,0,49283.73370322265
2025-02-20,True,8340.925457327161,7291.724763225306,Optimal,False,0.0,0.1193012000003364,0.07790360000217333,76748.0599427056,21723.008199228392,18539.91726606667,63.68661620080602,2635.521892411349,47399.409815276864,284.4732934688813,0,47683.883108745744
2025-02-21,True,7291.724763225306,7275.481497618165,Optimal,False,0.0,0.1529752000060398,0.0758715999982087,34974.64984811288,17968.912626299727,14569.438166349208,8.55993054216242e-12,6014.913354829033,18120.945831454985,3.226229938757541e-11,0,18120.945831455017
2025-02-22,True,7275.481497618165,8736.95688530203,Optimal,False,0.0,0.08328549998987,0.07244939998781774,36731.2269537135,19528.169473969723,14502.489425,1.2410183991562462e-11,3860.7840214104576,18909.27128625126,4.562951472220078e-11,0,18909.271286251307
2025-02-23,True,8736.95688530203,8600.631913200617,Optimal,False,0.0009186932693168657,0.04110640000726562,0.07383809999737423,77965.38207040516,22747.649739944143,18548.288764246026,10.820996666683548,2244.9884080403913,47993.01886058964,50.68554838672136,0,48043.70440897636
2025-02-24,True,8600.631913200617,8672.32441423148,Optimal,False,0.0,0.0713019999966491,0.07169199999771081,77973.45317004116,21255.97463029296,17152.816199609522,70.28002515239919,5737.5411478434535,47811.34075853997,320.85180291607844,0,48132.192561456046
2025-02-25,True,8672.32441423148,8603.289781720901,Optimal,False,0.0,0.07308719999855384,0.07763259999046568,77607.09152400907,20457.106385760828,16632.387341725793,39.78543130953603,8000.834677950239,47645.70937505331,175.40536665861345,0,47821.11474171192
2025-02-26,True,8603.289781720901,8803.342626499998,Optimal,False,0.0,0.07095770000887569,0.07340619999740738,75397.24042358514,22217.394223381827,17816.041760638094,226.4446208698542,2407.4845483779363,46116.04711912289,1421.8005169846365,0,47537.84763610753
2025-02-27,True,8803.342626499998,6749.567321231043,Optimal,False,0.0,0.17379719999735244,0.07158200000412762,71296.881987646,20318.658023565065,18306.510773829767,971.9585302575498,3300.1090681682513,44039.11613326457,4712.175266516021,0,48751.291399780595
2025-02-28,True,6749.567321231043,6564.223096674167,Optimal,False,0.0,0.0815699999948265,0.07345850000274368,33857.44330578875,17234.19791642416,14126.51011440476,9.899747688280058e-12,7457.161953769363,17427.34647903098,3.8286791570474325e-11,0,17427.34647903102
2025-03-01,True,6564.223096674167,8820.306358441352,Optimal,False,0.0,0.13095079999766313,0.07610960000602063,36416.457798148636,19065.439979809908,13412.53144805556,9.459988348226034e-12,7104.78333306096,18620.504405284948,3.4615675659210865e-11,0,18620.504405284984
2025-03-02,True,8820.306358441352,8531.179969163582,Optimal,False,0.0,0.07568360000732355,0.0755191000062041,75863.45775737852,20398.786383350496,16783.230720863896,2581.7361086202463,2471.3311368454956,46647.29438300452,13017.595484817764,0,59664.88986782228
2025-03-03,True,8531.179969163582,8542.061537225309,Optimal,False,6.17411413980806e-05,0.041082099996856414,0.07526440000219736,78610.36950795118,23468.70402858417,18999.856851897624,447.1836301908891,2571.5593281222,48423.81599317623,1963.45058891411,0,50387.266582090335
2025-03-04,True,8542.061537225309,8722.903048225307,Optimal,False,6.278405513348866e-05,0.04176599999482278,0.07390420000592712,81196.65739566389,20210.269202711635,16207.560694296428,1.49036338825681e-11,7994.490953915361,50393.63553432975,4.837735945173449e-11,0,50393.6355343298
2025-03-05,True,8722.903048225307,8719.381963449294,Optimal,False,0.00014153332008496702,0.041318899995530955,0.07478840000112541,80294.09949051784,19140.678278771313,15507.118382103177,3.286666666681164,10533.354243849717,49546.70546682819,14.952690000049003,0,49561.65815682824
2025-03-06,True,8719.381963449294,6454.257153845239,Optimal,False,0.0,0.11637119999795686,0.0731684999918798,74764.75977626696,17322.47787800656,16069.819409828964,1.4378304102891093e-11,7571.4471747560465,46702.781835044814,5.564600495666649e-11,0,46702.78183504487
2025-03-07,True,6454.257153845239,5614.288250269839,Optimal,False,0.0,0.08409460000984836,0.07575239999277983,31523.207181330097,14518.360019787868,12515.843629246034,1.3365308859647484e-11,8598.405257454944,16584.4802282459,4.886363691447571e-11,0,16584.480228245946
2025-03-08,True,5614.288250269839,9097.624887842596,Optimal,False,0.0,0.1362572999933036,0.0747655000013765,34561.2971169,19357.269591213993,12544.385395067855,652.1498705321483,9337.423274619348,17870.310057603052,2407.4500862902796,0,20277.76014389333
2025-03-09,True,9097.624887842596,8902.319178475307,Optimal,False,0.0,0.07247819998883642,0.07247479999205098,71493.3258459558,21808.58765371105,17840.731137936513,9.491962771335238e-12,4191.944280181277,43763.3990030671,2.8692596298895978e-11,0,43763.39900306713
2025-03-10,True,8902.319178475307,8877.3616585,Optimal,False,0.0,0.07868710000184365,0.07504290000360925,71367.74937977806,21551.104681218887,17478.856559765078,969.4813209095505,222.91112923380643,43558.7222840061,4976.31296081183,0,48535.03524481793
2025-03-11,True,8877.3616585,8953.112037435185,Optimal,False,0.0,0.07678680001117755,0.07590739999432117,72400.19237722125,20719.326574576222,16714.479184365075,161.68380452382323,4618.1099915339255,43832.23589552018,695.096287941462,0,44527.33218346164
2025-03-12,True,8953.112037435185,8904.333585413584,Optimal,False,0.0,0.08580029998847749,0.07655729999532923,72918.10737670047,20152.053012842935,16367.063547222218,2.0078411155921572e-11,6697.583227746445,44389.82660994951,7.222949437168946e-11,0,44389.82660994958
2025-03-13,True,8904.333585413584,5247.590682512789,Optimal,False,0.0,0.08803030000126455,0.07485679999808781,68422.08715340387,17826.748686014107,17730.735048282146,744.711211598825,1525.1667106040702,42229.86837371867,3641.8224170747785,0,45871.69079079345
2025-03-14,True,5247.590682512789,5418.4965841543235,Optimal,False,0.0,0.14052629999059718,0.07603870000457391,31227.91480122379,15411.719841330094,12329.677759999995,8.950302304855384e-12,12116.446736560367,16387.320247381445,2.9172468647351015e-11,0,16387.320247381474
2025-03-15,True,5418.4965841543235,8697.03381367901,Optimal,False,0.0,0.11051820000284351,0.07556260000274051,35609.71573339163,19161.104133285316,12569.81084138889,7.08988423525625e-12,8094.297291495208,18236.39245243309,2.476214822078049e-11,0,18236.392452433116
2025-03-16,True,8697.03381367901,9193.398972382718,Optimal,False,0.0,0.07567930000368506,0.07639499999640975,73489.14778820988,20430.892222976683,16102.294057777777,1.6400000000169446,5811.142689677666,44644.896681526996,7.461180000060453,0,44652.35786152706
2025-03-17,True,9193.398972382718,9106.840853123462,Optimal,False,0.0,0.08911619998980314,0.07417900000291411,71826.87292339506,18648.64685548697,15183.306260277777,1.2380763081409896e-11,10503.400894852544,43579.5710193192,4.588390356552452e-11,0,43579.57101931924
2025-03-18,True,9106.840853123462,8915.753043953704,Optimal,False,0.0,0.07105690000753384,0.07557480000832584,70155.00308108024,21406.94294557269,17511.602814166665,1.409042327260579e-11,5133.704583007559,42441.553372029506,4.4360796841447226e-11,0,42441.55337202955
2025-03-19,True,8915.753043953704,9100.52829337963,Optimal,False,0.0,0.07891779999772552,0.07476950000273064,69537.58726781893,21391.619413628254,17160.914000555553,1.428612783627159e-11,5841.411404746243,42081.24395098579,4.277802023722188e-11,0,42081.24395098583
2025-03-20,True,9100.52829337963,5154.7602368179,Optimal,False,0.0,0.08403689999249764,0.07462739999755286,63929.13166216392,16795.327654574758,17155.406651111112,32.79941416668402,2113.048256200292,39719.78418580438,139.70910464297577,0,39859.49329044736
2025-03-21,True,5154.7602368179,4909.153386262345,Optimal,False,0.0,0.14248749999387655,0.07301100000040606,30215.920508082992,14862.306992524007,12259.514829444444,7.025935389037841e-12,15579.663828336774,15721.737343946575,2.25958276534044e-11,0,15721.737343946597
2025-03-22,True,4909.153386262345,9607.370003342592,Optimal,False,0.0,0.07939309999346733,0.07524939998984337,35741.185692743486,19342.57628818244,11439.091838055556,1.035546648431307e-11,11956.501509283278,18226.259113979435,3.378915373886127e-11,0,18226.259113979468
2025-03-23,True,9607.370003342592,8749.23497582407,Optimal,False,0.0,0.06933240000216756,0.07912949999445118,68067.59361578533,19540.48515838134,16600.114503055556,73.64190861112202,6431.1447524039995,41186.47063401427,513.7259544711367,0,41700.19658848541
2025-03-24,True,8749.23497582407,8962.99374867593,Optimal,False,0.0,0.07597760000498965,0.07539879999239929,67549.37677832648,20662.39998320988,16544.161090833335,1.7404300223233804e-11,5432.640802616618,40776.97367939306,6.31178223020612e-11,0,40776.97367939312
2025-03-25,True,8962.99374867593,8686.41745962037,Optimal,False,0.0,0.07753009999578353,0.07719339999312069,67353.14440580246,21144.495505301777,17375.960019444443,1.7065460156118206e-11,2634.4842032784854,40554.461420404914,5.6916545254637184e-11,0,40554.46142040497
2025-03-26,True,8686.41745962037,8845.682414577157,Optimal,False,0.0,0.07178410000051372,0.07759830000577495,67617.17944631688,20064.982890281204,16109.297681666669,6.607159264149232e-12,8068.939371035679,40619.68195775934,2.2824924172937243e-11,0,40619.68195775936
2025-03-27,True,8845.682414577157,5133.9958017284,Optimal,False,0.0,0.16418829999747686,0.07701100000122096,62349.875043738,16079.212865696169,16364.680372777779,1.656874637490091e-11,3918.353150819628,38518.85994835598,6.165314636596975e-11,0,38518.85994835604
2025-03-28,True,5133.9958017284,5301.191549799385,Optimal,False,0.0,0.14860200000111945,0.0803648000000976,30220.20981864883,14438.754794152945,11544.91521,7.125744438951642e-12,16504.48946782923,15601.433053579798,2.1628748125834817e-11,0,15601.43305357982
2025-03-29,True,5301.191549799385,9011.577766086422,Optimal,False,0.0,0.11211629999161232,0.0774468000017805,34192.78753073611,18477.09904805212,11627.102634263887,1.1760759033307977e-11,19635.581933614554,17084.068765854925,5.0256113603985855e-11,0,17084.068765854976
2025-03-30,True,9011.577766086422,9212.861646296295,Optimal,False,0.0,0.07830029999604449,0.07787979999557137,64316.3748723491,20252.039256474618,16222.996305555556,1.7720325207193355e-11,4941.712221430062,38921.38870439299,5.924993298767056e-11,0,38921.38870439305
2025-03-31,True,9212.861646296295,8891.225771237652,Optimal,False,0.0,0.07753329999104608,0.07812330000160728,62457.35836167696,19007.16200459534,15685.273511275005,331.4309058855107,2515.5112909088034,37593.871132245644,1274.3136407392467,0,38868.18477298489
2025-04-01,True,8891.225771237652,8755.441969148149,Optimal,False,0.0,0.07786649999616202,0.07508189999498427,63960.115683412696,19516.924511447665,15930.914276153164,647.5268932913012,812.7808247428236,38370.195588945484,3729.0961844225044,0,42099.291773367986
2025-04-02,True,8755.441969148149,8949.260574407404,Optimal,False,0.0,0.07145329999912065,0.07324670000525657,66446.40315461835,21429.074374499312,17183.113498611114,1452.5964819694634,3217.7033606996124,39550.774071197,7211.122514795724,0,46761.89658599272
2025-04-03,True,8949.260574407404,4528.4784310493815,Optimal,False,0.0,0.1441530000010971,0.07858919999853242,63299.06115135954,15607.783069369001,16621.008215211114,1.3523848707563957e-11,8448.756030534998,38570.63286017581,4.0482882823766885e-11,0,38570.63286017585
2025-04-04,True,4528.4784310493815,4844.729630487656,Optimal,False,0.0,0.14324330000090413,0.07708600000478327,29269.908465744174,14202.664806989027,11219.532414166666,9.35873600838022e-12,19855.973822921824,14871.967663004452,3.562877193274972e-11,0,14871.967663004489
2025-04-05,True,4844.729630487656,8984.513196407404,Optimal,False,0.0,0.13645540000288747,0.07382700000016484,34202.14678084705,18165.085453559666,10987.914008055557,8.23074941536106e-12,14980.860352009613,16968.125241515703,2.9856018990415126e-11,0,16968.125241515732
2025-04-06,True,8984.513196407404,8868.856084005734,Optimal,False,0.0,0.08106080000288785,0.07804909998958465,66088.58820242604,19515.851356443764,15911.930999880953,1.3140599719463353e-11,8074.5915791965635,39436.21584595573,3.532220782531681e-11,0,39436.21584595577
2025-04-07,True,8868.856084005734,9092.1900951821,Optimal,False,0.0,0.07882290000270586,0.076354300006642,65756.98269523565,19138.837385189097,15301.457671944441,1.2675194227540487e-11,8676.88369865767,39124.364786933256,4.508211048914745e-11,0,39124.3647869333
2025-04-08,True,9092.1900951821,8727.441120001764,Optimal,False,0.0,0.07669139999779873,0.07499880000250414,64684.761941455516,20228.29829070693,16713.19569313492,1.5327100699735752e-11,6816.4657272168515,38543.650013021645,5.805422421956141e-11,0,38543.6500130217
2025-04-09,True,8727.441120001764,8996.918172272046,Optimal,False,0.0,0.079234799995902,0.07545259999460541,64373.98803604693,20713.883905702038,16535.7166165754,244.11387072620778,1305.6236009798351,38393.89623823043,908.1196645692478,0,39302.01590279968
2025-04-10,True,8996.918172272046,4404.187398730155,Optimal,False,0.0,0.0860811000020476,0.07488120000925846,59063.19595922349,15385.687256078287,16595.864373611115,1.6757262244482263e-11,5812.7351767563405,36170.68614727161,5.596216734460313e-11,0,36170.68614727167
2025-04-11,True,4404.187398730155,4333.616931392854,Optimal,False,0.0,0.1776815000048373,0.0747519000142347,28298.312919619835,13347.928267528418,10875.33531730159,7.577938276881468e-12,20509.06980272635,14353.820839797858,2.2696284851519976e-11,0,14353.82083979788
2025-04-12,True,4333.616931392854,9239.046092594357,Optimal,False,0.0,0.12125299999024719,0.07542300000204705,34062.05869836028,18169.268323488635,10302.221096944444,1.1291717560979464e-11,17169.850921816098,16839.37109684716,3.7081739859279316e-11,0,16839.371096847197
2025-04-13,True,9239.046092594357,9022.869116852291,Optimal,False,0.0,0.07085349998669699,0.07333549999748357,62684.974412667056,20032.822460031843,16421.145470793654,1.0871303857129533e-11,4796.938940095548,37328.017960010045,4.267919218037264e-11,0,37328.01796001009
2025-04-14,True,9022.869116852291,8768.857074403435,Optimal,False,0.0,0.07420319999800995,0.07540690001042094,62268.7021834514,19808.836746779343,16273.76860309524,1.0579537246258042e-11,6205.602239767307,36971.89209514389,3.18659347797734e-11,0,36971.89209514392
2025-04-15,True,8768.857074403435,8993.781923781306,Optimal,False,0.0,0.08368559999507852,0.07345460000215098,62913.36206856016,18919.07806667108,15122.020869563494,1.1425527191022411e-11,8976.87603811925,37361.29818947974,3.8464162965823335e-11,0,37361.29818947978
2025-04-16,True,8993.781923781306,8936.31737962434,Optimal,False,0.0,0.07730119999905583,0.07650700000522193,61933.869851596115,19686.63161824025,15997.889700515874,1.6548151737794115e-11,2465.535983871756,36848.54692838518,4.876033107836797e-11,0,36848.54692838523
2025-04-17,True,8936.31737962434,4081.8717544598753,Optimal,False,0.0,0.1484574999922188,0.07641449999937322,55854.96972843229,14063.155681720064,15760.157164841272,1.2848500041684474e-11,4683.628861553513,34218.31559600785,4.3178781161667953e-11,0,34218.315596007895
2025-04-18,True,4081.8717544598753,4244.099184930777,Optimal,False,0.0,0.15906380000524223,0.07538110000314191,27332.521291889996,12901.378621851361,10304.111996275793,5.4073689970124406e-12,18381.137482981096,13778.314564241276,1.953715089708652e-11,0,13778.314564241296
2025-04-19,True,4244.099184930777,9213.854621944882,Optimal,False,0.0,0.07670000000507571,0.07477259999723174,33020.38812058611,18655.94811207672,10638.538077469448,6.763700710621379e-12,18218.298835978847,16140.35530481427,1.8344153418503596e-11,0,16140.355304814288
2025-04-20,True,9213.854621944882,9231.139579384035,Optimal,False,0.0,0.12503309999010526,0.0777646999922581,60676.7751520777,19723.464727989416,15960.44996797619,1.5529688646154227e-11,4956.015508731158,36066.448466887814,5.4938955273975406e-11,0,36066.44846688787
2025-04-21,True,9231.139579384035,8785.911224294974,Optimal,False,0.0,0.07959399999526795,0.07781600000453182,60038.76793604841,18062.4701766892,15031.306362698408,1.4474810239306635e-11,8490.693738724296,35593.79419996594,4.3945348388030326e-11,0,35593.79419996598
2025-04-22,True,8785.911224294974,9029.251375860233,Optimal,False,0.0,0.08329359999333974,0.07741059998807032,60108.30658487018,19208.033700543798,15339.501161031743,1.6592338614174196e-11,4086.844728691475,35814.22605660259,6.003563099432619e-11,0,35814.226056602645
2025-04-23,True,9029.251375860233,9118.084018530424,Optimal,False,0.0,0.07558060000883415,0.0760395000106655,60137.55080691308,18488.93319786204,14896.08651186508,1.2641165891835726e-11,5144.787404249471,35739.70425649418,4.342458057027265e-11,0,35739.704256494224
2025-04-24,True,9118.084018530424,3439.9494809669327,Optimal,False,0.0,0.09790769999381155,0.07597520000126678,52903.319660513414,11871.328423969233,14726.097107222222,1.4697132399987822e-11,8667.98164376642,32588.458451507686,5.883615572521705e-11,0,32588.458451507744
2025-04-25,True,3439.9494809669327,3345.703049244712,Optimal,False,1.3129494180594256e-16,0.20651129999896511,0.07606819999637082,26265.759212090437,12288.351182713108,10038.386246547616,6.208034086796488e-12,22015.43662592495,13031.634796868675,2.4960308542265608e-11,0,13031.6347968687
2025-04-26,True,3345.703049244712,8943.24178107187,Optimal,False,0.0,0.10034109999833163,0.07717479999701027,32725.178317389767,18603.100117129135,10030.726236230157,8.486988889444547e-12,24082.610803157466,15734.193653709948,3.904273482291387e-11,0,15734.193653709986
2025-04-27,True,8943.24178107187,8659.800740444445,Optimal,False,0.0,0.07778430001053493,0.07841849999385886,56514.452458737505,19876.061734494906,16354.706941505558,329.25318456588707,4748.879666980709,33487.6564717765,1755.7292232485406,0,35243.38569502504
2025-04-28,True,8659.800740444445,8681.272633574075,Optimal,False,0.0,0.06964829999196809,0.07900110000628047,56653.57864561239,16140.98997574613,13054.877176537699,3923.063312946444,868.5618426837319,33609.851832313485,24479.776153671606,0,58089.62798598509
2025-04-29,True,8681.272633574075,9046.96396918386,Optimal,False,0.0,0.0763948999956483,0.07749759999569505,58122.497596674635,18266.1500933005,14466.4593735246,261.1561330047764,7150.749293236846,34506.02886317504,1132.3444402120886,0,35638.373303387125
2025-04-30,True,9046.96396918386,8802.370650676366,Optimal,False,0.0,0.07879040000261739,0.07878259998688009,56991.36172764942,18007.162818746325,14805.935869841267,1.1266682031774167e-11,5533.280345411041,33986.863080720264,4.3118889125892676e-11,0,33986.86308072031
2025-05-01,True,8802.370650676366,1805.1082076428563,Optimal,False,0.0,0.08549570001196116,0.08413800000562333,49570.98019777288,12753.692814030961,16628.027378095238,1673.2922342857312,4107.22819612289,30875.683780893633,10261.505273611016,0,41137.18905450465
2025-05-02,True,1805.1082076428563,2046.9853735529096,Optimal,False,0.0,0.1046383000066271,0.07900700000755023,27275.92192808054,13817.016877207523,10974.094221219048,1999.3356805269946,12142.014869285724,13417.291078690436,11655.375710238412,0,25072.666788928847
2025-05-03,True,2046.9853735529096,8365.162878203704,Optimal,False,0.0,0.08893330000864808,0.07626289999461733,34218.20857207231,20048.961846731334,10553.299341666667,1294.2144727777832,17149.588889785427,16453.67128571918,7301.011853232191,0,23754.68313895137
2025-05-04,True,8365.162878203704,8212.177376055557,Optimal,False,0.0,0.08179500000551343,0.07410630000231322,59555.35498325397,17195.778726890065,14066.267720714288,1217.083420952399,5908.260064697255,35343.003922557604,7459.573378277679,0,42802.577300835284
2025-05-05,True,8212.177376055557,8314.49480587037,Optimal,False,0.0,0.08080439998593647,0.07633539999369532,60480.10341039389,20161.199036507936,16238.485532738097,1574.7916644047823,3056.17477102883,35792.77191947882,9616.51444189346,0,45409.28636137228
2025-05-06,True,8314.49480587037,8168.755867,Optimal,False,0.0,0.08569259999785572,0.07792229999904521,59868.937463723014,20198.747439112285,16492.150470664285,880.7094545809691,4172.967583189321,35658.53656330854,5460.674342304694,0,41119.21090561323
