date,start,end,intervals,emergency_kwh,cost_yuan
2025-04-28,14:20,17:00,16,867.3922062003973,3569.107680325359
2025-04-28,17:20,18:10,5,58.45854523809521,324.7971743773808
2025-04-28,18:40,19:00,2,1010.2530680805576,6612.816765633492
2025-04-28,19:10,19:20,1,690.37525,4641.047618125001
2025-04-28,19:40,19:50,1,491.12625,3308.471983125
2025-04-28,20:10,20:30,2,1032.8511333333336,6934.37745389167
2025-04-28,20:40,21:10,3,55.53285375000003,284.7189715558335
2025-04-29,00:30,00:40,1,5.0701170833333435,10.829770090000022
2025-04-29,02:00,02:10,1,4.69184152777791,10.071037839375284
2025-04-29,05:40,05:50,1,574.6158666666666,1639.9536834666667
2025-04-29,15:20,17:10,11,643.1116833829362,2675.2829191357423
2025-04-30,01:10,01:20,1,16.077634583333293,34.58299198874992
2025-04-30,01:30,01:40,1,8.296998333333363,17.88832840666673
2025-04-30,02:10,02:40,3,78.60736750000001,171.07397977583335
2025-04-30,05:40,05:50,1,392.0074166666667,1118.7891671666669
2025-04-30,07:30,07:40,1,119.94273333333331,413.7424586333332
2025-05-01,00:20,00:40,2,5.708392083333479,12.186045240000311
2025-05-01,02:10,02:30,2,25.87699291666661,56.10144545666654
2025-05-01,03:00,04:10,7,73.90933023809521,161.53106716565472
2025-05-01,04:20,04:40,2,37.97376827380958,83.32948580508943
2025-05-01,05:10,05:20,1,16.120487559523895,35.77942213836329
2025-05-01,05:40,05:50,1,540.8045999999999,1543.4563283999998
2025-05-01,07:10,07:50,4,495.9338673309522,1884.9987669811753
2025-05-01,08:30,09:10,4,358.1724833333328,1867.9873777333305
2025-05-01,16:50,17:50,6,337.42021407142573,1673.7180790428322
2025-05-01,18:00,18:40,4,256.22020630952346,1602.4229614810097
2025-05-01,20:10,22:00,11,1509.5398897023797,9109.880678261241
2025-05-02,00:00,00:10,1,14.476583602976586,30.74826357272227
2025-05-02,06:50,07:30,4,198.87531686011891,807.9774775061155
2025-05-02,19:50,20:00,1,32.430015000000424,218.61073111500286
2025-05-02,20:10,22:00,11,2291.8151610119044,13513.445973157171
2025-05-03,01:20,02:00,4,90.76026416309541,195.09023785319266
2025-05-03,20:10,21:50,10,1669.8330922880975,9335.56288433992
2025-05-04,00:30,01:20,5,103.0445708333333,220.9950202916666
2025-05-04,01:50,02:00,1,2.505166666666696,5.399886750000063
2025-05-04,02:50,03:20,3,58.53288166666664,127.89748779499995
2025-05-04,04:00,04:20,2,38.41402470238097,84.41100669544647
2025-05-04,05:40,05:50,1,570.8163833333334,1629.1099580333337
2025-05-04,07:00,07:40,4,402.16583333333324,1570.151553733333
2025-05-04,20:10,21:50,10,1553.3703935119079,9584.390897446692
2025-05-05,00:50,01:00,1,22.047333333333313,47.236411666666626
2025-05-05,01:30,01:40,1,7.276300833333266,15.687704596666523
2025-05-05,02:00,02:20,2,117.97449166666672,254.2037158375001
2025-05-05,05:40,05:50,1,563.2926666666666,1607.6372706666666
2025-05-05,06:40,07:50,7,2081.6478,8285.601563116668
2025-05-05,08:20,09:30,7,755.4517333333333,3956.265091566667
2025-05-05,17:00,17:50,5,372.38365660714254,1849.2804784238674
2025-05-05,20:10,21:40,9,1307.469574315474,8253.147393163466
2025-05-06,00:30,01:30,6,132.5032345833332,283.3197755962497
2025-05-06,02:00,02:40,4,90.02384666666649,195.3709861249996
2025-05-06,03:00,03:30,3,52.701624166666534,115.1811418037497
2025-05-06,04:00,04:50,5,152.67413434523837,334.844126351578
2025-05-06,05:00,05:30,3,20.95884553571409,46.16921977116029
2025-05-06,05:40,05:50,1,556.0094666666668,1586.851017866667
2025-05-06,07:00,07:40,4,866.1656333333325,3306.0870479333303
2025-05-06,08:20,09:50,9,783.4966000000006,4045.0534146250034
2025-05-06,20:10,21:50,10,1368.850347261904,8526.181557738093
2025-05-07,00:30,01:00,3,79.51949791666675,169.84760145770852
2025-05-07,02:20,03:10,5,33.18068333333315,72.36206915458293
2025-05-07,03:30,03:40,1,4.306308511904717,9.372680476160618
2025-05-07,05:10,05:20,1,2.8627067642884647,6.3537776633382475
2025-05-07,05:40,05:50,1,570.9931499999999,1629.6144500999997
2025-05-07,07:00,07:40,4,1042.138100000001,4054.963362441671
2025-05-07,08:40,09:20,4,308.0910833333323,1578.3923288583278
2025-05-07,15:00,17:40,16,742.6036844642862,3328.3306611356866
2025-05-07,18:00,18:20,2,176.57194934523818,1104.991845442947
2025-05-07,18:40,18:50,1,55.06956199404874,354.67551402267094
2025-05-07,20:10,21:50,10,1335.7218170833346,8440.82118290855
2025-05-08,02:30,02:50,2,30.97253999999998,67.28930657124995
2025-05-08,03:00,03:20,2,25.535453333333294,55.825180928749916
2025-05-08,05:40,05:50,1,550.2864166666667,1570.5174331666667
2025-05-08,07:10,07:40,3,526.9870666666668,1993.3427993083337
2025-05-08,15:00,15:50,5,84.99448136610643,309.48190487544304
2025-05-08,20:00,22:00,12,1094.7828174458302,6464.5590414058115
2025-05-09,00:00,00:10,1,13.993526666666696,29.722250640000063
2025-05-09,00:30,01:10,4,116.66426999999987,249.75388980395806
2025-05-09,01:30,01:40,1,9.437609166666618,20.34748536333323
2025-05-09,01:50,02:00,1,12.15237499999995,26.19444431249989
2025-05-09,20:20,22:00,10,1081.7037887500032,6305.562547001479
2025-05-10,20:30,21:50,8,1056.4198012494041,6030.012453601676
2025-05-11,00:50,01:10,2,19.81138083333326,42.450643136249845
2025-05-11,01:20,01:40,2,55.62189375000014,119.3749863625003
2025-05-11,01:50,02:20,3,70.13504708333346,150.94789912416695
2025-05-11,02:30,02:50,2,49.35216374999993,107.16532673749984
2025-05-11,03:10,03:30,2,25.30259601190471,55.25218608401774
2025-05-11,03:50,04:00,1,16.88787325595026,36.96755455727512
2025-05-11,04:20,05:20,6,72.5214726214288,159.46265583067193
2025-05-11,07:00,07:40,4,677.5200333333323,2607.1467215749954
2025-05-11,09:30,09:50,2,40.589883333333454,192.66194628333392
2025-05-11,19:10,19:30,2,41.180716666666285,277.36103945833077
2025-05-11,20:10,20:50,4,907.6338620833325,6107.510804440827
2025-05-11,21:10,21:50,4,80.75727747499948,368.8319314372352
2025-05-12,00:50,01:10,2,5.3128283333333,11.410165180833264
2025-05-12,01:20,01:50,3,82.36443416666657,177.91454922270813
2025-05-12,02:20,02:30,1,8.876333333333378,19.38147383333343
2025-05-12,02:50,03:20,3,56.86026119047631,124.27199394803597
2025-05-12,07:30,07:40,1,14.128233333333355,48.7353408833334
2025-05-12,20:10,21:10,6,901.2584422672622,5911.9770115881565
2025-05-13,00:50,01:10,2,36.33519500000011,77.94648223916691
2025-05-13,05:40,05:50,1,4.650409523809458,13.272268780952192
2025-05-13,07:10,07:40,3,560.39405,2149.0367297583334
2025-05-13,20:20,20:40,2,286.37211671785735,1943.203712578589
2025-05-13,20:50,21:30,4,100.4084305333336,465.4705625835346
2025-05-14,05:40,05:50,1,3.1206904761904752,8.906450619047616
2025-05-14,07:10,07:40,3,609.9197833333333,2329.533665858333
2025-05-14,20:10,20:50,4,490.3221882095228,3308.073405438803
2025-05-15,01:50,02:10,2,23.007811349997905,49.51342173742049
2025-05-15,02:40,03:10,3,17.37213487500037,37.83847276864664
2025-05-15,07:10,07:50,4,701.4966333333335,2653.094378208334
2025-05-17,20:30,20:50,2,231.13633127976067,1522.3692841292163
2025-05-18,00:20,00:30,1,5.696000000000026,12.158112000000056
2025-05-18,01:20,01:50,3,90.5104366666668,195.10589230145865
2025-05-18,02:00,03:10,7,133.14689791666672,289.1651005945834
2025-05-18,03:30,05:00,9,107.42499904761883,234.8231430858626
2025-05-18,05:40,05:50,1,541.7853833333332,1546.2554840333332
2025-05-18,07:10,07:50,4,671.9749166666672,2573.7028650500024
2025-05-18,08:20,09:00,4,509.71763333333325,2708.046739191666
2025-05-18,20:20,20:30,1,5.236666666666906,35.31869833333495
2025-05-19,02:00,02:30,3,18.86715401666645,40.775967911357874
2025-05-19,05:40,05:50,1,529.2161833333333,1510.3829872333333
2025-05-19,07:10,07:40,3,490.8516666666667,1883.5785500833335
2025-05-19,20:20,20:30,1,67.00333333333322,451.9039816666659
2025-05-20,00:20,00:30,1,15.195999999999799,32.435861999999574
2025-05-20,02:10,02:30,2,29.87464666666665,65.10565528083329
2025-05-20,05:40,05:50,1,539.2676833333333,1539.0699682333332
2025-05-20,07:30,07:40,1,114.7299833333334,395.76107750833347
2025-05-21,00:30,00:50,2,13.367391250000082,28.546991456041845
2025-05-21,05:40,05:50,1,525.79035,1500.6056589
2025-05-21,07:30,07:40,1,38.49928333333344,132.80327785833367
2025-05-21,20:10,20:50,4,169.31523009143598,1153.7797496055375
2025-05-22,01:00,01:20,2,26.8442766666667,57.779541245625076
2025-05-22,01:30,01:40,1,4.165519166666513,8.980859323333004
2025-05-22,05:40,05:50,1,537.3344833333334,1533.5526154333336
2025-05-22,07:30,07:40,1,113.75240000000008,392.3889038000002
2025-05-25,01:20,01:30,1,6.580996920832263,14.080042912120625
2025-05-25,05:40,05:50,1,535.2158333333333,1527.5059883333333
2025-05-25,07:20,07:40,2,136.1841166666668,513.1885041916672
2025-05-26,01:20,01:40,2,52.259176666666804,111.93490551833362
2025-05-26,02:00,02:10,1,20.57893624999997,44.17268666062493
2025-05-26,02:40,02:50,1,1.1991529166666623,2.5991639468749907
2025-05-26,05:40,05:50,1,513.6599166666666,1465.9854021666665
2025-05-26,07:20,07:40,2,305.20599999999905,1109.094386666663
2025-05-26,08:20,09:10,5,456.83126666666595,2394.023356458329
2025-05-27,01:30,01:40,1,8.304497129166567,17.90449581048312
2025-05-27,03:20,04:00,4,77.9563900154765,169.9342103329935
2025-05-27,05:40,05:50,1,308.0557166666666,879.1910153666665
2025-05-28,00:20,01:30,7,109.12089375000062,233.5824966543763
2025-05-28,02:00,02:10,1,8.041861666666705,17.261856067500084
2025-05-28,03:30,03:50,2,31.382963855359456,68.36053328868985
2025-05-28,05:40,05:50,1,338.67049999999995,966.5656069999999
2025-05-28,07:20,07:50,3,275.69700000000097,1022.5300831833371
2025-05-28,08:30,09:20,5,266.1455166666666,1377.9446351749993
2025-05-28,09:30,09:50,2,9.004733333333661,43.00074333333488
2025-05-29,00:00,00:10,1,2.606114166666771,5.535386490000222
2025-05-29,00:20,00:30,1,2.7743333333332885,5.921814499999904
2025-05-29,00:40,01:00,2,19.97177750000003,42.6647053095834
2025-05-29,01:10,01:30,2,17.76371916666676,38.069563427500206
2025-05-29,02:40,03:00,2,60.781965416666594,132.15754387395816
2025-05-29,04:50,05:10,2,30.738864613686722,67.40944699935038
2025-05-29,05:40,05:50,1,516.3014666666667,1473.5243858666668
2025-05-29,07:20,07:40,2,432.79883333333316,1586.8188880833327
2025-05-29,08:30,09:20,5,331.25233333333216,1711.1465257166606
2025-05-29,19:10,19:20,1,0.05304875000035736,0.35662022187740233
2025-05-31,05:10,05:20,1,53.82224877202492,119.45848114950931
2025-05-31,06:50,07:20,3,113.90724984523828,467.3795653884412
2025-06-01,00:00,00:10,1,115.41502291666677,245.14150867500024
2025-06-01,00:20,03:50,21,1026.2331273214286,2212.2962652445835
2025-06-01,04:20,04:40,2,27.314307738095295,59.689697967559646
2025-06-01,05:20,05:30,1,10.029404761904743,21.568234940476152
2025-06-01,05:40,05:50,1,529.0291166666666,1509.8490989666666
2025-06-01,07:30,07:40,1,130.62508333333335,450.5912249583333
2025-06-01,08:40,11:40,18,2605.4265666666674,11397.116270233339
2025-06-01,12:40,13:10,3,86.55149999999958,323.9313049583318
2025-06-01,13:20,18:00,28,3131.8403651190483,13867.256160973127
2025-06-01,18:20,21:50,21,4964.9907808035705,32673.30794316969
2025-06-02,00:30,03:50,20,992.4438141416812,2139.477833623935
2025-06-02,04:10,04:50,4,132.9260241666667,291.7833902101489
2025-06-02,05:10,05:30,2,40.59830833333331,88.753196060119
2025-06-02,05:40,05:50,1,12.45968839285706,35.559950673214054
2025-06-02,07:10,07:40,3,733.7772834017885,2789.719853222862
2025-06-02,08:30,09:30,6,1045.613183333333,5382.50783403333
2025-06-02,14:20,21:50,45,6048.659800348298,30333.343249466143
2025-06-03,00:30,00:40,1,66.74038833333327,142.55746947999987
2025-06-03,00:50,03:50,18,796.3532008928568,1720.7886754605051
2025-06-03,04:00,04:10,1,26.531197678571402,58.38190049169637
2025-06-03,04:40,04:50,1,11.372117916666639,25.143752713749937
2025-06-03,05:00,05:30,3,116.58891535714247,254.48942145898724
2025-06-03,05:40,05:50,1,28.564761726190454,81.52382996654755
2025-06-03,07:00,07:40,4,1040.9335780071453,4002.4986611919103
2025-06-03,08:40,10:20,10,1592.266466666665,7945.659594891658
2025-06-03,15:20,16:30,7,631.6132942666692,2544.5760653002308
2025-06-03,16:50,20:00,19,1782.4270732738087,10920.687422441839
2025-06-03,20:10,20:40,3,712.1885873809512,4821.542328003086
2025-06-03,20:50,21:50,6,261.8713123964289,1184.621360487154
2025-06-04,00:30,02:30,12,1044.7921212499996,2247.4532395220817
2025-06-04,03:00,05:30,15,512.13909,1119.7630142310618
2025-06-04,07:30,07:40,1,18.42331464285712,63.551223860535636
2025-06-04,18:50,19:20,3,119.05231666666691,802.7569449416683
2025-06-04,19:30,21:40,13,1576.4800163682496,10230.976015551245
2025-06-05,00:30,03:30,18,1096.6260757738091,2366.350916353571
2025-06-05,03:40,04:20,4,118.44632396825398,259.8568222207143
2025-06-05,04:40,05:30,5,139.8939220634919,305.7638155658925
2025-06-05,05:40,05:50,1,6.432522440476191,18.35841904511905
2025-06-05,07:10,07:30,2,119.63193799702435,470.7780073914844
2025-06-05,09:20,09:50,3,117.87386666666634,565.1792744166651
2025-06-05,15:40,16:00,2,126.3985343813491,496.8157462088375
2025-06-05,16:20,17:10,5,207.39700109265863,943.7408952820568
2025-06-05,18:10,21:00,17,2107.6316173313476,14092.01128331015
2025-06-05,21:20,22:00,4,141.30880690416623,487.1687320753043
2025-06-06,00:20,02:20,12,862.8075150000004,1852.8251150350006
2025-06-06,02:40,03:20,4,96.17063654761921,209.61413180023845
2025-06-06,03:30,03:50,2,14.18490801587319,30.879228982797997
2025-06-06,04:10,04:20,1,25.00640113095227,54.87654728187476
2025-06-06,05:00,05:10,1,3.3665222222222724,7.293570394444553
2025-06-06,05:20,05:30,1,26.233333333333462,56.41478333333361
2025-06-06,07:00,07:40,4,149.85300246488129,579.886744831243
2025-06-06,15:40,17:00,8,1380.0595984325396,5959.148268543323
2025-06-06,17:20,17:50,3,329.44559079365166,1665.7600707386355
2025-06-06,18:10,18:20,1,329.39072974206033,2049.963206549712
2025-06-06,18:30,18:50,2,311.5845666666672,1962.6779240333365
2025-06-06,20:10,20:40,3,1027.2944833333336,6915.851656191668
2025-06-06,21:00,22:00,6,191.32240232499998,724.6314908407167
2025-06-07,00:20,02:20,12,705.833387597421,1515.8391942377366
2025-06-07,02:30,02:50,2,4.472497500000122,9.717010693750264
2025-06-07,03:30,03:50,2,61.792980892856896,134.5900834030947
2025-06-07,04:10,04:20,1,7.41929805555568,16.28164958291694
2025-06-07,05:20,05:30,1,5.8468740113091595,12.573702561320347
2025-06-07,07:10,07:40,3,139.37889766666672,517.9843492743336
2025-06-07,15:20,15:40,2,35.21591666666677,131.51103141666704
2025-06-07,15:50,16:00,1,35.59907142857139,143.37526017857127
2025-06-07,18:30,18:50,2,221.69016648492152,1406.1959232787603
2025-06-07,20:10,20:50,4,1315.2339439880961,8848.067436682566
2025-06-07,21:40,21:50,1,10.77554165833335,41.83065271765006
2025-06-08,00:30,01:10,4,215.64841833333332,461.83897712083336
2025-06-08,01:40,02:00,2,93.3486591666665,201.8024940429163
2025-06-08,02:20,03:10,5,113.19597444444457,246.6728213452086
2025-06-08,04:00,04:20,2,59.186442500000226,130.0984901087505
2025-06-08,05:20,05:30,1,23.00750000000005,49.47762875000011
2025-06-08,18:50,20:10,8,341.6967120634914,2304.8942018149164
2025-06-08,20:20,21:20,6,215.5630824039663,1232.5629562995628
2025-06-08,21:30,21:50,2,102.3494654166667,433.84303308979185
2025-06-09,00:30,01:50,8,462.5228037500001,991.9068406987502
2025-06-09,02:00,02:20,2,36.495562500000005,78.67894217750002
2025-06-09,02:40,03:00,2,46.33263624999984,100.74954490520796
2025-06-09,03:20,04:10,5,268.8960940277776,587.834362137708
2025-06-09,04:20,04:50,3,71.7058347817458,157.65158148602137
2025-06-09,18:30,21:00,15,1587.0545086408765,10649.68271750704
2025-06-11,07:20,07:40,2,102.29599690476203,378.63408453131
2025-06-11,09:10,10:50,10,2137.922816666667,10393.268659558333
2025-06-11,12:50,13:40,5,327.4129302759913,1384.5438394258574
2025-06-11,14:40,14:50,1,225.41856666666706,1056.7622405333352
2025-06-12,00:30,00:40,1,29.316166527777796,62.61933170333337
2025-06-12,03:20,03:50,3,62.294515694444385,135.65596839638874
2025-06-13,01:30,01:40,1,4.747206666666614,10.23497757333322
2025-06-13,02:30,02:40,1,17.90987388888891,38.93606583444449
2025-06-13,04:00,04:10,1,434.40515000000005,955.9085325750001
2025-06-13,04:20,04:30,1,15.69840555555561,34.25392092222234
2025-06-13,04:40,05:20,4,405.0503394518833,895.6354541150703
2025-06-14,00:00,00:10,1,9.115256249999902,19.360804274999794
2025-06-14,02:10,02:20,1,6.097133055555503,13.182001666110997
2025-06-14,03:50,04:00,1,15.941770833333464,34.896536354166955
2025-06-14,04:20,04:30,1,10.95052777777778,23.894051611111113
2025-06-14,04:40,04:50,1,440.20329999999996,973.2894962999999
2025-06-16,00:20,00:30,1,0.1808299863123466,0.38598160578370383
2025-06-17,00:50,01:00,1,14.705841666666629,31.507265770833254
2025-06-17,14:30,14:50,2,290.81370212301397,1380.678666176795
2025-06-17,19:20,19:30,1,29.68761527777758,200.13905839513757
2025-06-17,20:30,20:40,1,10.490528055555501,73.18192371555517
2025-06-18,19:50,20:00,1,11.803288749999751,79.56596946374833
2025-06-18,20:20,20:30,1,11.449394097222125,77.22043848871463
2025-06-19,19:10,19:30,2,60.6372841865076,408.51295553824184
2025-06-20,00:00,00:10,1,9.100306805555647,19.329051655000196
2025-06-20,01:00,01:30,3,84.73597854166655,182.29723773687476
2025-06-20,03:50,04:20,3,19.742332986110966,43.31200782527746
2025-06-20,04:40,04:50,1,60.901661571229226,134.6535737339878
2025-06-20,05:10,05:20,1,374.54766284801696,831.3085376911737
2025-06-22,00:10,00:20,1,15.80270958333324,33.541251090624804
2025-06-22,01:00,01:20,2,104.36509475367363,224.69425307435603
2025-06-22,14:40,14:50,1,2.5102000000006797,11.767817600003186
2025-06-24,09:00,10:50,11,2565.8017760615085,12383.76478661473
2025-06-24,13:00,14:50,11,1664.589816626984,8145.844717869414
2025-06-24,15:20,16:00,4,215.50149661706428,834.5245072731775
2025-06-24,19:00,19:10,1,4.166861111111643,28.174231402781377
2025-06-24,20:30,20:50,2,24.462258890376233,169.71891343754825
2025-06-25,00:40,00:50,1,12.573994305555516,26.851764839513805
2025-06-25,10:40,10:50,1,50.43231756765189,201.4771086827693
2025-06-25,18:50,19:00,1,0.21496666666712372,1.447370566669744
2025-06-26,19:00,19:10,1,7.588958402778303,51.3127422403855
2025-06-26,19:30,19:50,2,31.336916319443844,211.1621377861765
2025-06-27,00:10,00:30,2,39.418011458333524,83.6722701228129
2025-06-27,01:50,02:00,1,8.316508124999984,17.926233263437467
2025-06-27,02:20,02:30,1,5.416254999999921,11.826392792499828
2025-06-27,04:50,05:20,3,169.68280517122994,375.15989136364294
2025-06-27,05:30,05:40,1,6.387311041666578,11.858042948854003
2025-06-30,05:40,05:50,1,2.9482773511903133,8.414383560297155
2025-06-30,06:50,07:40,5,546.3007139377983,2210.5708174319307
2025-06-30,18:50,19:00,1,43.63969545634984,293.8260695076035
2025-06-30,19:30,19:40,1,24.46486944444416,165.01554440277587
2025-07-01,00:00,00:10,1,126.24554458333341,268.1455366950002
2025-07-01,00:20,05:30,31,2454.2884644146816,5341.364938368907
2025-07-01,05:40,05:50,1,33.92575737857025,96.82411155843951
2025-07-01,18:50,21:50,18,2137.065511230657,13471.14265816313
2025-07-02,00:30,00:40,1,60.529085694444234,129.2901270433329
2025-07-02,00:50,05:30,28,2693.4371473115075,5858.967749216994
2025-07-02,05:40,05:50,1,73.66282377976177,210.23369906744009
2025-07-02,18:50,21:50,18,2484.35471431547,16117.711703928266
2025-07-03,00:30,00:40,1,107.63581902777776,229.9101094433333
2025-07-03,00:50,05:30,28,2543.4130092261908,5531.6053091249405
2025-07-03,05:40,05:50,1,106.21654606150798,303.1420224595438
2025-07-03,07:20,07:40,2,109.6793644940476,393.3303570276487
2025-07-03,09:20,09:50,3,389.5356365714249,1861.7182091464103
2025-07-03,10:10,10:30,2,61.38429999999994,294.1410854499997
2025-07-03,14:30,14:50,2,313.79149837798013,1515.0171041551253
2025-07-03,15:10,17:40,15,780.4783183630971,3501.282656951997
2025-07-03,17:50,22:00,25,3314.672497576984,20743.83922522106
2025-07-04,00:00,00:10,1,36.940187638888915,78.46095854500005
2025-07-04,00:20,00:50,3,249.48664284722213,532.8025053210762
2025-07-04,01:00,05:30,27,2537.720652476787,5515.950946843033
2025-07-04,06:30,07:20,5,592.7893747619053,2455.5497517385734
2025-07-04,18:30,18:50,2,375.23861627390943,2384.1465121326137
2025-07-04,19:40,20:00,2,330.8373500000007,2229.762245775005
2025-07-04,20:10,21:20,7,1968.6897641170635,12393.731346925666
2025-07-04,21:30,22:00,3,304.1526200645836,1078.0988002484396
2025-07-05,00:20,05:30,31,2453.8723836706354,5327.381510957728
2025-07-05,06:20,07:30,7,713.7145372916674,2965.939451110524
2025-07-05,18:00,18:50,5,1376.8080116071396,8648.9535562394
2025-07-05,19:40,20:00,2,20.797266666667497,140.12497440000558
2025-07-05,20:10,21:50,10,1978.1791709226181,12324.991822694272
2025-07-06,00:30,00:40,1,74.23155513888878,158.55860177666645
2025-07-06,00:50,01:50,6,506.62656395833335,1090.6104569906597
2025-07-06,02:00,05:30,21,1672.6235608829365,3648.8791502332765
2025-07-06,05:40,05:50,1,78.81007232142872,224.92394640535758
2025-07-06,07:10,07:40,3,455.61208972768117,1689.982605354537
2025-07-06,09:00,09:40,4,338.2080666666669,1663.9513687333347
2025-07-06,09:50,10:10,2,195.78462166666685,973.8856397675011
2025-07-06,13:20,15:00,10,1991.306503316965,9600.780116373577
2025-07-06,15:10,16:10,6,960.0313332539681,3701.0156458743495
2025-07-06,16:20,21:50,33,4431.185554068154,26770.179682716836
2025-07-07,00:30,00:40,1,113.38443847222197,242.18916057666615
2025-07-07,00:50,03:50,18,986.5335780257939,2135.921433422272
2025-07-07,04:00,04:30,3,126.78021803571437,277.9386226215825
2025-07-07,04:50,05:30,4,132.03916242063485,288.5456937364681
2025-07-07,05:40,05:50,1,11.629226369047615,33.189812057261896
2025-07-07,07:20,07:30,1,14.008790467557986,53.54159716700663
2025-07-07,19:00,19:20,2,108.71361900793704,732.9700219585652
2025-07-07,19:30,20:10,4,228.0682442857135,1538.0857080012645
2025-07-07,20:20,21:10,5,383.12278388184757,2537.031278398279
2025-07-07,21:30,21:50,2,114.99656542638895,495.43458301690805
2025-07-13,19:10,19:30,2,47.32611642857114,318.19707960655563
2025-07-13,19:50,20:00,1,34.21933812499981,230.67255830062373
2025-07-14,18:50,19:00,1,15.286652470238664,102.92503108211693
2025-07-16,00:00,00:10,1,8.349411805555633,17.734150675000166
2025-07-16,05:40,05:50,1,17.680292361111242,50.45955439861149
2025-07-16,07:30,07:40,1,75.12378333333314,259.1394906083326
2025-07-16,18:50,19:00,1,2.494562916667178,16.79589211792011
2025-07-16,20:00,20:10,1,43.390837499999634,293.17019356874755
2025-07-17,00:00,00:10,1,17.13808534183454,36.40129326605656
2025-07-17,00:40,01:30,5,164.50010423611127,352.5713987863892
2025-07-17,09:10,09:40,3,258.4800666666657,1256.994239066662
2025-07-17,20:00,20:10,1,33.07460138888871,223.46854428402656
2025-07-17,20:30,20:40,1,14.84099555555565,103.53078499555622
2025-07-18,15:40,16:00,2,135.55075882936478,538.6180701852667
2025-07-18,17:00,17:20,2,50.564793075396665,242.9191344758127
2025-07-18,17:30,17:40,1,1.8230322916666637,8.896397583333318
2025-07-20,07:30,07:40,1,182.09415,628.133770425
2025-07-20,20:20,20:40,2,13.713161458333047,92.69996705902584
2025-07-21,05:40,05:50,1,11.776090773809756,33.60896306845304
2025-07-21,09:30,09:40,1,77.09629999999993,363.2006692999997
2025-07-21,20:30,20:40,1,16.727012777777873,116.68764113777844
2025-07-22,00:20,00:40,2,69.89748222222227,149.1983556665626
2025-07-22,00:50,01:10,2,84.05845201388877,180.8879100927428
2025-07-22,05:40,05:50,1,22.603248630952407,64.50967159273817
2025-07-22,07:30,07:40,1,93.563450000002,322.74712077500686
2025-07-22,19:40,20:10,3,110.15784919642772,742.6710156767006
2025-07-22,20:30,20:40,1,3.774976666666703,26.334237226666918
2025-07-23,00:20,00:30,1,35.064444305555526,74.84505637020827
2025-07-23,01:00,01:20,2,61.507459722222166,132.48317202937488
2025-07-23,09:00,09:20,2,117.49049999999886,588.2120861249941
2025-07-23,19:00,19:20,2,25.309289027777822,170.37591576611143
2025-07-23,19:30,19:50,2,44.22826436507887,298.11949155590935
2025-07-23,20:30,20:40,1,7.293156111111102,50.87705703111105
2025-07-24,00:20,00:30,1,23.637803750000103,50.45489210437522
2025-07-24,05:40,05:50,1,2.3066977777776856,6.583315457777515
2025-07-24,18:50,19:00,1,1.7966461507941176,12.096818533296794
2025-07-24,20:30,20:40,1,6.572609706748722,45.85052531427908
2025-07-27,01:20,01:40,2,171.91378217638947,368.6837960572186
2025-07-27,05:40,05:50,1,28.4523935714285,81.20313125285695
2025-07-27,07:30,07:40,1,281.6385499999999,971.5121782249995
2025-07-27,08:30,09:30,6,1114.2441333333352,5713.693241058342
2025-07-27,18:50,19:00,1,10.358602400794325,69.7444699645482
2025-07-28,08:50,10:30,10,889.4010365621056,4372.108102158374
2025-07-28,13:10,13:30,2,7.800583333333634,33.35384216666795
2025-07-28,14:20,15:00,4,359.7105883937483,1723.109527331511
2025-07-28,15:20,15:50,3,119.98138230158702,457.4122488974642
2025-07-28,16:00,17:20,8,453.19224099206275,2023.7438874860234
2025-07-28,20:10,20:40,3,434.49183947311263,2931.595112553431
2025-07-28,21:10,21:40,3,44.23920503442432,208.47435541448954
2025-07-29,10:20,10:50,3,73.44089397946485,310.5991764132883
2025-07-29,14:40,14:50,1,105.66649231805526,495.36451598704303
2025-07-29,18:50,19:10,2,78.12695823412821,526.781899617052
2025-07-29,20:30,20:40,1,8.90310645833324,62.10807065333269
2025-07-30,00:40,01:00,2,64.67816131944448,138.33785248586815
2025-07-30,07:30,07:40,1,61.77946783730124,213.1082743047706
2025-07-30,09:10,10:00,5,164.5934955368038,801.652276516417
2025-07-31,19:10,19:20,1,2.5691154960316,17.27087892207243
2025-07-31,19:30,20:10,4,16.651470297618175,112.19711373027684
2025-07-31,20:20,20:50,3,95.21758635853314,643.8432908977325
2025-08-02,15:40,15:50,1,27.72909078373027,108.46233860056095
2025-08-03,00:30,00:50,2,25.09089548611132,53.58818143559073
2025-08-03,05:40,05:50,1,35.351596815476114,100.89345731136883
2025-08-03,18:50,20:10,8,247.667479186508,1669.927505729028
2025-08-03,21:40,21:50,1,21.145352353768587,82.08625783732964
2025-08-04,00:30,00:50,2,41.23926215277777,88.08249916059026
2025-08-04,07:30,07:40,1,104.10556666666605,359.11215221666447
2025-08-04,18:50,19:00,1,60.3221204166673,406.148836765421
2025-08-04,19:50,20:10,2,29.622229484126706,199.83926689241878
2025-08-05,00:30,01:20,5,158.31639548611088,340.2872730855898
2025-08-05,07:30,07:40,1,77.2506166666667,266.47600219166674
2025-08-05,19:40,20:10,3,36.67629466269784,247.23357915833938
2025-08-06,00:20,00:40,2,56.41736666666668,120.46038520000005
