issue_date,target_time,virtual_next_day,forecast_load_kwh,forecast_pv_kwh,safety_margin_kwh,planned_purchase_kwh,planned_charge_kwh,planned_discharge_kwh,planned_unused_kwh,planned_soc_start_kwh,planned_soc_end_kwh
2025-02-01,2025-02-01 00:00:00,False,449.518425,0.0,0.0,1282.8517583333335,833.3333333333336,0.0,0.0,1200.0,1950.0000000000002
2025-02-01,2025-02-01 00:10:00,False,453.3549916666667,0.0,0.0,1286.688325,833.3333333333333,0.0,0.0,1950.0000000000002,2700.0
2025-02-01,2025-02-01 00:20:00,False,459.645,0.0,1.9839166666665753,1294.9622499999998,833.3333333333333,0.0,0.0,2700.0,3450.0
2025-02-01,2025-02-01 00:30:00,False,453.1444916666667,0.0,6.5810466666667295,1293.0588716666666,833.3333333333333,0.0,0.0,3450.0,4200.0
2025-02-01,2025-02-01 00:40:00,False,462.8694333333334,0.0,17.660209166666757,1313.8629758333334,833.3333333333333,0.0,0.0,4200.0,4950.0
2025-02-01,2025-02-01 00:50:00,False,463.35833333333335,0.0,13.865666666666666,1310.5573333333332,833.3333333333333,0.0,0.0,4950.0,5700.0
2025-02-01,2025-02-01 01:00:00,False,487.7711833333333,0.0,6.090066666666708,1160.5279166666667,666.6666666666666,0.0,0.0,5700.0,6300.0
2025-02-01,2025-02-01 01:10:00,False,489.62744166666664,0.0,0.0,1322.960775,833.3333333333333,0.0,0.0,6300.0,7050.0
2025-02-01,2025-02-01 01:20:00,False,463.7366666666667,0.0,9.42083333333332,1306.4908333333333,833.3333333333333,0.0,0.0,7050.0,7800.0
2025-02-01,2025-02-01 01:30:00,False,487.1806416666667,0.0,4.533413333333313,491.71405500000003,0.0,0.0,0.0,7800.0,7800.0
2025-02-01,2025-02-01 01:40:00,False,500.54769166666665,0.0,10.479576666666686,511.0272683333333,0.0,0.0,0.0,7800.0,7800.0
2025-02-01,2025-02-01 01:50:00,False,502.0375,0.0,19.549500000000048,1354.9203333333335,833.3333333333333,0.0,0.0,7800.0,8550.0
