timestamp,date,interval_start,interval_end,evaluation,price_yuan_per_kwh,predicted_load_kwh,predicted_pv_kwh,safety_margin_kwh,load_kwh,pv_kwh,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,solver_status,planner_fallback,dispatch_fallback,load_model,pv_model
2025-02-01 00:00:00,2025-02-01,00:00,00:10,True,0.4248,449.518425,0.0,0.0,422.0303666666667,0.0,1282.8517583333335,833.3333333333333,0.0,0.0,27.488058333333584,1200.0,1950.0,544.95542694,0.0,Optimal,False,False,2,2
2025-02-01 00:10:00,2025-02-01,00:10,00:20,True,0.4245,453.3549916666667,0.0,0.0,415.4073166666667,0.0,1286.688325,833.3333333333333,0.0,0.0,37.94767500000012,1950.0,2700.0,546.1991939625,0.0,Optimal,False,False,2,2
2025-02-01 00:20:00,2025-02-01,00:20,00:30,True,0.4269,459.645,0.0,1.9839166666665753,410.7166666666667,0.0,1294.9622499999998,833.3333333333333,0.0,0.0,50.91224999999986,2700.0,3450.0,552.8193845249999,0.0,Optimal,False,False,2,2
2025-02-01 00:30:00,2025-02-01,00:30,00:40,True,0.4272,453.1444916666667,0.0,6.5810466666667295,430.29479999999995,0.0,1293.0588716666666,833.3333333333333,0.0,0.0,29.430738333333466,3450.0,4200.0,552.394749976,0.0,Optimal,False,False,2,2
2025-02-01 00:40:00,2025-02-01,00:40,00:50,True,0.4271,462.8694333333334,0.0,17.660209166666757,424.4105833333333,0.0,1313.8629758333334,833.3333333333333,0.0,0.0,56.11905916666683,4200.0,4950.0,561.1508769784167,0.0,Optimal,False,False,2,2
2025-02-01 00:50:00,2025-02-01,00:50,01:00,True,0.4285,463.35833333333335,0.0,13.865666666666666,406.0516666666667,0.0,1310.5573333333332,833.3333333333333,0.0,0.0,71.1723333333332,4950.0,5700.0,561.5738173333333,0.0,Optimal,False,False,2,2
2025-02-01 01:00:00,2025-02-01,01:00,01:10,True,0.4311,487.7711833333333,0.0,6.090066666666708,436.7501833333333,0.0,1160.5279166666667,723.777733333333,0.0,0.0,3.410605131648481e-13,5700.0,6351.39996,500.30358487499996,0.0,Optimal,False,False,2,2
2025-02-01 01:10:00,2025-02-01,01:10,01:20,True,0.4302,489.62744166666664,0.0,0.0,451.7976833333333,0.0,1322.960775,833.3333333333333,0.0,0.0,37.82975833333353,6351.39996,7101.39996,569.1377254050001,0.0,Optimal,False,False,2,2
2025-02-01 01:20:00,2025-02-01,01:20,01:30,True,0.4279,463.7366666666667,0.0,9.42083333333332,446.08,0.0,1306.4908333333333,833.3333333333333,0.0,0.0,27.0775000000001,7101.39996,7851.39996,559.0474275833333,0.0,Optimal,False,False,2,2
2025-02-01 01:30:00,2025-02-01,01:30,01:40,True,0.4312,487.1806416666667,0.0,4.533413333333313,471.7663333333333,0.0,491.71405500000003,19.947721666666336,0.0,0.0,3.872457909892546e-13,7851.39996,7869.352909499999,212.02710051600002,0.0,Optimal,False,False,2,2
2025-02-01 01:40:00,2025-02-01,01:40,01:50,True,0.4333,500.54769166666665,0.0,10.479576666666686,448.02596666666665,0.0,511.0272683333333,63.00130166666652,0.0,0.0,1.5631940186722204e-13,7869.352909499999,7926.054080999999,221.42811536883335,0.0,Optimal,False,False,2,2
2025-02-01 01:50:00,2025-02-01,01:50,02:00,True,0.4311,502.0375,0.0,19.549500000000048,397.40333333333336,0.0,1354.9203333333335,833.3333333333323,0.0,0.0,124.1836666666677,7926.054080999999,8676.054080999998,584.1061557,0.0,Optimal,False,False,2,2
2025-02-01 02:00:00,2025-02-01,02:00,02:10,True,0.4293,497.5202916666667,0.0,2.7616458333333376,434.0906333333333,0.0,1333.6152708333334,833.3333333333333,0.0,0.0,66.1913041666669,8676.054080999998,9426.054080999998,572.52103576875,0.0,Optimal,False,False,2,2
2025-02-01 02:10:00,2025-02-01,02:10,02:20,True,0.4324,504.83970833333336,0.0,4.5628658333333565,490.5609166666666,0.0,509.40257416666674,18.841657499999403,0.0,0.0,7.069900220812997e-13,9426.054080999998,9443.011572749998,220.2656730696667,0.0,Optimal,False,False,2,2
2025-02-01 02:20:00,2025-02-01,02:20,02:30,True,0.4367,506.79583333333335,0.0,9.420333333333371,503.22,0.0,516.2161666666667,12.9961666666673,0.0,6.181721801112872e-13,0.0,9443.011572749998,9454.708122749998,225.43159998333334,1.3497789552729954e-12,Optimal,False,False,2,2
2025-02-01 02:30:00,2025-02-01,02:30,02:40,True,0.4348,507.88863333333336,0.0,0.0,474.0728166666667,0.0,507.88863333333336,33.81581666666736,0.0,7.105427357601002e-13,0.0,9454.708122749998,9485.142357749999,220.82997777333335,1.5447199075424578e-12,Optimal,False,False,2,2
2025-02-01 02:40:00,2025-02-01,02:40,02:50,True,0.4335,510.09543333333335,0.0,0.0,461.38439999999997,0.0,510.09543333333335,48.71103333333344,0.0,6.394884621840902e-14,0.0,9485.142357749999,9528.98228775,221.12637035,1.3860912417840155e-13,Optimal,False,False,2,2
2025-02-01 02:50:00,2025-02-01,02:50,03:00,True,0.4357,517.3358333333333,0.0,13.084833333333371,476.94166666666666,0.0,530.4206666666666,53.47900000000057,0.0,5.826450433232822e-13,0.0,9528.98228775,9577.11338775,231.10428446666666,1.26929222687977e-12,Optimal,False,False,2,2
2025-02-01 03:00:00,2025-02-01,03:00,03:10,True,0.4374,519.8507166666666,0.0,2.6717533333332772,483.39955000000003,0.0,522.5224699999999,39.1229200000008,0.0,9.521272659185342e-13,0.0,9577.11338775,9612.32401575,228.55132837799997,2.0823023305638348e-12,Optimal,False,False,2,2
2025-02-01 03:10:00,2025-02-01,03:10,03:20,True,0.4371,524.2876166666667,0.0,0.0,486.6019166666667,0.0,524.2876166666667,37.68569999999979,0.0,0.0,2.6290081223123707e-13,9612.32401575,9646.24114575,229.16611724500004,0.0,Optimal,False,False,2,2
2025-02-01 03:20:00,2025-02-01,03:20,03:30,True,0.4356,524.6241666666667,0.0,0.08416666666671585,498.84833333333336,0.0,524.7083333333335,25.859999999999367,0.0,0.0,7.602807272633072e-13,9646.24114575,9669.51514575,228.56295000000006,0.0,Optimal,False,False,2,2
2025-02-01 03:30:00,2025-02-01,03:30,03:40,True,0.4353,514.4537333333333,0.0,0.0,518.3097333333334,0.0,514.4537333333333,0.0,3.8560000000008587,0.0,7.505107646466058e-13,9669.51514575,9665.230701305554,223.94171011999998,0.0,Optimal,False,False,2,2
2025-02-01 03:40:00,2025-02-01,03:40,03:50,True,0.436,523.6317666666666,0.0,0.0,509.13346666666666,0.0,523.6317666666666,14.498299999999693,0.0,0.0,2.788880237858393e-13,9665.230701305554,9678.279171305554,228.30345026666666,0.0,Optimal,False,False,2,2
2025-02-01 03:50:00,2025-02-01,03:50,04:00,True,0.4378,538.5366666666666,0.0,5.851583333333384,483.6166666666666,0.0,544.38825,60.77158333333298,0.0,0.0,3.765876499528531e-13,9678.279171305554,9732.973596305554,238.33317585,0.0,Optimal,False,False,2,2
2025-02-01 04:00:00,2025-02-01,04:00,04:10,True,0.4401,527.7475916666666,0.0,2.5136216666667113,491.1868,0.0,530.2612133333333,39.07441333333433,0.0,1.0018652574217413e-12,0.0,9732.973596305554,9768.140568305555,233.367959988,2.2046044989565414e-12,Optimal,False,False,2,2
2025-02-01 04:10:00,2025-02-01,04:10,04:20,True,0.4389,518.241075,0.0,8.311372499999985,504.64528333333334,0.0,526.5524475,21.907164166665705,0.0,0.0,9.272582701669307e-13,9768.140568305555,9787.857016055554,231.10386920775,0.0,Optimal,False,False,2,2
2025-02-01 04:20:00,2025-02-01,04:20,04:30,True,0.4364,530.8683333333333,0.0,16.323416666666684,505.5783333333333,0.0,547.1917500000001,41.61341666666582,0.0,0.0,9.308109838457312e-13,9787.857016055554,9825.309091055553,238.79447970000004,0.0,Optimal,False,False,2,2
2025-02-01 04:30:00,2025-02-01,04:30,04:40,True,0.4393,542.5308166666666,0.0,15.833844166666655,503.2309666666667,0.0,558.3646608333332,55.13369416666642,0.0,0.0,1.2079226507921703e-13,9825.309091055553,9874.929415805553,245.2895955040833,0.0,Optimal,False,False,2,2
2025-02-01 04:40:00,2025-02-01,04:40,04:50,True,0.4422,548.6892499999999,0.00023095238095238092,18.493925833333446,502.84698333333336,0.00023333333333333333,567.1829448809524,64.33619488095145,0.0,0.0,8.952838470577262e-13,9874.929415805553,9932.831991198409,250.80829822635712,0.0,Optimal,False,False,2,2
2025-02-01 04:50:00,2025-02-01,04:50,05:00,True,0.4395,552.8666666666667,0.0,0.0,499.64166666666665,0.0,552.8666666666667,53.22500000000016,0.0,1.3500311979441904e-13,0.0,9932.831991198409,9980.73449119841,242.9849,2.966693557482358e-13,Optimal,False,False,2,2
2025-02-01 05:00:00,2025-02-01,05:00,05:10,True,0.4333,550.7459083333333,0.0,12.687522500000034,488.78358333333335,0.0,563.4334308333333,0.0,0.0,0.0,74.64984749999996,9980.73449119841,9980.73449119841,244.13570558008334,0.0,Optimal,False,False,2,2
2025-02-01 05:10:00,2025-02-01,05:10,05:20,True,0.4439,557.278975,0.003264285714285715,30.451502500000085,498.51875,0.003316666666666667,587.7272132142857,0.0,0.0,0.0,89.2117798809524,9980.73449119841,9980.73449119841,260.89210994582146,0.0,Optimal,False,False,2,2
2025-02-01 05:20:00,2025-02-01,05:20,05:30,True,0.4301,553.3558333333333,0.0,26.125666666666667,529.2233333333334,0.0,1412.8148333333334,243.6283431128787,0.0,0.0,639.9631568871213,9980.73449119841,10200.0,607.6516598166667,0.0,Optimal,False,False,2,2
2025-02-01 05:30:00,2025-02-01,05:30,05:40,True,0.3713,565.5153916666667,0.0,8.263923333333366,547.4103166666666,0.0,1407.1126483333333,666.6666666666666,0.0,0.0,193.035665,10200.0,10800.0,522.4609263261667,0.0,Optimal,False,False,2,2
2025-02-01 05:40:00,2025-02-01,05:40,05:50,True,0.5708,558.4324083333333,0.045430952380952384,6.578743293650747,531.2274,0.04623333333333333,0.0,0.0,0.0,531.1811666666666,0.0,10800.0,10800.0,0.0,1515.9910496666666,Optimal,False,False,2,2
2025-02-01 05:50:00,2025-02-01,05:50,06:00,True,0.9099,547.1358333333333,0.0,1.894833333333418,510.98333333333335,0.0,0.0,0.0,510.98333333333323,1.1368683772161603e-13,0.0,10800.0,10232.24074074074,0.0,5.172182682144921e-13,Optimal,False,False,2,2
