date,plan_fee_yuan,emergency_fee_yuan,emergency_kwh,adjustment_abs_kwh,increase_fee_yuan,refund_yuan,decrease_penalty_yuan,base_plan_fee_yuan,final_contract_fee_yuan,bill_identity_error_yuan,total_fee_yuan,start_soc_kwh,end_soc_kwh,unused_kwh,conversion_loss_kwh
2025-08-30,24441.65349023504,655.3114287431024,303.87432610913646,1055.4073673890457,0.0,-884.7421388121269,442.37106940606344,24884.0245596411,23999.28242082897,3.637978807091713e-12,25096.96491897814,1571.5602534299878,1783.0449628503657,18917.096662426007,2547.556002217272
2025-08-31,47557.734129985685,1909.0007639349992,525.1124961891696,2687.967396517738,1394.4824998195165,-567.8659964387546,283.9329982193773,46447.18462838555,46808.97363182648,-7.275957614183426e-12,49466.734893920686,1783.0449628503657,2627.530168333332,1124.621499104387,4010.9708237057384
2025-09-01,48105.94034243184,3.3604241167495277e-11,8.562039965909207e-12,10137.164568648563,783.546511653494,-6117.456502007625,3058.7282510038126,50381.12208178216,44786.02992087686,0.0,48105.94034243187,2627.530168333332,5731.710750509261,9868.165019645174,3356.8293517973257
2025-09-02,46423.27384250681,3.780688118126818e-11,9.830358749240986e-12,9719.587920007338,4573.263668218215,-2857.9521013438452,1428.9760506719226,43278.986224960514,43469.87656909547,1.4551915228366852e-11,46423.273842506846,5731.710750509261,6091.0225285044335,9098.947310263584,3315.337701251521
2025-09-03,45729.340678310655,3.42851551593526e-11,9.545253476517246e-12,4893.260015819642,1618.3491734294748,-2069.729317517282,1034.864658758641,45145.85616363982,44155.02629507553,-7.275957614183426e-12,45729.34067831069,6091.0225285044335,5511.438846254556,8840.5785736599,2959.6181550795754
2025-09-04,44548.871907092485,4.6886697191439455e-11,1.2637002555493382e-11,4164.979464505939,627.4269992489606,-2405.623447787101,1202.8117238935506,45124.25663173708,43136.91785011595,0.0,44548.87190709253,5511.438846254556,5721.289542455806,7094.321703694159,3482.7524095759945
2025-09-05,21632.76544239968,2.9298156789536735e-11,8.187228672795754e-12,1446.5382321103914,26.191685735776176,-1325.7130386990282,662.8565193495141,22269.43027601342,20961.17836113824,-3.637978807091713e-12,21632.76544239971,5721.289542455806,5741.7817943952095,25357.179063979074,2229.7643887708086
2025-09-06,18172.85675974456,4.2964262592093405e-11,1.0184741938701336e-11,905.161490796605,121.165768764365,-679.9428738007464,339.9714369003732,18391.662427880572,17792.496733256066,0.0,18172.856759744605,5741.7817943952095,4155.1979131982525,21412.185141169422,2409.9078885371805
2025-09-07,41557.87273368679,5.822913720643364e-11,1.7433693377810755e-11,9134.168559340269,4357.897954143367,-1961.7320333443909,980.8660166721954,38180.84079621562,39124.37406563347,0.0,41557.87273368685,4155.1979131982525,3687.863019726746,2436.7671195125067,3682.9679571244405
2025-09-08,37129.10558233653,16773.79838750627,4078.886546840885,2949.6118636369238,3633.9910808992,-316.12903465190436,158.06451732595218,33653.17901876328,35759.710704710844,0.0,53902.9039698428,3687.863019726746,1200.0,308.4521888889043,3492.0705101363815
2025-09-09,36713.05470178566,15567.753158694959,3934.1861236341474,4866.832820620436,5121.062652178989,-736.5708236611948,368.2854118305974,31960.27746143727,34637.7484058954,0.0,52280.80786048062,1200.0,1200.0,1296.1437166666744,3644.094997258297
2025-09-10,43017.81361847383,12008.64772323908,2448.8699155416834,8890.237296900883,5302.98776358361,-2321.4013530363136,1160.7006765181568,38875.52653140838,40089.45035409447,0.0,55026.461341712915,1200.0,1544.3993346449072,10.875044444456798,3668.513232011122
2025-09-11,37904.82723706024,6817.775523445052,1251.590819791057,5609.016185656109,591.4433024816483,-2795.245679276572,1397.622839638286,38711.00677421688,36310.05662992807,7.275957614183426e-12,44722.602760505295,1544.3993346449072,1575.591303427315,868.5736500000146,3759.6346217617242
2025-09-12,17818.350829611627,2293.54635829021,989.0830256250048,127.95677102023319,0.0,-119.5843778290396,59.7921889145198,17878.14301852615,17758.558640697112,-3.637978807091713e-12,20111.897187901835,1575.591303427315,2625.516753643361,17072.32830000001,2832.746972562587
2025-09-13,17661.977231926987,0.06694842070073478,0.030163739891242325,934.6376193562478,1145.1611471049448,0.0,0.0,16516.816084822043,17280.25684955867,0.0,17662.044180347686,2625.516753643361,1921.9511996450576,20680.12308038409,2704.5942950832923
2025-09-14,43294.509887377135,528.6631494923711,91.88655135515772,7841.068418889137,253.23582689750026,-4648.302433829951,2324.1512169149755,45365.42527739461,40885.94672816299,0.0,43823.173036869506,1921.9511996450576,1436.6906193518525,2394.2888456369406,3914.4159918607684
2025-09-15,38841.64031953117,1683.6573926752517,316.06089610255526,1357.1837918277351,1301.9889662784565,-77.29477169341384,38.64738584670692,37578.298739099424,38368.996611591654,-7.275957614183426e-12,40525.297712206426,1436.6906193518525,2018.1813198397726,1313.441599005542,4280.096195357621
2025-09-16,44535.138727814716,6.924068074454226e-11,1.6769252653148214e-11,9231.29027207503,104.55645842479197,-5482.528822394389,2741.2644111971945,47171.846680587114,41759.02216380925,7.275957614183426e-12,44535.13872781479,2018.1813198397726,2555.126316126546,2234.3339145576265,3908.5776627149917
2025-09-17,42858.483657732155,4.0770249842836395e-11,1.0523582005816934e-11,5054.188725499695,265.259780970333,-3089.9214381415513,1544.9607190707757,44138.184595832594,41225.103011671265,0.0,42858.4836577322,2555.126316126546,1917.7898144598782,2103.914921609414,3872.2290529108377
2025-09-18,45166.86008706457,4.416919852090473e-11,1.2164491636212915e-11,9943.182640202836,5562.008781980219,-1653.9172096774673,826.9586048387337,40431.809909923075,42485.89855489909,7.275957614183426e-12,45166.86008706461,1917.7898144598782,2581.1173814506155,3495.8487411351293,3780.220378652777
2025-09-19,18528.214008127976,1012.9786750091546,379.15231504166974,1226.7226917600237,1321.6065944795137,-117.20161451385586,58.60080725692793,17265.20822090539,18029.077669377875,0.0,19541.19268313713,2581.1173814506155,2503.3853904820508,13336.653222914923,2732.626572890568
2025-09-20,17838.449177795323,2075.03943562429,771.4151046130186,553.1926249841312,337.3424333749831,-127.93926329361057,63.96963164680528,17565.076376067147,17662.032068356857,0.0,19913.488613419613,2503.3853904820508,2160.932236062339,13981.432976217427,2797.2444735593763
2025-09-21,42527.18307205347,6.250293438370135e-11,1.609645750022537e-11,5300.553496140371,275.2273305175813,-2768.395205870941,1384.1976029354705,43636.15334447136,41051.243025612144,-7.275957614183426e-12,42527.183072053536,2160.932236062339,2313.8958639060347,2950.032891693433,3780.2737836436845
2025-09-22,44544.167326381925,6.566494481496931e-11,1.7974954857891134e-11,8576.567987019893,434.513829700833,-4800.89068337513,2400.445341687565,46510.09883836866,41998.88404146076,-1.4551915228366852e-11,44544.16732638199,2313.8958639060347,2122.556101498628,1448.2749914437802,3851.972550074228
2025-09-23,44950.70921746315,31.825000496569306,4.718659722234159,5540.737325954874,561.2368442143821,-2851.8353517927953,1425.9176758963977,45815.390049145164,43337.71259349529,-7.275957614183426e-12,44982.534217959714,2122.556101498628,2324.6980942901223,2158.1963952522174,3990.400659168415
2025-09-24,42265.205947487135,7.376342225917653e-11,1.9697798947504452e-11,2535.3131272086275,1725.8225155365199,-4.2825831769732756e-14,2.1412915884866378e-14,40539.38343195061,41689.93177564163,0.0,42265.20594748721,2324.6980942901223,2427.0301414509295,276.512799262723,3982.8750457176266
2025-09-25,45262.821853009686,5.5661476316970496e-11,1.5562662269985594e-11,4609.889119733857,357.3461508525637,-2280.1333300350066,1140.0666650175033,46045.542367174625,44003.63980437466,0.0,45262.821853009744,2427.0301414509295,3137.365062577161,2724.5383637783093,3436.852959303293
2025-09-26,19666.61030914535,4.176298151747915e-11,9.57989243488555e-12,1022.4405182407413,19.17381974916651,-927.1434448886646,463.5717224443323,20111.00821184052,19196.6473134513,-3.637978807091713e-12,19666.61030914539,3137.365062577161,3018.212375509265,13531.755758144725,2673.9988769855972
2025-09-27,19815.38386468025,4.0830386294210546e-11,1.1801892796370339e-11,757.0491020715008,548.873754753291,-252.23041308724322,126.11520654362161,19392.62531647058,19506.31073988553,0.0,19815.38386468029,3018.212375509265,2465.575989228394,14067.313056013241,2801.280582370347
2025-09-28,47540.96978539591,7.064501808540236e-11,1.93702276440888e-11,8339.62953745971,3167.437837835629,-3547.522547825476,1773.761273912738,46147.293221473024,44711.3958988713,-7.275957614183426e-12,47540.96978539598,2465.575989228394,3370.6440928611128,2153.8213277824484,3849.375517977165
