date,interval,timestamp,purchase_kwh,adjusted_purchase_kwh,load_kwh,pv_kwh,price_yuan_per_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh
2025-02-11,87,2025-02-11 14:30:00,0.0,0.0,1051.5968833333334,799.73565,1.0906,0.0,251.86123333333327,1.4210854715202004e-13,0.0,10083.904592592591,9804.058777777776
2025-02-11,88,2025-02-11 14:40:00,271.6629202777766,0.0,1047.3197166666666,757.1418333333332,0.9376,0.0,290.17788333333266,7.389644451905042e-13,0.0,9804.058777777776,9481.638907407407
2025-02-11,89,2025-02-11 14:50:00,1294.9958499999998,1178.5481833333333,1052.95,725.4499999999999,0.6694,575.9567695473257,0.0,0.0,275.09141378600737,9481.638907407407,10000.0
2025-02-11,90,2025-02-11 15:00:00,1331.7713388888887,1227.1767027777778,1055.5424833333334,685.23455,0.66,777.7777777777777,0.0,0.0,79.09099166666681,10000.0,10700.0
2025-02-11,91,2025-02-11 15:10:00,1383.9567194444444,582.8765724965713,1031.0126666666667,636.8421333333333,0.7217,111.11111111111111,0.0,0.0,77.59492805212673,10700.0,10800.0
2025-02-11,92,2025-02-11 15:20:00,1457.0402916666665,482.44965,1010.52,590.225,0.7308,0.0,0.0,0.0,62.15464999999995,10800.0,10800.0
2025-02-11,93,2025-02-11 15:30:00,1542.8462972222221,564.4659027777777,1046.2956333333334,551.0994333333333,0.7534,0.0,0.0,0.0,69.26970277777764,10800.0,10800.0
2025-02-11,94,2025-02-11 15:40:00,804.2750999999996,627.1837555555555,1047.9752166666667,492.1925833333333,0.7823,0.0,0.0,0.0,71.40112222222206,10800.0,10800.0
2025-02-11,95,2025-02-11 15:50:00,836.6874166666666,634.5607,1001.9200000000001,413.7,0.8055,0.0,0.0,0.0,46.34069999999997,10800.0,10800.0
2025-02-11,96,2025-02-11 16:00:00,901.761997222222,656.2892416666666,985.6760833333333,344.6223333333333,0.8271,0.0,0.0,0.0,15.235491666666576,10800.0,10800.0
2025-02-11,97,2025-02-11 16:10:00,929.3690944444445,754.0554416666666,990.2406666666667,286.10653333333335,0.8519,0.0,0.0,0.0,49.921308333333286,10800.0,10800.0
2025-02-11,98,2025-02-11 16:20:00,913.1733583333336,780.5707500000002,1000.9683333333334,231.54375000000002,0.8791,0.0,0.0,0.0,11.146166666666886,10800.0,10800.0
2025-02-11,99,2025-02-11 16:30:00,938.2578861111112,850.8369694444443,1015.57345,177.24073333333334,0.9024,0.0,0.0,0.0,12.504252777777651,10800.0,10800.0
2025-02-11,100,2025-02-11 16:40:00,956.0448888888891,884.5083611111111,1013.6825333333333,132.0942,0.9163,0.0,0.0,0.0,2.9200277777778183,10800.0,10800.0
