date,total_cost_yuan_new,total_cost_yuan_baseline,saving_yuan
2025-04-19,13569.40836801809,14257.472068094856,688.0637000767656
2025-04-20,39349.656100192704,40245.79900777949,896.1429075867854
2025-04-21,35727.27789686116,35694.50879493593,-32.76910192523064
2025-04-22,36008.16737496967,56301.91259099137,20293.7452160217
2025-04-23,35784.17282781825,34702.26975595945,-1081.9030718587965
2025-04-24,35691.326404120286,35328.46899468089,-362.8574094393989
2025-04-25,13043.400981102428,14714.430877297302,1671.0298961948738
2025-04-26,12991.289215333582,27686.45041237364,14695.161197040059
2025-04-27,37495.56204972163,45615.98366370376,8120.421613982129
2025-04-28,56976.52094783243,70350.223809583,13373.702861750564
2025-04-29,35331.62256143919,38771.57702674493,3439.9544653057455
2025-04-30,34132.63435993641,36661.69421607196,2529.059856135551
2025-05-01,48325.696570387285,57781.07066240578,9455.374092018494
2025-05-02,25469.221459184864,42317.16849074726,16847.947031562395
2025-05-03,21132.26027302715,24505.93326115056,3373.6729881234096
2025-05-04,43774.0501510932,46598.58989480629,2824.5397437130887
2025-05-05,54294.584365358634,62514.72576499989,8220.141399641252
2025-05-06,46356.70578126074,48136.37827891065,1779.67249764991
2025-05-07,47860.063371592914,61870.30581427057,14010.242442677656
2025-05-08,40045.01379104329,48238.76918179775,8193.755390754457
2025-05-09,16398.728855928148,18693.038684323237,2294.3098283950894
2025-05-10,15973.20481945447,25020.246152868327,9047.041333413858
2025-05-11,40606.540193136374,42218.516471090414,1611.9762779540397
2025-05-12,39319.43892235753,40985.18263881447,1665.743716456942
2025-05-13,38167.96693979839,44526.15545963425,6358.188519835858
2025-05-14,38122.175238936856,38950.94647620666,828.7712372698006
2025-05-15,38754.03110647425,43263.20404757415,4509.172941099903
2025-05-16,14951.965407309674,15940.18116387492,988.2157565652469
2025-05-17,15032.871648060198,32290.687137814683,17257.815489754485
2025-05-18,38591.674521705216,44438.6199961381,5846.945474432883
2025-05-19,38025.72030196175,39007.406147007765,981.6858450460131
2025-05-20,37277.488641627264,70319.37998020122,33041.89133857396
2025-05-21,37884.319936061365,38818.26630445394,933.9463683925715
2025-05-22,38136.716870987155,42373.6412789266,4236.924407939448
2025-05-23,15185.198449774214,22687.167191891287,7501.968742117073
2025-05-24,15460.364489447602,15156.20989192302,-304.15459752458264
2025-05-25,37668.513743712596,38430.163699025885,761.649955313289
2025-05-26,37274.67069560167,67763.0610330981,30488.39033749643
2025-05-27,37871.36817681464,37692.02424285388,-179.34393396076484
2025-05-28,37664.725829219096,47991.04322944421,10326.31740022511
2025-05-29,38022.458464019124,49075.70734349361,11053.248879474486
2025-05-30,15351.022857343123,24352.05193886953,9001.029081526405
2025-05-31,15514.85052132103,16460.864073771292,946.0135524502621
2025-06-01,89323.5753327891,114280.85377835928,24957.278445570177
2025-06-02,71075.65439255914,86384.0072361728,15308.352843613655
2025-06-03,61985.71025755722,73008.16885138187,11022.458593824646
2025-06-04,51424.903392305794,87927.0885652655,36502.185172959704
2025-06-05,54990.33350012217,80607.55412102427,25617.220620902095
2025-06-06,35056.12084236556,70942.67108098707,35886.55023862151
2025-06-07,24207.814515163547,42930.69993480925,18722.885419645703
2025-06-08,53708.8080583395,52580.91908226476,-1127.8889760747406
2025-06-09,54799.281365748924,75233.59787943207,20434.316513683145
2025-06-10,57949.005911452245,54743.47236145892,-3205.533549993328
2025-06-11,62261.65432285407,70739.88661953522,8478.232296681148
2025-06-12,56320.26748651766,52786.86359594972,-3533.403890567941
2025-06-13,24610.91968729499,23177.00560625721,-1433.9140810377794
2025-06-14,25058.58550328563,25048.40864455812,-10.17685872751099
2025-06-15,56101.23183182013,57404.3924924735,1303.1606606533678
2025-06-16,55225.44064785146,59537.409435021706,4311.968787170248
2025-06-17,54007.44196041134,64074.329600757046,10066.887640345703
2025-06-18,56159.81272430114,52645.75713130292,-3514.055592998222
2025-06-19,55874.606959821554,53834.27983697684,-2040.327122844712
2025-06-20,23116.42436128391,23486.376883410736,369.9525221268268
2025-06-21,22757.522021349694,21056.4688685853,-1701.0531527643943
2025-06-22,51091.69501569242,62736.09868871653,11644.403673024106
2025-06-23,51752.91559883531,54513.17719476556,2760.2615959302493
2025-06-24,61396.89111458772,87625.62099544032,26228.729880852596
2025-06-25,53751.10637652108,51632.9426467863,-2118.163729734777
2025-06-26,55260.756794758665,52424.66370304166,-2836.0930917170044
2025-06-27,22329.575244279124,23960.854663895923,1631.2794196167997
2025-06-28,21078.946833346035,22969.30856366716,1890.361730321125
2025-06-29,52474.67063995176,57097.02813857227,4622.357498620513
2025-06-30,52125.613008417546,52705.090517661854,579.4775092443087
2025-07-01,61714.4121678473,81407.7635167802,19693.35134893289
2025-07-02,63397.326588418335,81602.9764395913,18205.64985117296
2025-07-03,64497.20581486424,133769.27236934338,69272.06655447914
2025-07-04,37937.242989869716,65799.6211129587,27862.378123088987
2025-07-05,40346.77499616829,70230.71998265965,29883.944986491355
2025-07-06,81224.34142158381,131310.70800257998,50086.36658099617
2025-07-07,54139.213386834344,79784.80259125515,25645.58920442081
2025-07-08,63135.445356656026,69721.32705298137,6585.8816963253485
2025-07-09,60885.42949742591,57172.70957217256,-3712.7199252533537
2025-07-10,60864.92310404674,55645.58934907066,-5219.333754976084
2025-07-11,31043.477276257127,33101.536457989336,2058.0591817322093
2025-07-12,27947.539876158877,31396.674947487896,3449.1350713290194
2025-07-13,56863.24887494684,53517.90176739177,-3345.3471075550697
2025-07-14,55287.26514966422,58832.107049066166,3544.841899401945
2025-07-15,55214.49171839032,66577.55687603877,11363.065157648445
2025-07-16,54101.93923281242,54463.80870396992,361.86947115749354
2025-07-17,54190.2424059821,60637.22987533862,6446.987469356522
2025-07-18,27470.59802406324,30214.17586993547,2743.577845872227
2025-07-19,27580.334697781127,27822.009695744448,241.6749979633205
2025-07-20,54157.42807642103,55523.55149850937,1366.1234220883416
2025-07-21,55148.447700863384,57982.73700831615,2834.2893074527674
2025-07-22,54063.69913421747,56891.92642370101,2828.2272894835332
2025-07-23,54860.45462143613,59164.153491231205,4303.698869795073
2025-07-24,54560.4136623236,59738.32207744618,5177.908415122583
2025-07-25,26946.326638103656,26573.934908104256,-372.3917299993991
2025-07-26,27712.489269466754,27920.83382148145,208.3445520146961
2025-07-27,55400.97110034489,60369.94384199214,4968.972741647252
2025-07-28,53950.71710396877,70977.56175734715,17026.844653378386
2025-07-29,55712.70253292388,55454.62913487973,-258.07339804415096
2025-07-30,55116.93936063997,58679.81004926949,3562.8706886295186
2025-07-31,54153.683450338074,63225.66304045943,9071.979590121358
2025-08-01,25826.286275982402,25949.302476051413,123.01620006901067
2025-08-02,25398.167223562177,30475.472300529036,5077.305076966859
2025-08-03,52769.231021714775,49785.2957169601,-2983.9353047546756
2025-08-04,50971.632495008795,58906.479556507664,7934.847061498869
2025-08-05,49412.12792163498,47614.76615331187,-1797.361768323106
2025-08-06,51851.32091933788,62035.6944257619,10184.373506424025
2025-08-07,48438.77735633636,51375.74448292823,2936.9671265918732
2025-08-08,24693.806710009725,25927.31531795941,1233.5086079496832
2025-08-09,24017.708513649406,31212.045323307306,7194.3368096579
2025-08-10,47195.49725293496,49306.44043128044,2110.9431783454784
2025-08-11,48037.291197846906,51916.41920484701,3879.128007000101
2025-08-12,48388.790657971476,64124.07064983303,15735.279991861556
2025-08-13,49112.215297414325,51611.0604361882,2498.845138773875
2025-08-14,48636.99558067664,56782.77785173787,8145.782271061231
2025-08-15,24431.20734377047,25948.30116777165,1517.0938240011783
2025-08-16,24459.23534243412,29951.499447211278,5492.264104777158
2025-08-17,47492.23162849038,53570.02620965894,6077.794581168564
2025-08-18,47198.27887624215,54664.76749245665,7466.488616214505
2025-08-19,47294.48298002306,49076.457124935376,1781.9741449123176
2025-08-20,53295.901781838635,72933.3634935627,19637.46171172407
2025-08-21,48938.73742545727,52364.34525062519,3425.607825167921
2025-08-22,24188.89919643708,33579.28911942708,9390.389922989998
2025-08-23,24511.540171784487,24955.27969448395,443.7395226994631
2025-08-24,48624.478096522085,53684.90960073126,5060.431504209177
2025-08-25,48449.03181389909,81339.0799765256,32890.0481626265
2025-08-26,49096.42313224545,49900.90674177907,804.4836095336213
2025-08-27,48846.36446516598,57982.84455244971,9136.48008728373
2025-08-28,50254.08285091019,59824.23708968528,9570.154238775089
2025-08-29,24870.586605456658,27637.68048467828,2767.093879221622
2025-08-30,24774.138088939195,28238.928593897712,3464.790504958517
2025-08-31,49472.08029388605,62057.373041897954,12585.292748011903
2025-09-01,48272.157193396124,45590.87078594533,-2681.286407450796
2025-09-02,46761.98749883438,50579.45611254477,3817.4686137103927
2025-09-03,46634.8309148801,44851.433737862426,-1783.3971770176722
2025-09-04,46620.38563710869,48945.58104336044,2325.1954062517543
2025-09-05,22716.796054951632,23274.96519400074,558.1691390491069
2025-09-06,19128.611192939115,23582.90648596173,4454.295293022613
2025-09-07,41149.686039902204,43559.54862592327,2409.862586021067
2025-09-08,68599.10634971538,56734.27666655759,-11864.82968315779
2025-09-09,54156.13551600871,43342.09669543638,-10814.038820572328
2025-09-10,73803.71006421113,74785.69230988328,981.9822456721449
2025-09-11,48612.247411721146,43271.94988281645,-5340.297528904695
2025-09-12,18208.50978231261,21821.23469462279,3612.724912310183
2025-09-13,18014.830654971145,20120.589001791748,2105.758346820603
2025-09-14,40275.255222148946,64906.20534573867,24630.950123589726
2025-09-15,41944.584979185885,46351.251863538375,4406.666884352489
2025-09-16,41295.595563136296,57844.764814300695,16549.1692511644
2025-09-17,42077.32068473808,49018.9910338834,6941.670349145323
2025-09-18,41613.07466591611,45112.45736746124,3499.3827015451316
2025-09-19,19013.895817718378,22422.7641554814,3408.8683377630223
2025-09-20,18475.77512022334,23954.85620979683,5479.08108957349
2025-09-21,43624.32055904138,44006.73480246959,382.4142434282112
2025-09-22,43298.62225230472,51315.13460506217,8016.512352757454
2025-09-23,44476.971762995454,52325.153404884666,7848.181641889212
2025-09-24,44077.10541032584,46947.82305141184,2870.7176410859975
2025-09-25,44445.075381061826,46990.0576045846,2544.9822235227766
2025-09-26,19502.691053825594,19050.98364344883,-451.7074103767627
2025-09-27,19381.48233529801,32362.755537374367,12981.273202076358
2025-09-28,45258.60871590436,51572.49609048784,6313.887374583479
2025-09-29,46031.50849003048,46808.12489697093,776.6164069404476
2025-09-30,46684.48116147773,56894.74938856221,10210.268227084482
2025-10-01,46295.86487566952,43784.71161278985,-2511.1532628796704
2025-10-02,44422.8880114897,40943.93297984739,-3478.9550316423047
2025-10-03,17778.3187600153,22815.709209233348,5037.390449218048
2025-10-04,19283.06532797719,20853.73661179563,1570.6712838184394
2025-10-05,43027.05258916451,40604.36177297555,-2422.6908161889587
2025-10-06,43426.3659766365,45582.439594585885,2156.0736179493833
2025-10-07,42829.74732068884,44210.68575782681,1380.938437137971
2025-10-08,38701.65529659782,41607.71905813586,2906.06376153804
2025-10-09,42225.16797175941,43230.26179674484,1005.0938249854298
2025-10-10,18633.23493163059,19246.171573665302,612.9366420347105
2025-10-11,17905.442697287785,21797.82210497168,3892.3794076838967
2025-10-12,41182.921947802286,44319.59988095699,3136.6779331547004
2025-10-13,41543.111888802276,41991.25803477896,448.14614597668697
2025-10-14,45650.40981384296,59025.293561642015,13374.883747799053
2025-10-15,43293.90846333938,50124.57284962212,6830.66438628274
2025-10-16,45495.35707069373,50104.441022922176,4609.083952228444
2025-10-17,17918.050094338072,18136.07964121148,218.02954687340753
2025-10-18,17727.95371976579,20205.48003403887,2477.52631427308
2025-10-19,44786.61156000865,52422.49067374288,7635.879113734234
2025-10-20,49552.97316061324,50838.68688386971,1285.713723256471
2025-10-21,46201.3676503914,54824.71769483592,8623.350044444516
2025-10-22,47805.590067410296,52076.57695354862,4270.986886138322
2025-10-23,46824.68604110865,47884.68453744168,1059.998496333028
2025-10-24,17796.061357177598,22830.334453633768,5034.273096456171
2025-10-25,17984.373859926378,22755.01663979808,4770.642779871701
2025-10-26,46232.294182552105,46600.67245545729,368.3782729051818
2025-10-27,45943.82681912457,49467.984874542526,3524.1580554179527
2025-10-28,45826.44321836455,55597.02059131654,9770.577372951993
2025-10-29,51273.80475284275,61779.6913594849,10505.886606642154
2025-10-30,47049.89849210979,48733.82282292479,1683.9243308150035
2025-10-31,19044.553264151597,28500.292372452743,9455.739108301146
2025-11-01,18640.78527011114,19477.985696265143,837.2004261540023
2025-11-02,48382.51972425284,53594.831885143045,5212.312160890207
2025-11-03,49605.31188523318,50592.05668672314,986.7448014899564
2025-11-04,48854.337879090395,50945.80828120952,2091.4704021191283
2025-11-05,49300.829701221104,55730.59195813873,6429.762256917624
2025-11-06,56247.91465323849,59618.22790806192,3370.313254823428
2025-11-07,19110.972488129413,21050.54484527833,1939.572357148918
2025-11-08,18872.091984962983,27836.53818708516,8964.446202122177
2025-11-09,49558.28219688622,57867.67315540573,8309.390958519514
2025-11-10,50496.86877838077,61252.16790199068,10755.299123609911
2025-11-11,50803.01970156151,49736.468011927645,-1066.5516896338668
2025-11-12,51106.23242244982,52785.67314565118,1679.4407232013546
2025-11-13,51749.27461582199,59448.2962403552,7699.021624533212
2025-11-14,19403.83904229094,20852.049259689145,1448.2102173982057
2025-11-15,19185.307692327187,21784.735211375,2599.427519047811
2025-11-16,52631.235364799955,56368.960972403365,3737.72560760341
2025-11-17,52770.498296376994,52828.79686041804,58.29856404104794
2025-11-18,52087.22773769185,60598.032808018936,8510.805070327086
2025-11-19,53681.32377337153,60126.22279383428,6444.899020462748
2025-11-20,52661.34829415626,58945.722886881485,6284.374592725224
2025-11-21,20308.85308214831,21936.98972467167,1628.1366425233573
2025-11-22,20267.52827740372,21893.368362566664,1625.840085162945
2025-11-23,56024.640963080456,55272.90444268418,-751.7365203962763
2025-11-24,53257.64309369638,60346.23369481834,7088.590601121956
2025-11-25,53415.161840277695,62514.86492346348,9099.703083185785
2025-11-26,53502.977650870605,58080.03260368121,4577.054952810606
2025-11-27,53410.134513434685,55386.32079073399,1976.1862772993045
2025-11-28,20708.118599361507,24266.55415357333,3558.435554211821
2025-11-29,20855.76024526107,38002.3611557456,17146.600910484533
2025-11-30,55859.61918343728,59119.645302746656,3260.0261193093756
2025-12-01,71856.91474053707,79696.37421835822,7839.459477821147
2025-12-02,74841.80948975585,94553.79131928417,19711.98182952832
2025-12-03,68226.23752086666,80721.58923778275,12495.351716916091
2025-12-04,73591.24379907237,82721.32759386313,9130.083794790757
2025-12-05,30900.989500555894,51443.46988266098,20542.48038210509
2025-12-06,34272.32959067961,58107.59217239217,23835.26258171256
2025-12-07,63929.855042945026,77537.93376982218,13608.078726877153
