date,evaluation,start_soc_kwh,end_soc_kwh,solver_status,planner_fallback,solver_gap,solver_objective,terminal_penalty_yuan,solve_seconds,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,plan_cost_yuan,emergency_cost_yuan,dispatch_fallback,total_cost_yuan
2025-03-02,True,1200.0,1200.0,Optimal,False,0.0,49433.78900742531,1980.2666666666667,0.041658299989649095,76960.90304012346,18529.47037016461,15008.870999833336,3944.838216833332,5026.834819958846,47453.522340758645,19838.55117659716,0,67292.0735173558
2025-03-03,True,1200.0,1200.0,Optimal,False,0.0,51002.846426362754,1980.2666666666667,0.03864719999546651,79674.3810409465,22798.763487242803,18466.99842466667,1292.8216086666625,4618.2909537036985,49022.57975969609,5632.04697797764,0,54654.62673767373
2025-03-04,True,1200.0,1200.0,Optimal,False,0.0,51220.634160329995,1980.2666666666667,0.04004119998717215,79561.72036666666,20247.49730452675,16400.472816666665,355.66758333333394,6870.90552880658,49240.36749366333,981.609678633336,0,50221.97717229667
2025-03-05,True,1200.0,1200.0,Optimal,False,0.0,48809.05641015404,1980.2666666666667,0.04210690000036266,76539.55148539094,19886.992689094648,16108.464078166668,755.4798884999992,7386.030746296301,46828.78974348737,3493.4536055764925,0,50322.24334906386
2025-03-06,True,1200.0,1200.0,Optimal,False,0.0,46641.027190468005,1980.2666666666667,0.041920700008631684,73105.16425452675,21390.00711934156,17325.905766666667,983.3560333333329,4083.764801851852,44660.760523801335,3590.6002563000047,0,48251.36078010134
2025-03-07,True,1200.0,1200.0,Optimal,False,0.0,18604.766635430802,1980.2666666666667,0.0756697000033455,32337.611046913582,15254.137008436212,12355.85097683333,667.4777565000031,9184.51723847737,16624.499968764136,3208.4847293615194,0,19832.984698125656
2025-03-08,True,1200.0,1200.0,Optimal,False,0.0,17997.082974775392,1980.2666666666667,0.03856859999359585,30889.713869958847,15831.244094650205,12823.307716666666,632.8744166666652,9451.51239197531,16016.816308108726,1851.9465264916635,0,17868.76283460039
2025-03-09,True,1200.0,1200.0,Optimal,False,0.0,43772.58498702846,1980.2666666666667,0.03430769999977201,68748.5560436214,21911.875555555554,17748.6192,707.3789833333283,1959.1536213991756,41792.31832036179,2385.35191064164,0,44177.67023100343
2025-03-10,True,1200.0,1200.0,Optimal,False,0.0,43174.466437047035,1980.2666666666667,0.03398900000320282,67797.30940308642,18591.202486419756,15058.874013999999,4228.083619333333,450.99309999999815,41194.19977038037,23821.106574095338,0,65015.30634447571
2025-03-11,True,1200.0,1200.0,Optimal,False,0.0,45671.704692329076,1980.2666666666667,0.046723300009034574,72477.08780802469,20327.101728395064,16464.952400000002,885.9951833333275,5562.014862962963,43691.438025662406,3486.634993574971,0,47178.073019237374
2025-03-12,True,1200.0,1200.0,Optimal,False,0.0,43551.49730544704,1980.2666666666667,0.04056300000229385,68711.9410882716,21533.759526748967,17442.345216666665,863.7754000000003,3048.7674948559684,41571.23063878037,2812.446483591668,0,44383.677122372035
2025-03-13,True,1200.0,1200.0,Optimal,False,0.0,42062.50346080006,1980.2666666666667,0.03882129999692552,66175.5397218107,18188.768721810695,14732.902664666666,5219.621202000002,393.67685000000176,40082.236794133394,29451.206575511686,0,69533.44336964507
2025-03-14,True,1200.0,1200.0,Optimal,False,0.0,17144.493801812714,1980.2666666666667,0.04163200000766665,29423.983902674896,14339.621036008231,11615.093039166668,1543.0445274999986,12213.074449999998,15164.22713514605,6636.58912466124,0,21800.81625980729
2025-03-15,True,1200.0,1200.0,Optimal,False,0.0,17339.111178874322,1980.2666666666667,0.07351139999809675,29997.93678683128,14901.962820164612,12070.589884333338,1218.2618156666592,7460.700516666665,15358.844512207657,5276.645616878958,0,20635.490129086615
2025-03-16,True,1200.0,1200.0,Optimal,False,0.0,44207.435162916234,1980.2666666666667,0.040612299999338575,70070.15283065844,19584.84732654321,15863.7263345,1649.1903488333332,4647.175254115223,42227.16849624957,7263.26851243434,0,49490.43700868391
2025-03-17,True,1200.0,1200.0,Optimal,False,0.0,42644.26110863642,1980.2666666666667,0.04179059999296442,67441.87974609053,19891.407181069953,16112.03981666667,324.2486333333327,6128.629581687248,40663.99444196975,1123.935789649997,0,41787.93023161975
2025-03-18,True,1200.0,1200.0,Optimal,False,0.0,39141.96677368821,1980.2666666666667,0.056589700005133636,61729.364384156375,19977.23466748971,16181.560080666663,3857.6798526666703,665.4112833333342,37161.70010702154,20014.17898402136,0,57175.8790910429
2025-03-19,True,1200.0,1321.0284259259276,Optimal,False,0.0,41929.85268439611,1980.2666666666667,0.04200650000711903,66083.8602925926,20930.631543209875,16844.88596666667,479.4245999999993,3012.0688660493834,39949.586017729445,2029.138848874996,0,41978.72486660444
2025-03-20,True,1321.0284259259276,1200.0,Optimal,False,0.0,41128.73483569043,1980.2666666666667,0.04404680000152439,64413.119283744854,19242.366883744853,15695.242759166667,2461.273790833334,1118.3071333333337,39148.46816902376,12822.317010039847,0,51970.78517906361
2025-03-21,True,1200.0,1200.0,Optimal,False,0.0,17023.77852094037,1980.2666666666667,0.04326430000946857,29209.783622839506,14850.370800205761,12028.800348166666,924.8471851666674,15279.595839300411,15043.511854273704,3035.8291458740027,0,18079.341000147706
2025-03-22,True,1200.0,1321.8585740740739,Optimal,False,0.0,17055.1939226671,1980.2666666666667,0.04524700000183657,29517.286994238682,12710.37786481481,10185.733353833326,2081.3773628333406,13192.820112757207,15074.927256000432,11098.101114039377,0,26173.028370039807
2025-03-23,True,1321.8585740740739,1200.0,Optimal,False,0.0,41549.47318942926,1980.2666666666667,0.04178719999617897,65925.80050720165,20613.860679012345,16806.899866666667,866.4612666666662,4215.58084485597,39569.20652276259,3623.0510854249956,0,43192.25760818759
2025-03-24,True,1200.0,1200.0,Optimal,False,0.0,39546.89776881136,1980.2666666666667,0.04358680000586901,62778.93045205761,20170.81063580247,16338.356615,2531.9392329423854,3479.9185808641996,37566.63110214469,11411.777481825866,0,48978.40858397055
2025-03-25,True,1200.0,1200.0,Optimal,False,0.0,39262.67291800186,1980.2666666666667,0.043179699991014786,61960.81108765432,19808.94270432099,16045.243590500004,3136.4878261666604,383.4750833333326,37282.40625133519,16003.454361745544,0,53285.86061308073
2025-03-26,True,1200.0,1200.0,Optimal,False,0.0,40429.6769163345,1980.2666666666667,0.04432770000130404,64275.106264403286,20497.12140576131,16602.66833866667,831.6929946666642,5619.791325308646,38449.41024966784,3255.8397981776607,0,41705.2500478455
2025-03-27,True,1200.0,1200.0,Optimal,False,0.0,37948.28198084531,1980.2666666666667,0.05280540000239853,59590.53157572017,18780.884749999997,15212.516647500004,3391.576576779829,696.7506500000004,35968.01531417864,17953.266621854254,0,53921.2819360329
2025-03-28,True,1200.0,1209.7652592592601,Optimal,False,0.0,16658.503664084816,1980.2666666666667,0.051722200005315244,28849.093646296296,14637.171296296294,11847.320016666667,448.30204999999944,15685.663650000002,14678.23699741815,1423.610453099998,0,16101.847450518148
2025-03-29,True,1209.7652592592601,1200.0,Optimal,False,0.0,16264.942397717674,1980.2666666666667,0.04759539999940898,28477.210244238682,14288.554719547325,11582.51805616667,741.4679104999987,18805.432308024694,14284.675731051007,2784.494113255075,0,17069.16984430608
2025-03-30,True,1200.0,1200.0,Optimal,False,0.0,36847.775740355,1980.2666666666667,0.0439366000064183,57382.24231666667,20029.121899176957,16223.58873833333,2185.3417283333333,416.4311841563766,34867.509073688336,11370.566755670507,0,46238.075829358844
2025-03-31,True,1200.0,1200.0,Optimal,False,0.0,37227.667659139996,1980.2666666666667,0.03721300000324845,58875.472365226335,17683.448783333337,14323.593514500002,3314.1749521666666,1878.4025652263344,35247.40099247333,18360.529782098245,0,53607.93077457158
2025-04-01,True,1200.0,1200.0,Optimal,False,0.0,39126.01152693753,1980.2666666666667,0.035386100003961474,61929.87058312757,18798.50279979424,15226.787267833331,2203.725448833335,353.0289833333305,37145.74486027087,11383.552871886593,0,48529.29773215746
2025-04-02,True,1200.0,1200.0,Optimal,False,0.0,39826.76585599852,1980.2666666666667,0.03250450000632554,63831.909978395066,20310.396431893,16451.421109833333,3110.7255401666657,2648.3247965020605,37846.49918933185,14401.196894079907,0,52247.696083411756
2025-04-03,True,1200.0,1200.0,Optimal,False,0.0,40220.95298892019,1980.2666666666667,0.0341789000085555,64455.36332098766,19130.631913580248,15495.81185,1982.588062345676,6939.601053086419,38240.68632225352,8717.67047193306,0,46958.35679418658
2025-04-04,True,1200.0,1200.0,Optimal,False,0.0,15847.86274489035,1980.2666666666667,0.04082219999691006,27745.4881718107,14167.857407407406,11475.9645,502.51581666666715,19125.30883106996,13867.596078223683,1345.9506423500025,0,15213.546720573686
2025-04-05,True,1200.0,1200.0,Optimal,False,0.0,15696.085264428433,1980.2666666666667,0.03635749999375548,27578.419794650203,10419.682615226335,8439.94291833333,3542.5325483333395,17097.097662757205,13715.818597761767,19350.478738220037,0,33066.297335981806
2025-04-06,True,1200.0,1200.0,Optimal,False,0.0,38523.491083833214,1980.2666666666667,0.033803600003011525,61461.4649026749,20465.085288065846,16576.719083333337,919.4350999999955,4082.4575312757206,36543.224417166544,3934.711673116642,0,40477.93609028318
2025-04-07,True,1200.0,1200.0,Optimal,False,0.0,36780.67246522502,1980.2666666666667,0.03765110000676941,58195.05752519548,18967.496824074078,15363.672427500009,1610.5726558333242,2959.0865011213996,34800.40579855835,7222.761300552866,0,42023.16709911122
2025-04-08,True,1200.0,1200.0,Optimal,False,0.0,36830.776166234595,1980.2666666666667,0.04093230000580661,58144.277812139924,20494.101275720164,16600.22203333333,2424.151933333332,2321.3568864197578,34850.509499567925,10779.042974891663,0,45629.55247445959
2025-04-09,True,1200.0,1200.0,Optimal,False,0.0,37259.97636414334,1980.2666666666667,0.05547419999493286,58679.86613333334,16858.80198004115,13655.62960383333,4483.802146166667,826.184886625516,35279.70969747667,26467.450364699256,0,61747.16006217593
2025-04-10,True,1200.0,1200.0,Optimal,False,0.0,39409.13279349463,1980.2666666666667,0.04491070000221953,63408.75611543211,20860.386748971196,16896.913266666666,1045.7381333333317,6030.382866460907,37428.86612682797,4101.516093724991,0,41530.38222055296
2025-04-11,True,1200.0,1200.0,Optimal,False,0.0,15576.312468867223,1980.2666666666667,0.053742300005978905,27172.841712962963,13515.505084567902,10947.5591185,836.4693148333339,20124.71489506173,13596.045802200557,3103.0092190010046,0,16699.055021201562
2025-04-12,True,1200.0,1200.0,Optimal,False,0.0,15338.828211150927,1980.2666666666667,0.04233340000791941,26907.786586419756,11013.251365432101,8920.733606000003,2145.5323273333297,17935.640604320986,13358.56154448426,11770.855955989975,0,25129.417500474236
2025-04-13,True,1200.0,1200.0,Optimal,False,0.0,36513.11261436008,1980.2666666666667,0.04508789999817964,57964.7015690288,19228.892200000002,15575.402682000002,1903.8829999999984,1938.7365676954723,34532.845947693415,8424.110173424995,0,42956.95612111841
2025-04-14,True,1200.0,1200.0,Optimal,False,0.0,36328.273776530186,1980.2666666666667,0.04283359998953529,57873.50203004115,19937.120379218104,16149.067507166666,646.9405261666681,2204.3578841563776,34348.007109863516,2805.424410853588,0,37153.4315207171
2025-04-15,True,1200.0,1200.0,Optimal,False,0.0,35418.29200713975,1980.2666666666667,0.050739700003759935,56262.79891872428,18558.956107201648,15032.754446833333,2122.6490865000014,4719.817511522631,33438.02534047308,10534.199207733509,0,43972.22454820659
2025-04-16,True,1200.0,1200.0,Optimal,False,0.0,34908.47787927463,1980.2666666666667,0.05970359999628272,54518.23281399177,15862.060997325101,12848.269407833332,4596.046442166667,320.8957166666688,32928.21121260797,27154.68737840824,0,60082.89859101621
2025-04-17,True,1200.0,1200.0,Optimal,False,0.0,37175.054734469944,1980.2666666666667,0.044761700002709404,59362.77176666667,19502.22831831276,15796.804937833333,817.1990288333326,3606.2050650205765,35194.788067803274,3338.882930735576,0,38533.67099853885
2025-04-18,True,1200.0,1200.0,Optimal,False,0.0,15263.39707400556,1980.2666666666667,0.037749000010080636,26776.406851851854,13197.102921810698,10689.653366666667,413.8169499999958,18328.65706337449,13283.130407338891,933.8668875583109,0,14216.997294897203
2025-04-19,True,1200.0,1200.0,Optimal,False,0.0,14622.29241125352,1980.2666666666667,0.07758460000331979,25799.865697736626,13121.340064403292,10628.285452166665,491.382031166667,17013.513866666668,12642.025744586854,1615.4463235080025,0,14257.472068094856
2025-04-20,True,1200.0,1200.0,Optimal,False,0.0,35287.16251132407,1980.2666666666667,0.03760859998874366,56085.22201728395,19800.405566460908,16038.328508833334,1519.9076578333347,1885.3077341563776,33306.8958446574,6938.903163122089,0,40245.79900777949
2025-04-21,True,1200.0,1200.0,Optimal,False,0.0,35746.258504322286,1980.2666666666667,0.03481090000423137,56625.09660041152,19244.060672222222,15587.689144500002,633.9919054999964,5085.806594855963,33765.991837655616,1928.5169572803131,0,35694.50879493593
2025-04-22,True,1200.0,1200.0,Optimal,False,0.0,32885.76356047572,1980.2666666666667,0.05824399999983143,50944.866094650206,15525.512077983542,12575.664783166669,4791.675583499996,633.7650666666652,30905.496893809057,25396.415697182318,0,56301.91259099137
2025-04-23,True,1200.0,1246.1898148148136,Optimal,False,0.0,35146.76551933045,1980.2666666666667,0.03868040000088513,56023.4245718107,19402.971444238676,15674.836036499999,438.93884683333437,1334.3112942386883,33166.49885266378,1535.7709032956702,0,34702.26975595945
2025-04-24,True,1246.1898148148136,1200.0,Optimal,False,0.0,34401.24453907856,1980.2666666666667,0.04395580000709742,54562.609206790126,18970.644266255145,15407.792689000002,680.4440109999963,4590.094940534976,32420.977872411895,2907.491122268992,0,35328.46899468089
2025-04-25,True,1200.0,1200.0,Optimal,False,0.0,14003.87634396963,1980.2666666666667,0.03802469999936875,24925.44003415638,12467.946914403294,10099.037000666664,758.5545160000011,21314.726986419748,12023.609677302964,2690.821199994337,0,14714.430877297302
2025-04-26,True,1200.0,1200.0,Optimal,False,0.0,13795.853597929075,1980.2666666666667,0.043592300004092976,24716.02470761317,10292.509340946503,8336.932566166668,3181.9893338333304,25872.243633333335,11815.586931262409,15870.863481111232,0,27686.45041237364
2025-04-27,True,1200.0,1200.0,Optimal,False,0.0,32633.711960804136,1980.2666666666667,0.04013560000748839,50870.39860308642,17627.00248641976,14277.872014000006,2930.67765266666,1878.4745999999946,30653.44529413747,14962.538369566291,0,45615.98366370376
2025-04-28,True,1200.0,1200.0,Optimal,False,0.0,34415.80509321648,1980.2666666666667,0.06298439999227412,53826.47331563786,13766.876098971192,11151.169640166665,6106.530809833335,695.3303499999984,32435.538426549814,37914.685383033175,0,70350.223809583
2025-04-29,True,1200.0,1200.0,Optimal,False,0.0,37508.80594859494,1980.2666666666667,0.041807400004472584,60683.80659176956,17188.975823045264,13923.070416666666,699.6755166666649,10684.362985390953,35528.53928192828,3243.037744816654,0,38771.57702674493
2025-04-30,True,1200.0,1200.0,Optimal,False,0.0,33467.891478255005,1980.2666666666667,0.05502179999893997,51622.96128230453,17571.800480658436,14233.158389333337,1309.5504106666594,1337.0151683127574,31487.62481158834,5174.069404483622,0,36661.69421607196
2025-05-01,True,1200.0,1200.0,Optimal,False,0.0,32847.35850634704,1980.2666666666667,0.05713850000756793,51574.0522781893,18111.52866152263,14670.338215833332,5732.449884166666,2853.932916666673,30867.09183968037,26913.97882272541,0,57781.07066240578
2025-05-02,True,1200.0,1200.0,Optimal,False,0.0,14411.454258644075,1980.2666666666667,0.07063599998946302,25392.131565020576,10111.73183168724,8190.502783666664,5775.851016333336,14956.43345,12431.187591977408,29885.980898769853,0,42317.16849074726
2025-05-03,True,1200.0,1200.0,Optimal,False,0.0,14799.249796200555,1980.2666666666667,0.047113000007811934,25972.18750802469,12805.464320987654,10372.4261,2470.965016666667,17142.942653703703,12818.983129533886,11686.95013161667,0,24505.933261150556
2025-05-04,True,1200.0,1200.0,Optimal,False,0.0,34515.95816816029,1980.2666666666667,0.05795669999497477,54684.061278395064,17770.440186419757,14394.056551,3005.9601490000005,2578.970458641973,32535.691501493624,14062.898393312666,0,46598.58989480629
2025-05-05,True,1200.0,1200.0,Optimal,False,0.0,32951.2824247563,1980.2666666666667,0.058443500005523674,52003.813625514405,17051.841225514403,13811.991392666665,6621.253657333335,309.2106499999987,30971.01575808963,31543.710006910256,0,62514.72576499989
2025-05-06,True,1200.0,1200.0,Optimal,False,0.0,34784.085240130065,1980.2666666666667,0.047529200004646555,55607.76128133333,19802.837566049377,16040.298428499998,3618.0472735,2593.1870506172877,32803.8185734634,15332.559705447246,0,48136.37827891065
2025-05-07,True,1200.0,1200.0,Optimal,False,0.0,33688.04727169889,1980.2666666666667,0.035847300008754246,53463.09756604938,18023.199132716047,14598.7912975,6061.805519166669,1032.6493000000005,31707.78060503222,30162.52520923835,0,61870.30581427057
2025-05-08,True,1200.0,1200.0,Optimal,False,0.0,37755.87997896426,1980.2666666666667,0.03517209998972248,58044.3282255144,17771.25361646091,14394.715429333335,2270.4080206666645,1111.6856590534949,35775.613312297595,12463.155869500153,0,48238.76918179775
2025-05-09,True,1200.0,1200.0,Optimal,False,0.0,15939.903421494815,1980.2666666666667,0.043142900001839735,27232.660885596706,12670.508202263374,10263.111643833334,1175.8286228333336,17501.7071,13959.636754828149,4733.401929495084,0,18693.038684323234
2025-05-10,True,1200.0,1200.0,Optimal,False,0.0,16573.335176300552,1980.2666666666667,0.03529670000716578,27933.77433765432,11094.052902057612,8986.182850666664,2040.083732666671,15744.942735596705,14593.068509633886,10427.17764323444,0,25020.246152868327
2025-05-11,True,1200.0,1200.0,Optimal,False,0.0,39278.4175741071,1980.2666666666667,0.034597599995322526,61969.10917242799,18216.490802469136,14755.357550000002,1256.827183333329,4280.724019958854,37298.15090744044,4920.365563649974,0,42218.516471090414
2025-05-12,True,1200.0,1200.0,Optimal,False,0.0,37440.253586631145,1980.2666666666667,0.04645670000172686,58942.423651711935,16482.463236213993,13350.795221333334,1356.3856833333325,5235.946086831272,35459.986919964475,5525.195718849998,0,40985.18263881447
